2020-07-01 00:00:00;6;11;6;3;1;1;0;4
2020-07-01 00:15:00;2;3;3;7;5;2;0;3
2020-07-01 00:30:00;1;1;1;3;5;5;0;3
2020-07-01 00:45:00;2;2;2;2;0;0;0;2
2020-07-01 01:00:00;2;3;0;2;1;0;0;1
2020-07-01 01:15:00;0;1;4;2;1;0;0;2
2020-07-01 01:30:00;4;3;2;1;2;0;0;2
2020-07-01 01:45:00;3;1;0;2;0;1;0;1
2020-07-01 02:00:00;2;4;1;0;0;1;0;0
2020-07-01 02:15:00;0;1;1;3;1;1;0;1
2020-07-01 02:30:00;4;0;0;2;2;0;0;3
2020-07-01 02:45:00;2;2;0;1;0;1;0;1
2020-07-01 03:00:00;2;1;0;4;3;1;0;0
2020-07-01 03:15:00;5;5;1;0;0;0;0;0
2020-07-01 03:30:00;2;2;0;2;4;1;0;0
2020-07-01 03:45:00;4;3;2;2;2;1;0;2
2020-07-01 04:00:00;4;1;1;2;0;0;0;1
2020-07-01 04:15:00;3;1;1;2;0;2;0;3
2020-07-01 04:30:00;6;3;2;2;0;2;0;0
2020-07-01 04:45:00;2;11;12;1;1;5;0;0
2020-07-01 05:00:00;8;18;26;10;4;16;0;6
2020-07-01 05:15:00;23;27;63;6;5;26;0;13
2020-07-01 05:30:00;24;48;63;19;11;28;0;20
2020-07-01 05:45:00;30;27;52;36;25;23;0;22
2020-07-01 06:00:00;37;34;32;49;82;11;0;14
2020-07-01 06:15:00;33;25;51;22;59;34;0;18
2020-07-01 06:30:00;50;38;72;18;23;33;0;25
2020-07-01 06:45:00;61;43;75;22;31;28;0;23
2020-07-01 07:00:00;64;41;69;14;26;30;0;43
2020-07-01 07:15:00;71;56;64;28;51;36;0;40
2020-07-01 07:30:00;103;81;79;31;68;47;0;50
2020-07-01 07:45:00;74;67;67;22;43;55;0;61
2020-07-01 08:00:00;66;44;82;21;43;48;0;50
2020-07-01 08:15:00;55;42;59;33;62;31;0;43
2020-07-01 08:30:00;65;52;45;26;34;33;0;34
2020-07-01 08:45:00;52;43;43;27;41;26;0;45
2020-07-01 09:00:00;49;26;39;20;27;27;0;42
2020-07-01 09:15:00;61;43;36;29;43;27;0;35
2020-07-01 09:30:00;67;44;31;27;61;26;0;43
2020-07-01 09:45:00;66;47;25;29;43;25;0;42
2020-07-01 10:00:00;56;32;21;28;32;28;0;43
2020-07-01 10:15:00;61;35;28;28;41;34;0;36
2020-07-01 10:30:00;54;41;20;39;32;26;0;46
2020-07-01 10:45:00;58;47;21;31;36;35;0;37
2020-07-01 11:00:00;47;29;24;23;38;33;0;39
2020-07-01 11:15:00;50;40;34;30;40;41;0;50
2020-07-01 11:30:00;52;44;20;41;38;33;0;33
2020-07-01 11:45:00;46;48;38;31;35;32;0;47
2020-07-01 12:00:00;45;43;28;34;28;39;0;51
2020-07-01 12:15:00;50;55;29;36;49;40;0;45
2020-07-01 12:30:00;55;50;33;32;65;32;0;54
2020-07-01 12:45:00;62;37;33;33;35;36;0;60
2020-07-01 13:00:00;58;50;41;23;29;40;0;57
2020-07-01 13:15:00;61;47;50;30;70;30;0;39
2020-07-01 13:30:00;47;33;53;33;31;36;0;38
2020-07-01 13:45:00;52;47;45;36;33;35;0;46
2020-07-01 14:00:00;52;57;36;52;58;31;0;47
2020-07-01 14:15:00;53;42;15;79;59;29;0;51
2020-07-01 14:30:00;49;49;24;64;69;36;0;52
2020-07-01 14:45:00;53;60;22;62;51;32;0;37
2020-07-01 15:00:00;50;60;24;56;41;35;0;53
2020-07-01 15:15:00;66;64;22;59;58;36;0;59
2020-07-01 15:30:00;61;39;17;53;52;31;0;45
2020-07-01 15:45:00;64;54;26;46;42;42;0;48
2020-07-01 16:00:00;63;67;25;59;81;53;0;60
2020-07-01 16:15:00;54;59;26;52;38;30;0;62
2020-07-01 16:30:00;61;44;29;63;45;38;0;59
2020-07-01 16:45:00;46;40;20;63;34;26;0;55
2020-07-01 17:00:00;61;49;26;58;42;31;0;57
2020-07-01 17:15:00;57;41;30;49;66;43;0;57
2020-07-01 17:30:00;54;38;25;52;53;39;0;42
2020-07-01 17:45:00;53;48;21;42;34;29;0;53
2020-07-01 18:00:00;55;38;33;55;35;29;0;35
2020-07-01 18:15:00;65;44;27;49;41;37;0;55
2020-07-01 18:30:00;44;41;22;51;26;34;0;38
2020-07-01 18:45:00;49;44;38;48;66;36;0;36
2020-07-01 19:00:00;52;43;25;38;32;23;0;37
2020-07-01 19:15:00;32;25;16;35;23;20;0;39
2020-07-01 19:30:00;30;23;22;22;16;32;0;21
2020-07-01 19:45:00;24;18;18;26;23;24;0;27
2020-07-01 20:00:00;36;29;25;20;83;20;0;24
2020-07-01 20:15:00;33;24;20;25;15;22;0;23
2020-07-01 20:30:00;33;28;26;22;14;22;0;24
2020-07-01 20:45:00;35;22;30;27;16;19;0;23
2020-07-01 21:00:00;27;20;44;8;10;21;0;14
2020-07-01 21:15:00;37;23;44;21;23;26;0;23
2020-07-01 21:30:00;27;21;25;23;13;23;0;19
2020-07-01 21:45:00;28;16;20;32;31;15;0;15
2020-07-01 22:00:00;24;19;11;48;18;21;0;21
2020-07-01 22:15:00;26;19;17;17;15;13;0;13
2020-07-01 22:30:00;16;11;9;14;8;15;0;16
2020-07-01 22:45:00;18;13;8;13;7;15;0;7
2020-07-01 23:00:00;11;10;7;4;3;12;0;14
2020-07-01 23:15:00;5;10;13;8;9;12;0;4
2020-07-01 23:30:00;5;7;5;7;6;5;0;6
2020-07-01 23:45:00;4;7;3;6;7;2;0;4
