DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-04-21 00:00:00;2;3;0;2;0;0;0;2
2020-04-21 00:15:00;0;0;1;0;0;3;0;3
2020-04-21 00:30:00;4;3;0;2;2;0;0;1
2020-04-21 00:45:00;4;2;1;0;0;0;0;1
2020-04-21 01:00:00;2;0;0;3;1;0;0;0
2020-04-21 01:15:00;0;0;0;0;1;0;0;0
2020-04-21 01:30:00;1;1;0;0;0;0;0;0
2020-04-21 01:45:00;0;0;0;0;1;0;0;1
2020-04-21 02:00:00;5;3;1;1;1;0;0;1
2020-04-21 02:15:00;4;3;1;4;3;0;0;0
2020-04-21 02:30:00;4;2;1;3;0;0;0;1
2020-04-21 02:45:00;4;0;1;2;2;0;0;1
2020-04-21 03:00:00;2;2;1;0;0;0;0;0
2020-04-21 03:15:00;2;1;1;2;1;2;0;0
2020-04-21 03:30:00;2;1;1;1;1;0;0;2
2020-04-21 03:45:00;1;3;1;1;1;1;0;0
2020-04-21 04:00:00;1;2;1;1;1;1;0;1
2020-04-21 04:15:00;0;1;1;3;0;1;0;1
2020-04-21 04:30:00;1;2;1;2;0;0;0;0
2020-04-21 04:45:00;2;3;4;1;0;2;0;3
2020-04-21 05:00:00;4;6;7;10;3;0;0;6
2020-04-21 05:15:00;12;18;21;8;3;3;0;7
2020-04-21 05:30:00;18;21;33;4;3;8;0;7
2020-04-21 05:45:00;42;23;53;10;7;6;0;7
2020-04-21 06:00:00;21;22;27;14;15;5;0;7
2020-04-21 06:15:00;22;23;40;11;11;13;0;14
2020-04-21 06:30:00;35;34;54;13;16;18;0;20
2020-04-21 06:45:00;58;42;48;18;44;13;0;34
2020-04-21 07:00:00;43;37;52;14;16;16;0;23
2020-04-21 07:15:00;40;42;42;22;19;23;0;27
2020-04-21 07:30:00;45;42;61;17;26;21;0;27
2020-04-21 07:45:00;49;47;43;21;17;20;0;36
2020-04-21 08:00:00;44;43;56;15;15;14;0;24
2020-04-21 08:15:00;35;28;33;21;36;17;0;27
2020-04-21 08:30:00;34;29;21;25;13;22;0;28
2020-04-21 08:45:00;35;31;27;24;27;14;0;38
2020-04-21 09:00:00;33;28;24;18;24;12;0;24
2020-04-21 09:15:00;38;30;20;23;18;17;0;20
2020-04-21 09:30:00;42;30;17;24;18;17;0;27
2020-04-21 09:45:00;38;28;15;26;21;18;0;27
2020-04-21 10:00:00;42;28;15;30;11;16;0;27
2020-04-21 10:15:00;42;33;19;31;19;22;0;31
2020-04-21 10:30:00;54;33;23;19;22;17;0;24
2020-04-21 10:45:00;43;26;18;22;29;23;0;26
2020-04-21 11:00:00;42;41;20;18;38;26;0;34
2020-04-21 11:15:00;41;40;25;38;30;24;0;25
2020-04-21 11:30:00;41;31;23;22;17;18;0;21
2020-04-21 11:45:00;45;30;23;25;24;17;0;31
2020-04-21 12:00:00;38;34;19;38;15;26;0;35
2020-04-21 12:15:00;46;44;33;31;41;22;0;34
2020-04-21 12:30:00;35;22;23;17;17;15;0;31
2020-04-21 12:45:00;52;26;16;31;35;25;0;38
2020-04-21 13:00:00;36;45;29;18;42;20;0;27
2020-04-21 13:15:00;34;29;20;24;19;26;0;23
2020-04-21 13:30:00;34;36;26;29;51;12;0;33
2020-04-21 13:45:00;40;35;27;31;21;25;0;36
2020-04-21 14:00:00;39;35;25;32;21;20;0;28
2020-04-21 14:15:00;50;41;24;40;27;25;0;40
2020-04-21 14:30:00;25;37;21;49;23;17;0;20
2020-04-21 14:45:00;48;39;17;32;23;34;0;44
2020-04-21 15:00:00;41;34;19;45;27;17;0;32
2020-04-21 15:15:00;37;30;30;32;26;23;0;47
2020-04-21 15:30:00;36;35;16;41;36;33;0;32
2020-04-21 15:45:00;59;35;19;33;24;24;0;38
2020-04-21 16:00:00;51;50;19;38;29;24;0;51
2020-04-21 16:15:00;60;32;17;40;32;25;0;52
2020-04-21 16:30:00;41;39;15;30;18;18;0;42
2020-04-21 16:45:00;47;44;23;31;35;32;0;48
2020-04-21 17:00:00;47;34;28;32;25;19;0;39
2020-04-21 17:15:00;39;43;16;31;29;19;0;42
2020-04-21 17:30:00;44;31;24;33;25;23;0;35
2020-04-21 17:45:00;49;34;26;33;30;22;0;35
2020-04-21 18:00:00;44;36;30;32;23;18;0;38
2020-04-21 18:15:00;33;27;25;44;30;20;0;45
2020-04-21 18:30:00;31;27;22;34;23;19;0;21
2020-04-21 18:45:00;35;30;18;31;18;15;0;23
2020-04-21 19:00:00;24;25;15;18;16;17;0;11
2020-04-21 19:15:00;28;25;14;21;18;15;0;14
2020-04-21 19:30:00;28;18;13;13;11;16;0;11
2020-04-21 19:45:00;21;7;13;19;16;13;0;20
2020-04-21 20:00:00;26;22;9;18;13;12;0;13
