DATUM;1(TAFGA);2(TAFBA)
2020-07-23 00:00:00;0;0
2020-07-23 00:15:00;0;0
2020-07-23 00:30:00;0;0
2020-07-23 00:45:00;0;0
2020-07-23 01:00:00;0;0
2020-07-23 01:15:00;0;0
2020-07-23 01:30:00;0;0
2020-07-23 01:45:00;0;0
2020-07-23 02:00:00;0;0
2020-07-23 02:15:00;0;0
2020-07-23 02:30:00;0;0
2020-07-23 02:45:00;0;0
2020-07-23 03:00:00;0;0
2020-07-23 03:15:00;0;0
2020-07-23 03:30:00;0;0
2020-07-23 03:45:00;0;0
2020-07-23 04:00:00;0;0
2020-07-23 04:15:00;0;0
2020-07-23 04:30:00;0;0
2020-07-23 04:45:00;0;0
2020-07-23 05:00:00;0;0
2020-07-23 05:15:00;0;0
2020-07-23 05:30:00;3;1
2020-07-23 05:45:00;2;0
2020-07-23 06:00:00;4;3
2020-07-23 06:15:00;4;1
2020-07-23 06:30:00;7;4
2020-07-23 06:45:00;9;3
2020-07-23 07:00:00;7;0
2020-07-23 07:15:00;9;2
2020-07-23 07:30:00;14;1
2020-07-23 07:45:00;17;10
2020-07-23 08:00:00;17;1
2020-07-23 08:15:00;16;5
2020-07-23 08:30:00;13;15
2020-07-23 08:45:00;19;4
2020-07-23 09:00:00;11;1
2020-07-23 09:15:00;14;1
2020-07-23 09:30:00;17;8
2020-07-23 09:45:00;18;7
2020-07-23 10:00:00;13;12
2020-07-23 10:15:00;11;3
2020-07-23 10:30:00;15;2
2020-07-23 10:45:00;22;3
2020-07-23 11:00:00;17;6
2020-07-23 11:15:00;16;14
2020-07-23 11:30:00;21;2
2020-07-23 11:45:00;12;2
2020-07-23 12:00:00;16;3
2020-07-23 12:15:00;23;4
