DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-07-05 00:00:00;28;39;26;22;17;7;7;15;0;10;2
2020-07-05 00:15:00;25;40;30;33;26;6;6;20;0;4;3
2020-07-05 00:30:00;40;50;26;33;19;5;16;9;0;7;2
2020-07-05 00:45:00;25;36;16;22;10;1;2;7;0;7;3
2020-07-05 01:00:00;24;29;20;22;15;1;1;8;0;3;4
2020-07-05 01:15:00;18;26;18;17;16;4;3;3;0;3;2
2020-07-05 01:30:00;14;22;13;14;13;4;0;6;0;3;1
2020-07-05 01:45:00;17;22;12;10;9;3;2;4;0;3;0
2020-07-05 02:00:00;9;21;13;13;4;2;0;6;0;2;2
2020-07-05 02:15:00;13;13;7;9;7;3;12;8;0;2;1
2020-07-05 02:30:00;10;13;12;11;5;2;1;2;0;5;1
2020-07-05 02:45:00;11;21;8;6;5;0;1;7;0;1;3
2020-07-05 03:00:00;4;9;5;11;7;3;2;3;0;4;0
2020-07-05 03:15:00;8;12;9;5;1;1;2;4;0;0;0
2020-07-05 03:30:00;7;10;7;4;4;1;4;6;0;3;2
2020-07-05 03:45:00;6;8;5;5;4;1;0;2;0;3;2
2020-07-05 04:00:00;4;7;5;5;2;2;0;3;0;3;0
2020-07-05 04:15:00;6;10;6;5;5;0;0;1;0;1;1
2020-07-05 04:30:00;6;6;6;5;4;1;0;2;0;2;2
2020-07-05 04:45:00;3;6;3;5;0;2;0;2;0;1;0
2020-07-05 05:00:00;12;12;8;8;7;2;1;0;0;2;0
2020-07-05 05:15:00;12;16;8;11;4;0;0;2;0;2;1
2020-07-05 05:30:00;9;11;7;6;2;5;0;3;0;1;1
2020-07-05 05:45:00;11;16;10;10;3;0;0;4;0;3;1
2020-07-05 06:00:00;19;20;8;8;5;5;1;5;0;0;0
2020-07-05 06:15:00;18;19;10;7;7;2;1;2;0;0;1
2020-07-05 06:30:00;15;18;9;13;5;8;1;1;0;1;1
2020-07-05 06:45:00;19;23;19;16;11;6;0;4;0;5;4
2020-07-05 07:00:00;18;20;13;15;7;5;6;6;0;0;5
2020-07-05 07:15:00;19;24;11;15;5;8;0;5;0;4;1
2020-07-05 07:30:00;20;25;14;22;10;4;53;3;0;1;1
2020-07-05 07:45:00;20;27;11;14;7;7;4;5;0;3;4
2020-07-05 08:00:00;29;33;19;26;11;6;1;10;0;7;10
2020-07-05 08:15:00;38;43;20;22;10;7;1;1;0;3;5
2020-07-05 08:30:00;32;42;23;33;24;23;11;6;0;2;5
2020-07-05 08:45:00;48;57;29;29;20;32;3;8;0;4;7
2020-07-05 09:00:00;48;58;36;33;21;14;2;14;0;7;11
2020-07-05 09:15:00;55;67;45;43;22;8;4;12;0;9;9
