DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-03-19 00:00:00;12;12;0;0;0;0;0
2020-03-19 00:15:00;8;13;0;0;0;0;0
2020-03-19 00:30:00;15;6;0;0;0;0;0
2020-03-19 00:45:00;13;8;0;0;0;0;0
2020-03-19 01:00:00;11;8;0;0;0;0;0
2020-03-19 01:15:00;6;2;1;1;0;0;0
2020-03-19 01:30:00;7;7;0;0;0;0;0
2020-03-19 01:45:00;2;7;0;0;0;0;0
2020-03-19 02:00:00;2;9;0;0;0;0;0
2020-03-19 02:15:00;2;11;0;0;0;0;0
2020-03-19 02:30:00;5;7;1;1;0;0;0
2020-03-19 02:45:00;5;5;0;0;0;0;0
2020-03-19 03:00:00;5;7;0;0;0;0;0
2020-03-19 03:15:00;3;3;0;0;0;0;0
2020-03-19 03:30:00;3;7;0;0;0;0;0
2020-03-19 03:45:00;5;4;0;0;0;0;0
2020-03-19 04:00:00;13;5;0;0;0;0;0
2020-03-19 04:15:00;9;12;0;0;0;0;0
2020-03-19 04:30:00;22;12;1;1;0;0;0
2020-03-19 04:45:00;8;10;0;0;0;0;0
2020-03-19 05:00:00;33;22;1;1;0;0;0
2020-03-19 05:15:00;52;30;1;1;0;0;0
2020-03-19 05:30:00;90;64;0;0;0;0;0
2020-03-19 05:45:00;73;69;1;1;0;0;0
2020-03-19 06:00:00;87;84;1;1;0;0;0
2020-03-19 06:15:00;93;77;0;0;0;0;0
2020-03-19 06:30:00;135;104;2;2;0;0;0
2020-03-19 06:45:00;175;117;3;3;0;0;0
2020-03-19 07:00:00;170;113;6;6;0;0;0
2020-03-19 07:15:00;175;105;9;9;3;0;0
2020-03-19 07:30:00;139;121;11;11;1;0;0
2020-03-19 07:45:00;164;134;6;6;5;0;0
2020-03-19 08:00:00;149;96;6;6;2;0;0
2020-03-19 08:15:00;129;121;9;9;7;0;0
2020-03-19 08:30:00;116;98;9;9;0;0;0
2020-03-19 08:45:00;134;132;7;7;1;0;0
2020-03-19 09:00:00;130;102;3;3;3;0;0
2020-03-19 09:15:00;145;126;4;4;5;0;0
2020-03-19 09:30:00;118;130;10;10;1;0;0
2020-03-19 09:45:00;127;128;2;2;4;0;0
2020-03-19 10:00:00;130;107;6;6;14;0;0
2020-03-19 10:15:00;128;129;10;10;0;0;0
2020-03-19 10:30:00;125;108;6;6;5;0;0
2020-03-19 10:45:00;135;130;3;3;4;0;0
2020-03-19 11:00:00;140;137;11;11;1;0;0
2020-03-19 11:15:00;144;114;7;7;3;0;0
2020-03-19 11:30:00;126;119;9;9;4;0;0
2020-03-19 11:45:00;124;118;11;11;10;0;0
2020-03-19 12:00:00;137;127;8;8;1;0;0
2020-03-19 12:15:00;131;133;6;6;14;0;0
2020-03-19 12:30:00;117;115;10;10;13;0;0
2020-03-19 12:45:00;128;106;8;8;8;0;0
2020-03-19 13:00:00;148;104;6;6;2;0;0
2020-03-19 13:15:00;99;115;6;6;6;0;0
2020-03-19 13:30:00;113;103;9;9;11;0;0
2020-03-19 13:45:00;113;125;4;4;46;0;0
2020-03-19 14:00:00;134;141;7;7;10;0;0
2020-03-19 14:15:00;128;143;9;9;7;0;0
2020-03-19 14:30:00;142;129;5;5;8;0;0
2020-03-19 14:45:00;130;122;7;7;4;0;0
2020-03-19 15:00:00;137;128;5;5;4;0;0
2020-03-19 15:15:00;105;137;2;2;13;0;0
2020-03-19 15:30:00;119;137;8;8;0;0;0
2020-03-19 15:45:00;114;165;3;3;4;0;0
2020-03-19 16:00:00;158;136;8;8;11;0;0
2020-03-19 16:15:00;152;168;10;10;31;0;0
2020-03-19 16:30:00;142;162;9;9;7;0;0
2020-03-19 16:45:00;158;145;7;7;5;0;0
2020-03-19 17:00:00;148;170;12;12;11;0;0
2020-03-19 17:15:00;147;146;10;10;10;0;0
2020-03-19 17:30:00;140;131;10;10;2;0;0
2020-03-19 17:45:00;117;117;2;2;11;0;0
2020-03-19 18:00:00;129;132;9;9;10;0;0
2020-03-19 18:15:00;138;110;7;7;2;0;0
2020-03-19 18:30:00;108;104;3;3;0;0;0
2020-03-19 18:45:00;98;106;7;7;8;0;0
2020-03-19 19:00:00;76;95;4;4;1;0;0
2020-03-19 19:15:00;68;82;3;3;1;0;0
2020-03-19 19:30:00;70;59;5;5;0;0;0
2020-03-19 19:45:00;52;68;5;5;0;0;0
2020-03-19 20:00:00;43;46;1;1;0;0;0
2020-03-19 20:15:00;41;39;2;2;2;0;0
2020-03-19 20:30:00;42;41;0;0;0;0;0
2020-03-19 20:45:00;59;37;3;3;0;0;0
2020-03-19 21:00:00;36;30;1;1;0;0;0
2020-03-19 21:15:00;63;39;2;2;0;0;0
2020-03-19 21:30:00;30;25;2;2;0;0;0
2020-03-19 21:45:00;29;39;1;1;0;0;0
2020-03-19 22:00:00;22;37;0;0;0;0;0
2020-03-19 22:15:00;28;24;1;1;0;0;0
2020-03-19 22:30:00;28;24;0;0;0;0;0
2020-03-19 22:45:00;25;22;2;2;0;0;0
2020-03-19 23:00:00;7;15;0;0;0;0;0
2020-03-19 23:15:00;18;22;1;1;0;0;0
2020-03-19 23:30:00;15;9;0;0;0;0;0
2020-03-19 23:45:00;19;9;0;0;0;0;0
