DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-01-13 00:00:00;1;0;0;0;0;0
2020-01-13 00:15:00;4;0;2;0;0;0
2020-01-13 00:30:00;1;0;0;1;0;0
2020-01-13 00:45:00;1;0;0;0;0;0
2020-01-13 01:00:00;2;0;1;0;0;0
2020-01-13 01:15:00;1;0;1;0;0;0
2020-01-13 01:30:00;1;0;2;0;0;0
2020-01-13 01:45:00;1;0;0;0;0;0
2020-01-13 02:00:00;0;0;0;0;0;0
2020-01-13 02:15:00;2;0;0;0;0;0
2020-01-13 02:30:00;3;0;1;0;0;0
2020-01-13 02:45:00;1;0;2;0;0;0
2020-01-13 03:00:00;3;0;2;0;0;0
2020-01-13 03:15:00;1;0;2;0;0;0
2020-01-13 03:30:00;1;0;2;0;0;0
2020-01-13 03:45:00;2;0;2;0;0;0
2020-01-13 04:00:00;1;0;6;0;0;0
2020-01-13 04:15:00;5;1;6;0;0;0
2020-01-13 04:30:00;7;1;13;0;0;0
2020-01-13 04:45:00;7;5;32;0;0;0
2020-01-13 05:00:00;18;16;91;0;7;4
2020-01-13 05:15:00;37;24;221;0;8;4
2020-01-13 05:30:00;60;75;164;2;7;11
2020-01-13 05:45:00;63;32;129;7;5;7
2020-01-13 06:00:00;67;16;106;10;3;10
2020-01-13 06:15:00;60;25;135;3;7;10
2020-01-13 06:30:00;93;26;166;12;6;4
2020-01-13 06:45:00;92;27;180;5;4;12
2020-01-13 07:00:00;79;11;142;1;10;7
2020-01-13 07:15:00;84;16;148;5;0;7
2020-01-13 07:30:00;97;10;166;2;2;9
2020-01-13 07:45:00;103;11;123;1;2;9
2020-01-13 08:00:00;107;6;145;0;4;5
2020-01-13 08:15:00;84;10;122;0;2;4
2020-01-13 08:30:00;78;4;108;5;0;1
2020-01-13 08:45:00;59;3;83;0;0;0
2020-01-13 09:00:00;59;4;69;3;2;0
2020-01-13 09:15:00;59;3;59;3;1;1
2020-01-13 09:30:00;46;3;68;4;0;1
2020-01-13 09:45:00;54;2;70;4;0;0
2020-01-13 10:00:00;63;5;57;4;0;0
2020-01-13 10:15:00;49;2;52;2;0;0
2020-01-13 10:30:00;48;3;67;3;0;3
2020-01-13 10:45:00;64;5;56;3;2;3
2020-01-13 11:00:00;66;2;61;3;0;3
2020-01-13 11:15:00;59;1;50;2;1;0
2020-01-13 11:30:00;76;1;51;6;3;0
2020-01-13 11:45:00;58;3;64;8;6;5
2020-01-13 12:00:00;73;1;42;4;4;0
2020-01-13 12:15:00;74;5;41;5;0;2
2020-01-13 12:30:00;82;4;72;5;3;4
2020-01-13 12:45:00;66;13;53;3;2;6
2020-01-13 13:00:00;81;21;112;7;3;17
2020-01-13 13:15:00;89;70;157;6;3;11
2020-01-13 13:30:00;85;69;177;5;7;15
2020-01-13 13:45:00;97;43;133;27;4;24
2020-01-13 14:00:00;98;12;94;53;8;54
2020-01-13 14:15:00;96;1;71;157;23;10
2020-01-13 14:30:00;110;2;66;65;9;6
2020-01-13 14:45:00;91;1;58;35;4;5
2020-01-13 15:00:00;123;1;76;45;16;13
2020-01-13 15:15:00;175;1;83;37;10;5
2020-01-13 15:30:00;104;1;73;31;6;8
2020-01-13 15:45:00;112;1;84;20;8;1
2020-01-13 16:00:00;147;4;63;37;3;9
2020-01-13 16:15:00;156;5;69;15;2;3
2020-01-13 16:30:00;141;4;75;36;38;7
2020-01-13 16:45:00;122;3;84;19;4;2
2020-01-13 17:00:00;133;3;73;16;3;12
2020-01-13 17:15:00;107;2;75;19;2;7
2020-01-13 17:30:00;102;0;70;12;4;3
2020-01-13 17:45:00;93;1;76;8;6;7
2020-01-13 18:00:00;72;2;60;10;1;4
2020-01-13 18:15:00;61;0;57;8;0;7
2020-01-13 18:30:00;51;1;54;5;3;0
2020-01-13 18:45:00;53;1;57;4;1;5
2020-01-13 19:00:00;52;0;34;5;0;0
2020-01-13 19:15:00;46;0;27;2;0;0
2020-01-13 19:30:00;37;0;31;4;0;0
2020-01-13 19:45:00;27;1;28;0;0;0
2020-01-13 20:00:00;44;1;27;1;0;0
2020-01-13 20:15:00;22;0;17;0;0;0
2020-01-13 20:30:00;23;2;20;0;0;0
2020-01-13 20:45:00;26;1;48;3;1;0
2020-01-13 21:00:00;27;12;96;0;8;1
2020-01-13 21:15:00;25;37;123;2;15;6
2020-01-13 21:30:00;38;10;70;28;15;3
2020-01-13 21:45:00;79;3;45;106;2;23
2020-01-13 22:00:00;73;3;33;175;2;16
2020-01-13 22:15:00;29;1;13;33;2;4
2020-01-13 22:30:00;12;1;6;13;0;0
2020-01-13 22:45:00;12;0;9;6;0;1
2020-01-13 23:00:00;12;0;9;3;0;0
2020-01-13 23:15:00;5;0;4;0;0;0
2020-01-13 23:30:00;10;0;4;0;0;0
2020-01-13 23:45:00;6;1;7;0;0;0
