DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-11-13 00:00:00;13;4;5;2;1;0;1;13;0;0;0;0;0
2019-11-13 00:15:00;18;9;9;4;2;2;3;15;0;0;0;0;0
2019-11-13 00:30:00;10;5;5;2;0;0;0;15;0;0;0;0;0
2019-11-13 00:45:00;7;2;4;2;0;0;0;10;0;0;0;0;0
2019-11-13 01:00:00;8;9;9;3;0;0;0;16;0;0;0;0;0
2019-11-13 01:15:00;7;2;2;1;0;0;0;6;0;0;0;0;0
2019-11-13 01:30:00;8;1;0;0;0;0;0;2;0;0;0;0;0
2019-11-13 01:45:00;13;4;5;1;0;0;0;5;0;0;0;0;0
2019-11-13 02:00:00;9;1;2;1;0;0;0;4;0;0;0;0;0
2019-11-13 02:15:00;5;2;6;3;0;0;0;4;0;0;0;0;0
2019-11-13 02:30:00;7;3;5;2;0;0;0;6;0;0;0;0;0
2019-11-13 02:45:00;6;0;0;0;0;0;0;6;0;0;0;0;0
2019-11-13 03:00:00;10;5;4;3;0;0;1;8;0;0;0;0;0
2019-11-13 03:15:00;2;2;2;0;0;0;0;4;0;0;0;0;0
2019-11-13 03:30:00;4;1;4;3;0;0;1;5;0;0;0;0;0
2019-11-13 03:45:00;9;2;3;1;0;0;0;4;0;0;0;0;0
2019-11-13 04:00:00;10;4;6;2;1;1;2;10;0;0;0;0;0
2019-11-13 04:15:00;12;1;5;2;1;1;0;11;0;0;0;0;0
2019-11-13 04:30:00;11;7;9;7;1;1;3;13;0;0;0;0;0
2019-11-13 04:45:00;13;9;12;2;1;1;2;14;0;0;0;0;0
2019-11-13 05:00:00;21;10;12;5;2;2;1;25;0;0;0;0;0
2019-11-13 05:15:00;45;14;19;10;4;4;6;58;0;0;0;0;0
2019-11-13 05:30:00;59;22;33;7;7;9;6;110;0;0;0;0;0
2019-11-13 05:45:00;61;12;19;8;9;10;8;101;0;0;0;0;0
2019-11-13 06:00:00;103;26;36;22;9;9;10;106;0;0;0;0;0
2019-11-13 06:15:00;99;14;25;7;7;9;7;117;0;0;0;0;0
2019-11-13 06:30:00;147;24;25;12;11;11;14;173;0;0;0;0;0
2019-11-13 06:45:00;136;13;21;13;12;16;15;187;0;2;0;0;0
2019-11-13 07:00:00;164;13;23;14;15;18;15;207;0;1;0;0;0
2019-11-13 07:15:00;212;21;26;16;27;24;26;207;1;2;0;0;0
2019-11-13 07:30:00;220;21;27;20;30;34;34;201;3;1;0;0;0
2019-11-13 07:45:00;180;27;32;23;30;29;31;237;1;0;0;0;0
2019-11-13 08:00:00;144;19;26;23;22;25;30;178;1;0;0;0;0
2019-11-13 08:15:00;187;22;30;26;22;24;2;239;4;3;0;0;0
2019-11-13 08:30:00;181;17;19;19;30;38;1;181;3;1;0;0;0
2019-11-13 08:45:00;177;34;29;24;26;25;24;211;2;0;0;0;0
2019-11-13 09:00:00;149;18;21;15;29;33;18;204;1;0;0;0;0
2019-11-13 09:15:00;151;24;31;19;32;36;23;213;1;1;0;0;0
2019-11-13 09:30:00;146;22;32;14;33;32;21;185;0;3;0;0;0
2019-11-13 09:45:00;159;34;34;32;30;33;24;185;7;0;0;0;0
2019-11-13 10:00:00;149;27;27;22;37;39;31;199;3;1;0;0;0
2019-11-13 10:15:00;158;25;31;20;30;39;16;182;4;0;0;0;0
