DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-12-26 00:00:00;13;1;0;0;9;15;15;0;0;0;0;0;0;0
2019-12-26 00:15:00;15;2;3;2;10;22;17;0;0;0;0;0;0;0
2019-12-26 00:30:00;14;1;2;3;5;15;13;0;0;0;0;0;0;0
2019-12-26 00:45:00;12;3;3;4;5;11;13;0;0;0;0;0;0;0
2019-12-26 01:00:00;9;1;0;0;9;14;11;0;0;0;0;0;0;0
2019-12-26 01:15:00;2;0;0;0;5;13;13;0;0;0;0;0;0;0
2019-12-26 01:30:00;14;2;1;3;9;19;13;0;0;0;0;0;0;0
2019-12-26 01:45:00;5;0;1;1;5;16;14;0;0;0;0;0;0;0
2019-12-26 02:00:00;4;1;1;0;10;14;7;0;0;0;0;0;0;0
2019-12-26 02:15:00;3;0;0;0;7;7;6;0;0;0;0;0;0;0
2019-12-26 02:30:00;7;2;0;1;3;12;6;0;0;0;0;0;0;0
2019-12-26 02:45:00;3;0;1;0;3;10;4;0;0;0;0;0;0;0
2019-12-26 03:00:00;6;0;0;1;3;11;3;0;0;0;0;0;0;0
2019-12-26 03:15:00;3;0;0;0;5;10;5;0;0;0;0;0;0;0
2019-12-26 03:30:00;7;1;0;1;7;9;8;0;0;0;0;0;0;0
2019-12-26 03:45:00;3;0;1;1;1;4;2;0;0;0;0;0;0;0
2019-12-26 04:00:00;3;0;1;1;3;7;4;0;0;0;0;0;0;0
2019-12-26 04:15:00;6;0;0;1;4;3;6;0;0;0;0;0;0;0
2019-12-26 04:30:00;4;0;0;0;3;11;5;0;0;0;0;0;0;0
2019-12-26 04:45:00;1;2;0;1;1;6;4;0;0;0;0;0;0;0
2019-12-26 05:00:00;3;1;1;0;5;9;6;0;0;0;0;0;0;0
2019-12-26 05:15:00;9;1;0;3;5;14;11;0;0;0;0;0;0;0
2019-12-26 05:30:00;16;0;0;0;4;6;22;0;0;0;0;0;0;0
2019-12-26 05:45:00;9;3;0;1;5;13;21;0;0;0;0;0;0;0
2019-12-26 06:00:00;7;1;2;0;2;9;11;0;0;0;0;0;0;0
2019-12-26 06:15:00;7;1;2;1;5;9;13;0;0;0;0;0;0;0
2019-12-26 06:30:00;7;2;5;3;7;21;9;0;0;0;0;0;0;0
2019-12-26 06:45:00;3;0;2;1;5;13;7;0;0;0;0;0;0;0
2019-12-26 07:00:00;10;4;2;2;11;17;6;0;0;0;0;0;0;0
2019-12-26 07:15:00;11;1;3;6;4;12;12;0;0;0;0;0;0;0
2019-12-26 07:30:00;11;2;2;3;9;24;8;0;0;0;0;0;0;0
2019-12-26 07:45:00;11;2;6;7;5;17;16;0;0;0;0;0;0;0
2019-12-26 08:00:00;8;2;2;2;6;19;18;0;0;0;0;0;0;0
2019-12-26 08:15:00;7;4;4;3;8;26;19;0;0;0;0;0;0;0
2019-12-26 08:30:00;22;2;3;2;13;23;25;0;0;0;0;0;0;0
2019-12-26 08:45:00;15;12;8;6;12;23;36;0;0;0;0;0;0;0
2019-12-26 09:00:00;21;5;11;6;7;26;33;1;0;0;0;0;0;0
2019-12-26 09:15:00;25;8;15;12;18;35;31;0;0;3;0;0;0;0
2019-12-26 09:30:00;32;18;17;16;16;39;41;0;0;0;0;0;0;0
2019-12-26 09:45:00;49;10;16;20;20;44;50;0;0;0;0;0;0;0
2019-12-26 10:00:00;34;17;16;10;19;48;50;0;0;0;0;0;0;0
2019-12-26 10:15:00;28;27;16;10;25;56;54;5;0;1;0;0;0;0
2019-12-26 10:30:00;33;8;18;13;33;68;58;0;0;5;0;0;0;0
2019-12-26 10:45:00;50;18;24;15;33;57;77;0;0;0;0;0;0;0
2019-12-26 11:00:00;54;21;33;17;43;83;86;1;0;2;1;1;1;0
2019-12-26 11:15:00;70;36;18;9;49;86;103;15;0;0;0;0;0;0
2019-12-26 11:30:00;52;33;31;28;58;98;111;5;0;1;1;1;1;0
2019-12-26 11:45:00;79;46;36;20;72;117;113;8;1;9;0;0;0;0
2019-12-26 12:00:00;70;37;29;15;57;95;103;6;0;0;0;0;0;0
2019-12-26 12:15:00;60;30;37;31;38;73;92;7;1;1;0;0;0;0
2019-12-26 12:30:00;57;26;38;23;46;85;101;0;0;2;0;0;0;1
2019-12-26 12:45:00;63;25;28;20;54;91;82;0;0;0;1;1;1;0
2019-12-26 13:00:00;68;38;24;15;36;62;101;0;0;1;0;0;0;0
2019-12-26 13:15:00;64;18;38;19;38;79;90;0;0;0;0;0;0;0
2019-12-26 13:30:00;59;24;30;22;46;73;111;8;0;1;0;0;0;0
2019-12-26 13:45:00;77;31;33;17;49;80;112;9;3;1;0;0;0;0
2019-12-26 14:00:00;66;33;32;22;46;88;104;9;0;14;2;2;2;0
2019-12-26 14:15:00;52;35;46;20;56;90;89;11;0;8;0;0;0;0
2019-12-26 14:30:00;56;36;47;28;64;107;100;5;0;2;0;0;0;0
2019-12-26 14:45:00;52;36;42;24;47;98;112;3;0;3;0;0;0;0
2019-12-26 15:00:00;76;23;33;18;56;96;116;4;0;0;0;0;0;0
