DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-10-13 00:00:00;0;4;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-10-13 00:15:00;0;4;6;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-10-13 00:30:00;1;4;1;1;1;4;1;0;6;2;0;0;0;0;0;0;0
2020-10-13 00:45:00;0;3;1;1;1;2;3;0;2;0;0;0;0;0;0;0;0
2020-10-13 01:00:00;0;5;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-10-13 01:15:00;0;3;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-10-13 01:30:00;2;2;2;3;1;3;5;0;4;0;0;2;0;0;0;0;0
2020-10-13 01:45:00;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-13 02:00:00;0;1;1;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-10-13 02:15:00;0;4;2;0;0;2;0;0;2;1;0;0;0;0;0;0;0
2020-10-13 02:30:00;0;3;0;1;1;0;2;2;1;0;0;0;0;0;0;0;0
2020-10-13 02:45:00;3;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-13 03:00:00;1;6;3;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-10-13 03:15:00;0;4;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-13 03:30:00;0;7;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-10-13 03:45:00;2;6;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-10-13 04:00:00;0;4;0;1;1;1;1;0;2;1;1;1;0;0;0;0;0
2020-10-13 04:15:00;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-13 04:30:00;1;13;0;0;0;8;0;0;8;2;0;0;0;0;0;0;0
2020-10-13 04:45:00;3;15;4;0;0;6;0;0;5;0;0;0;0;0;0;0;0
2020-10-13 05:00:00;3;13;7;0;0;8;0;0;9;0;1;2;0;0;0;0;0
2020-10-13 05:15:00;3;21;5;1;0;7;2;0;9;1;1;5;0;0;0;0;0
2020-10-13 05:30:00;11;37;17;1;1;15;2;0;17;0;0;2;0;0;0;0;0
2020-10-13 05:45:00;14;34;14;2;0;27;3;0;27;2;2;7;0;0;0;0;0
2020-10-13 06:00:00;11;36;16;2;5;34;3;0;38;1;4;9;0;0;0;0;0
2020-10-13 06:15:00;8;38;11;1;2;38;1;2;39;2;1;2;0;0;0;0;0
2020-10-13 06:30:00;3;58;36;4;1;52;4;0;52;6;3;4;0;0;0;0;0
2020-10-13 06:45:00;10;63;53;6;3;76;6;0;71;3;4;10;1;0;0;0;0
2020-10-13 07:00:00;9;63;65;4;2;101;5;0;100;6;5;9;1;0;0;0;0
2020-10-13 07:15:00;8;58;43;2;1;115;3;2;108;2;2;7;0;0;0;0;0
2020-10-13 07:30:00;10;75;87;7;9;120;7;7;114;16;5;6;0;0;0;0;0
2020-10-13 07:45:00;10;70;63;8;5;104;9;5;99;10;16;19;0;0;0;0;0
2020-10-13 08:00:00;7;79;70;4;3;77;5;3;77;6;6;8;0;0;0;0;0
2020-10-13 08:15:00;8;85;63;3;0;72;4;0;68;4;9;12;0;0;0;0;0
2020-10-13 08:30:00;3;67;63;3;1;83;4;0;84;5;9;6;0;0;0;0;0
2020-10-13 08:45:00;3;60;41;5;0;74;5;0;78;2;4;4;0;0;0;0;0
2020-10-13 09:00:00;12;67;46;4;4;57;4;2;63;2;9;14;0;0;0;0;0
2020-10-13 09:15:00;34;54;40;3;2;53;3;1;56;2;3;10;0;0;0;0;0
2020-10-13 09:30:00;8;54;52;4;1;72;4;1;71;4;5;7;1;0;0;0;0
2020-10-13 09:45:00;8;63;30;5;2;50;5;0;56;3;2;7;0;0;0;0;0
2020-10-13 10:00:00;11;58;50;3;1;42;3;0;43;4;5;13;0;0;0;0;0
2020-10-13 10:15:00;9;69;43;2;1;47;5;1;46;4;4;5;0;0;0;0;0
2020-10-13 10:30:00;11;71;57;3;2;51;3;3;56;4;6;11;0;0;0;0;0
2020-10-13 10:45:00;13;59;63;4;0;51;3;0;50;1;10;6;0;0;0;0;0
2020-10-13 11:00:00;10;94;60;5;1;62;5;2;61;3;4;12;0;0;0;0;0
2020-10-13 11:15:00;10;79;60;1;1;53;1;1;55;2;5;5;0;0;0;0;0
2020-10-13 11:30:00;12;89;64;2;2;47;4;1;47;1;4;8;1;0;0;0;0
2020-10-13 11:45:00;8;80;51;0;0;59;0;0;58;3;4;3;0;0;0;0;0
2020-10-13 12:00:00;6;83;58;4;2;51;5;0;54;5;9;6;0;0;0;0;0
2020-10-13 12:15:00;10;87;55;256;0;45;4;0;43;1;3;11;0;0;0;0;0
2020-10-13 12:30:00;11;75;57;3;0;35;3;0;34;3;2;10;2;0;0;0;0
2020-10-13 12:45:00;16;70;46;4;3;51;5;2;53;6;4;10;2;0;0;0;0
2020-10-13 13:00:00;9;91;57;1;0;55;1;0;57;1;6;10;1;0;0;0;0
2020-10-13 13:15:00;6;98;67;5;0;56;7;0;58;3;10;10;0;0;0;0;0
2020-10-13 13:30:00;11;116;71;1;3;52;5;1;51;3;3;7;1;0;0;0;0
2020-10-13 13:45:00;12;84;66;5;5;46;7;2;51;4;7;11;0;0;0;0;0
2020-10-13 14:00:00;13;89;64;3;1;44;3;1;45;4;8;10;0;0;0;0;0
2020-10-13 14:15:00;13;102;56;2;1;54;3;1;53;3;10;15;3;0;0;0;0
2020-10-13 14:30:00;13;94;61;5;1;60;8;1;65;5;4;13;1;0;0;0;0
2020-10-13 14:45:00;10;84;56;0;0;63;2;0;65;1;4;7;0;0;0;0;0
2020-10-13 15:00:00;13;97;63;2;1;67;3;2;63;6;6;15;0;0;0;0;0
2020-10-13 15:15:00;16;127;67;1;2;58;1;3;57;3;18;10;0;0;0;0;0
2020-10-13 15:30:00;12;112;89;2;0;74;2;0;72;2;9;13;0;0;0;0;0
2020-10-13 15:45:00;13;110;93;1;2;69;0;1;68;1;11;12;0;0;0;0;0
2020-10-13 16:00:00;14;134;95;7;2;51;8;1;55;3;19;24;0;0;0;0;0
