DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-05-15 00:00:00;1;4;2;0;1;2;0;0
2020-05-15 00:15:00;1;6;0;0;4;2;0;0
2020-05-15 00:30:00;1;1;0;0;2;2;0;0
2020-05-15 00:45:00;0;3;0;0;2;3;0;0
2020-05-15 01:00:00;4;4;0;0;1;1;0;0
2020-05-15 01:15:00;3;2;0;0;1;2;0;0
2020-05-15 01:30:00;5;0;0;0;2;0;0;0
2020-05-15 01:45:00;1;1;0;0;3;1;0;0
2020-05-15 02:00:00;4;0;0;0;1;1;0;0
2020-05-15 02:15:00;0;1;0;0;2;4;0;0
2020-05-15 02:30:00;3;1;0;0;0;1;0;0
2020-05-15 02:45:00;0;2;0;0;1;2;0;0
2020-05-15 03:00:00;2;0;0;0;1;1;0;0
2020-05-15 03:15:00;0;2;0;0;1;1;0;0
2020-05-15 03:30:00;1;0;0;0;0;0;0;0
2020-05-15 03:45:00;2;6;0;0;1;2;0;0
2020-05-15 04:00:00;1;4;0;0;0;2;0;0
2020-05-15 04:15:00;2;1;0;0;5;5;0;0
2020-05-15 04:30:00;3;5;0;0;3;2;0;0
2020-05-15 04:45:00;14;18;0;0;4;8;0;0
2020-05-15 05:00:00;61;70;4;0;11;16;0;18
2020-05-15 05:15:00;31;56;0;0;30;53;14;15
2020-05-15 05:30:00;26;51;1;0;55;66;13;3
2020-05-15 05:45:00;21;49;1;0;65;55;14;1
2020-05-15 06:00:00;21;45;1;0;37;19;7;2
2020-05-15 06:15:00;16;53;0;0;36;34;8;1
2020-05-15 06:30:00;26;82;0;0;48;43;10;2
2020-05-15 06:45:00;31;65;0;0;34;42;19;0
2020-05-15 07:00:00;32;48;2;0;48;30;12;0
2020-05-15 07:15:00;30;61;3;0;39;28;8;0
2020-05-15 07:30:00;30;52;5;0;59;41;8;1
2020-05-15 07:45:00;36;67;5;0;48;42;11;2
2020-05-15 08:00:00;25;38;8;0;29;25;6;2
2020-05-15 08:15:00;41;56;6;0;27;15;14;0
2020-05-15 08:30:00;17;36;6;0;35;16;1;0
2020-05-15 08:45:00;33;38;5;0;34;26;1;0
2020-05-15 09:00:00;25;34;8;0;26;14;0;0
2020-05-15 09:15:00;25;39;10;0;25;17;6;0
2020-05-15 09:30:00;29;35;6;0;22;14;8;0
2020-05-15 09:45:00;30;23;7;0;21;22;4;1
2020-05-15 10:00:00;26;29;7;0;37;20;0;5
2020-05-15 10:15:00;15;33;5;0;21;15;6;1
2020-05-15 10:30:00;24;19;7;0;26;31;2;8
2020-05-15 10:45:00;28;33;11;0;22;19;3;2
2020-05-15 11:00:00;44;38;4;0;26;20;1;3
2020-05-15 11:15:00;26;40;6;0;32;27;0;6
2020-05-15 11:30:00;33;34;3;0;31;28;6;4
2020-05-15 11:45:00;28;34;6;0;32;25;1;2
2020-05-15 12:00:00;48;59;7;0;48;25;1;22
2020-05-15 12:15:00;37;34;13;0;38;29;2;7
2020-05-15 12:30:00;42;51;6;0;56;38;0;3
2020-05-15 12:45:00;32;38;6;0;36;18;1;11
2020-05-15 13:00:00;34;37;3;0;47;33;7;5
2020-05-15 13:15:00;29;58;5;0;43;37;6;10
2020-05-15 13:30:00;103;111;8;0;43;67;0;21
2020-05-15 13:45:00;63;74;4;0;50;84;7;13
2020-05-15 14:00:00;55;72;8;0;53;81;14;6
2020-05-15 14:15:00;22;36;5;0;23;19;9;7
2020-05-15 14:30:00;46;55;7;0;70;45;0;10
2020-05-15 14:45:00;47;52;6;0;42;33;0;11
