DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-05-21 00:00:00;0;2;0;0;0;0;0;0
2020-05-21 00:15:00;0;0;0;0;0;0;0;0
2020-05-21 00:30:00;0;1;0;0;0;0;0;0
2020-05-21 00:45:00;0;3;0;0;0;0;0;0
2020-05-21 01:00:00;0;2;1;1;0;0;0;0
2020-05-21 01:15:00;0;0;0;0;0;0;0;0
2020-05-21 01:30:00;0;1;2;1;0;0;0;0
2020-05-21 01:45:00;0;1;0;0;0;0;0;0
2020-05-21 02:00:00;0;0;1;1;1;0;0;0
2020-05-21 02:15:00;0;1;0;0;0;0;0;0
2020-05-21 02:30:00;0;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;0;2;1;0;5;0;0;0
2020-05-21 03:15:00;0;2;1;1;0;0;0;0
2020-05-21 03:30:00;0;0;0;0;0;0;0;0
2020-05-21 03:45:00;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;1;1;0;0;0;0;0
2020-05-21 04:30:00;1;1;0;0;0;0;0;0
2020-05-21 04:45:00;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;1;0;0;0;0;0;0;0
2020-05-21 05:15:00;0;1;0;0;0;0;0;0
2020-05-21 05:30:00;0;0;0;0;3;0;0;0
2020-05-21 05:45:00;0;4;2;2;2;0;0;0
2020-05-21 06:00:00;0;3;4;3;4;0;0;0
2020-05-21 06:15:00;0;1;2;1;0;0;0;0
2020-05-21 06:30:00;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;0;0;1;0;0;0;0;0
2020-05-21 07:00:00;1;0;1;1;0;0;0;0
2020-05-21 07:15:00;0;1;0;0;0;0;0;0
2020-05-21 07:30:00;0;0;1;1;0;0;0;0
2020-05-21 07:45:00;0;1;0;0;0;0;0;0
2020-05-21 08:00:00;0;1;1;0;0;0;0;0
2020-05-21 08:15:00;0;1;0;0;0;0;0;0
2020-05-21 08:30:00;0;0;0;0;0;0;0;0
2020-05-21 08:45:00;0;1;1;1;1;0;0;0
2020-05-21 09:00:00;0;0;1;0;0;0;0;0
