DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-12-30 00:00:00;8;8;15;7;0;0
2019-12-30 00:15:00;16;13;17;8;0;0
2019-12-30 00:30:00;12;8;17;14;0;0
2019-12-30 00:45:00;14;8;12;9;0;0
2019-12-30 01:00:00;10;7;11;6;0;0
2019-12-30 01:15:00;6;2;10;11;0;0
2019-12-30 01:30:00;5;3;5;2;0;0
2019-12-30 01:45:00;5;5;5;6;0;0
2019-12-30 02:00:00;4;0;4;0;0;0
2019-12-30 02:15:00;8;4;5;4;0;0
2019-12-30 02:30:00;6;4;7;5;0;0
2019-12-30 02:45:00;13;5;7;9;0;0
2019-12-30 03:00:00;4;4;9;7;0;0
2019-12-30 03:15:00;3;7;9;3;0;0
2019-12-30 03:30:00;9;7;10;3;0;0
2019-12-30 03:45:00;6;6;4;5;0;0
2019-12-30 04:00:00;5;3;3;7;0;0
2019-12-30 04:15:00;6;5;10;7;0;0
2019-12-30 04:30:00;6;4;6;5;0;0
2019-12-30 04:45:00;18;13;14;6;0;0
2019-12-30 05:00:00;12;12;10;9;0;0
2019-12-30 05:15:00;24;16;18;5;0;0
2019-12-30 05:30:00;18;15;35;38;0;0
2019-12-30 05:45:00;23;23;33;26;0;0
2019-12-30 06:00:00;25;23;19;27;0;0
2019-12-30 06:15:00;28;21;27;30;0;0
2019-12-30 06:30:00;28;21;58;39;0;0
2019-12-30 06:45:00;31;30;34;25;0;0
2019-12-30 07:00:00;27;20;35;24;2;1
2019-12-30 07:15:00;33;30;40;28;0;0
2019-12-30 07:30:00;41;31;41;34;9;1
2019-12-30 07:45:00;45;43;35;25;6;0
2019-12-30 08:00:00;58;35;49;37;5;0
2019-12-30 08:15:00;39;34;55;38;0;0
2019-12-30 08:30:00;49;49;51;45;0;0
2019-12-30 08:45:00;57;53;61;47;7;0
2019-12-30 09:00:00;50;45;74;70;7;0
2019-12-30 09:15:00;83;66;91;72;6;3
2019-12-30 09:30:00;87;80;90;61;13;0
2019-12-30 09:45:00;96;66;107;85;14;3
2019-12-30 10:00:00;100;100;90;74;6;0
2019-12-30 10:15:00;105;108;102;87;22;0
2019-12-30 10:30:00;120;104;102;86;26;1
2019-12-30 10:45:00;115;105;132;102;21;0
2019-12-30 11:00:00;113;102;129;112;19;2
2019-12-30 11:15:00;101;102;113;105;27;1
2019-12-30 11:30:00;107;118;122;103;31;5
2019-12-30 11:45:00;124;142;115;88;17;0
2019-12-30 12:00:00;122;126;112;100;23;0
2019-12-30 12:15:00;141;120;103;93;12;0
2019-12-30 12:30:00;122;110;110;113;38;0
2019-12-30 12:45:00;126;121;122;118;19;2
2019-12-30 13:00:00;122;130;116;107;44;1
2019-12-30 13:15:00;88;92;96;83;22;3
2019-12-30 13:30:00;31;31;21;24;16;0
2019-12-30 13:45:00;122;120;136;117;41;2
2019-12-30 14:00:00;136;134;116;103;15;0
2019-12-30 14:15:00;145;138;149;119;8;2
2019-12-30 14:30:00;130;114;128;97;1;0
2019-12-30 14:45:00;135;150;101;98;14;0
2019-12-30 15:00:00;138;123;128;96;6;0
2019-12-30 15:15:00;107;110;91;97;3;1
2019-12-30 15:30:00;143;140;122;119;6;0
2019-12-30 15:45:00;132;133;126;95;3;0
2019-12-30 16:00:00;125;131;106;113;5;0
2019-12-30 16:15:00;114;112;105;102;7;0
2019-12-30 16:30:00;130;126;122;106;22;0
2019-12-30 16:45:00;125;121;113;98;11;2
2019-12-30 17:00:00;100;96;94;86;15;4
2019-12-30 17:15:00;140;132;112;95;14;0
2019-12-30 17:30:00;108;106;111;106;4;0
2019-12-30 17:45:00;116;129;109;102;15;0
2019-12-30 18:00:00;101;109;86;62;5;0
2019-12-30 18:15:00;105;114;99;85;5;0
2019-12-30 18:30:00;103;103;81;91;7;0
2019-12-30 18:45:00;87;100;74;55;2;0
2019-12-30 19:00:00;85;87;64;54;15;0
2019-12-30 19:15:00;76;81;58;57;6;0
2019-12-30 19:30:00;54;56;53;51;1;0
2019-12-30 19:45:00;55;65;28;43;3;0
2019-12-30 20:00:00;78;90;77;58;13;0
2019-12-30 20:15:00;63;66;59;55;2;0
2019-12-30 20:30:00;60;55;59;37;0;0
2019-12-30 20:45:00;30;40;30;24;0;0
2019-12-30 21:00:00;45;32;34;27;0;0
2019-12-30 21:15:00;36;27;35;28;0;0
2019-12-30 21:30:00;36;28;28;29;0;0
2019-12-30 21:45:00;38;27;26;27;0;0
2019-12-30 22:00:00;39;38;27;18;0;0
2019-12-30 22:15:00;39;39;20;16;0;0
2019-12-30 22:30:00;23;28;23;16;0;0
2019-12-30 22:45:00;27;14;18;25;0;0
2019-12-30 23:00:00;23;24;18;13;0;0
2019-12-30 23:15:00;28;18;11;11;0;0
2019-12-30 23:30:00;20;21;19;11;0;0
2019-12-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
