DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-01-14 00:00:00;5;13;9;0;0;0;0;0
2020-01-14 00:15:00;10;21;13;0;0;0;0;0
2020-01-14 00:30:00;10;7;6;0;0;0;0;0
2020-01-14 00:45:00;3;7;5;0;0;0;0;0
2020-01-14 01:00:00;6;7;2;0;0;0;0;0
2020-01-14 01:15:00;4;4;5;0;0;0;0;0
2020-01-14 01:30:00;2;11;2;0;0;0;0;0
2020-01-14 01:45:00;9;8;9;0;0;0;0;0
2020-01-14 02:00:00;3;7;6;0;0;0;0;0
2020-01-14 02:15:00;7;10;4;0;0;0;0;0
2020-01-14 02:30:00;5;9;10;0;0;0;0;0
2020-01-14 02:45:00;5;5;2;0;0;0;0;0
2020-01-14 03:00:00;6;9;7;0;0;0;0;0
2020-01-14 03:15:00;6;6;2;0;0;0;0;0
2020-01-14 03:30:00;2;3;5;0;0;0;0;0
2020-01-14 03:45:00;2;6;4;0;0;0;0;0
2020-01-14 04:00:00;3;9;9;0;0;0;0;0
2020-01-14 04:15:00;16;7;4;0;0;0;0;0
2020-01-14 04:30:00;12;19;7;0;0;0;0;0
2020-01-14 04:45:00;11;32;39;0;0;0;0;0
2020-01-14 05:00:00;20;36;56;0;0;0;0;0
2020-01-14 05:15:00;30;49;107;0;0;0;0;0
2020-01-14 05:30:00;43;78;106;0;0;0;0;0
2020-01-14 05:45:00;88;112;71;0;0;0;0;0
2020-01-14 06:00:00;117;144;57;0;0;0;0;0
2020-01-14 06:15:00;78;150;68;0;0;0;3;0
2020-01-14 06:30:00;60;123;84;0;0;17;1;2
2020-01-14 06:45:00;73;146;97;0;0;2;6;7
2020-01-14 07:00:00;56;108;71;0;0;5;0;0
2020-01-14 07:15:00;59;129;72;0;0;9;6;0
2020-01-14 07:30:00;75;168;102;0;0;28;62;1
2020-01-14 07:45:00;89;188;118;0;0;0;7;7
2020-01-14 08:00:00;92;176;118;0;0;0;7;0
2020-01-14 08:15:00;77;153;103;0;0;8;17;5
2020-01-14 08:30:00;76;163;82;0;0;3;14;0
2020-01-14 08:45:00;67;116;97;0;0;1;9;4
2020-01-14 09:00:00;56;113;40;0;0;0;0;0
2020-01-14 09:15:00;64;113;55;0;0;2;4;5
2020-01-14 09:30:00;78;126;71;0;0;1;8;3
2020-01-14 09:45:00;76;124;54;0;0;0;18;15
2020-01-14 10:00:00;75;122;76;0;0;0;6;1
2020-01-14 10:15:00;61;110;75;0;0;0;1;5
2020-01-14 10:30:00;79;126;82;0;0;0;5;1
2020-01-14 10:45:00;84;170;71;0;0;4;12;5
2020-01-14 11:00:00;83;140;72;0;0;32;6;6
2020-01-14 11:15:00;82;144;78;0;0;0;5;4
2020-01-14 11:30:00;108;143;68;0;0;2;3;1
2020-01-14 11:45:00;102;140;91;0;0;0;9;0
2020-01-14 12:00:00;90;132;63;0;0;1;20;11
2020-01-14 12:15:00;85;138;59;0;0;4;7;1
2020-01-14 12:30:00;87;133;80;0;0;0;3;4
2020-01-14 12:45:00;94;140;63;0;0;4;6;2
2020-01-14 13:00:00;101;177;78;0;0;1;5;33
2020-01-14 13:15:00;100;178;124;0;0;5;13;33
2020-01-14 13:30:00;101;154;104;0;0;3;11;14
2020-01-14 13:45:00;110;163;92;0;0;0;8;3
2020-01-14 14:00:00;131;171;74;0;0;7;4;12
2020-01-14 14:15:00;169;190;79;0;0;1;48;6
2020-01-14 14:30:00;160;194;85;0;0;0;6;21
2020-01-14 14:45:00;131;185;82;0;0;3;2;20
2020-01-14 15:00:00;142;217;87;0;0;18;13;5
2020-01-14 15:15:00;138;231;80;0;0;4;23;26
2020-01-14 15:30:00;150;226;91;0;0;1;5;8
2020-01-14 15:45:00;142;236;88;0;0;0;22;5
2020-01-14 16:00:00;141;217;93;0;0;2;21;5
2020-01-14 16:15:00;149;233;85;0;0;4;23;45
2020-01-14 16:30:00;145;239;91;0;0;0;5;12
2020-01-14 16:45:00;174;237;76;0;0;1;1;13
2020-01-14 17:00:00;133;243;94;0;0;4;7;4
2020-01-14 17:15:00;128;223;119;0;0;1;4;3
2020-01-14 17:30:00;112;213;101;0;0;0;3;17
2020-01-14 17:45:00;126;223;91;0;0;1;15;8
2020-01-14 18:00:00;113;252;102;0;0;11;10;0
2020-01-14 18:15:00;95;178;75;0;0;3;4;9
2020-01-14 18:30:00;71;173;82;0;0;3;1;14
2020-01-14 18:45:00;70;164;63;0;0;2;1;1
2020-01-14 19:00:00;52;157;75;0;0;1;1;0
2020-01-14 19:15:00;62;141;68;0;0;0;0;1
2020-01-14 19:30:00;51;125;47;0;0;0;8;0
2020-01-14 19:45:00;50;134;56;0;0;0;3;0
2020-01-14 20:00:00;42;132;38;0;0;0;1;0
2020-01-14 20:15:00;47;93;33;0;0;0;0;4
2020-01-14 20:30:00;36;76;36;0;0;0;0;0
2020-01-14 20:45:00;33;75;49;0;0;0;0;0
2020-01-14 21:00:00;29;104;52;0;0;0;0;0
2020-01-14 21:15:00;30;77;58;0;0;0;0;0
2020-01-14 21:30:00;35;83;47;0;0;0;0;0
2020-01-14 21:45:00;85;70;40;0;0;0;0;0
2020-01-14 22:00:00;145;125;39;0;0;0;0;0
2020-01-14 22:15:00;62;102;30;0;0;0;0;0
2020-01-14 22:30:00;28;49;22;0;0;0;0;0
2020-01-14 22:45:00;17;40;18;0;0;0;0;0
2020-01-14 23:00:00;11;30;18;0;0;0;0;0
2020-01-14 23:15:00;14;35;16;0;0;0;0;0
2020-01-14 23:30:00;11;22;11;0;0;0;0;0
