2020-02-19 00:00:00;6;4;2;0;0;9;1;9;0;0;0
2020-02-19 00:15:00;3;1;1;0;0;9;1;9;3;1;0
2020-02-19 00:30:00;4;0;0;0;0;7;1;7;0;0;0
2020-02-19 00:45:00;2;2;1;0;0;5;4;5;1;2;0
2020-02-19 01:00:00;2;1;0;0;0;8;2;8;1;1;0
2020-02-19 01:15:00;4;1;2;0;0;1;3;1;1;1;0
2020-02-19 01:30:00;2;1;0;0;0;5;1;5;0;0;0
2020-02-19 01:45:00;5;1;1;0;0;3;3;3;0;2;0
2020-02-19 02:00:00;3;0;0;0;0;5;1;5;1;1;0
2020-02-19 02:15:00;3;3;3;0;0;4;3;3;0;2;0
2020-02-19 02:30:00;8;1;2;0;0;9;6;9;0;1;0
2020-02-19 02:45:00;4;1;1;0;0;5;4;5;0;2;0
2020-02-19 03:00:00;5;2;2;0;0;3;3;3;0;2;0
2020-02-19 03:15:00;3;1;0;0;0;2;4;1;2;5;0
2020-02-19 03:30:00;5;3;2;1;0;4;2;4;0;1;0
2020-02-19 03:45:00;5;3;2;0;0;4;1;4;0;2;0
2020-02-19 04:00:00;6;2;2;0;0;7;6;7;4;4;0
2020-02-19 04:15:00;11;4;2;0;0;5;6;5;2;1;0
2020-02-19 04:30:00;10;3;3;0;0;11;6;12;2;5;0
2020-02-19 04:45:00;15;3;2;0;0;12;6;12;2;1;0
2020-02-19 05:00:00;41;12;9;0;0;24;10;24;1;4;0
2020-02-19 05:15:00;47;5;7;0;0;12;4;12;4;3;0
2020-02-19 05:30:00;82;7;7;0;1;50;7;50;1;1;0
2020-02-19 05:45:00;101;2;1;0;0;46;10;46;4;6;0
2020-02-19 06:00:00;115;6;3;0;0;71;13;71;5;16;0
2020-02-19 06:15:00;116;3;3;0;0;73;11;73;2;5;0
2020-02-19 06:30:00;162;8;4;0;1;76;11;76;4;7;0
2020-02-19 06:45:00;224;1;0;0;2;75;25;75;6;6;0
2020-02-19 07:00:00;229;3;2;0;0;52;13;53;8;4;0
2020-02-19 07:15:00;230;3;2;0;1;77;21;79;6;4;0
2020-02-19 07:30:00;229;5;3;0;0;85;9;85;8;6;1
2020-02-19 07:45:00;218;7;5;1;0;74;22;74;14;5;1
2020-02-19 08:00:00;179;3;2;1;0;58;16;58;8;4;0
2020-02-19 08:15:00;148;3;1;1;0;64;27;64;9;5;0
2020-02-19 08:30:00;139;2;1;1;0;68;22;68;15;5;0
2020-02-19 08:45:00;123;2;1;0;2;59;18;59;8;9;0
