DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-09 00:00:00;5;7;6;8;8;0;0;1;0;0;0;0;0
2020-07-09 00:15:00;4;7;7;9;2;1;0;0;0;0;0;0;0
2020-07-09 00:30:00;1;4;5;21;8;0;0;1;0;0;0;0;0
2020-07-09 00:45:00;2;4;9;11;9;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;1;3;1;8;4;1;0;0;0;0;0;0;0
2020-07-09 01:15:00;1;5;1;7;4;1;0;0;0;0;0;0;0
2020-07-09 01:30:00;2;0;2;6;4;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;0;3;5;11;3;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;2;4;2;7;5;0;0;0;0;0;0;0;0
2020-07-09 02:15:00;1;1;1;5;1;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;1;2;3;6;2;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;1;4;2;8;1;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-07-09 03:15:00;0;4;3;4;6;0;0;0;0;0;0;0;0
2020-07-09 03:30:00;5;7;2;3;5;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;3;0;2;1;1;1;0;0;0;0;0;0;0
2020-07-09 04:00:00;1;6;2;4;5;0;0;0;0;0;0;0;0
2020-07-09 04:15:00;6;9;3;9;2;1;0;0;0;0;0;0;0
2020-07-09 04:30:00;3;9;5;15;9;0;0;0;0;0;0;0;0
2020-07-09 04:45:00;4;13;7;27;16;0;0;0;0;0;0;0;0
2020-07-09 05:00:00;4;13;5;69;65;2;0;1;0;0;0;0;0
2020-07-09 05:15:00;11;25;7;79;77;1;0;0;0;0;0;0;0
2020-07-09 05:30:00;15;36;18;71;83;4;0;0;0;1;0;0;0
2020-07-09 05:45:00;33;65;16;59;79;3;0;0;0;0;0;2;0
2020-07-09 06:00:00;33;76;20;67;62;3;0;0;2;0;0;0;0
2020-07-09 06:15:00;25;56;17;69;71;7;0;0;28;0;0;0;0
2020-07-09 06:30:00;36;58;32;102;103;11;0;2;7;0;0;0;0
2020-07-09 06:45:00;23;49;29;106;104;3;0;1;1;0;0;0;0
2020-07-09 07:00:00;26;54;28;85;90;14;0;1;4;0;0;0;0
2020-07-09 07:15:00;37;60;45;118;112;13;0;1;1;0;0;0;0
2020-07-09 07:30:00;43;81;46;117;126;13;0;1;7;3;0;0;0
2020-07-09 07:45:00;30;74;50;133;134;21;0;1;12;0;0;0;0
2020-07-09 08:00:00;51;78;56;106;111;9;0;0;0;0;0;0;0
2020-07-09 08:15:00;42;90;50;103;110;24;0;1;6;0;0;0;0
2020-07-09 08:30:00;38;66;56;94;84;16;0;0;6;0;1;0;0
2020-07-09 08:45:00;49;91;42;90;92;19;0;0;4;0;0;0;0
2020-07-09 09:00:00;32;57;45;100;92;15;0;0;4;0;0;0;0
2020-07-09 09:15:00;34;74;44;89;85;24;0;1;0;0;0;0;0
2020-07-09 09:30:00;43;72;45;79;82;23;0;0;0;1;0;0;0
2020-07-09 09:45:00;46;71;44;97;79;20;0;0;0;0;0;0;0
2020-07-09 10:00:00;55;74;42;96;68;20;0;1;1;0;0;0;0
2020-07-09 10:15:00;44;66;43;99;76;26;0;0;1;0;0;0;0
2020-07-09 10:30:00;48;70;36;94;79;22;0;0;10;1;0;0;0
2020-07-09 10:45:00;57;76;45;109;102;19;0;0;5;0;0;0;9
2020-07-09 11:00:00;50;95;37;97;85;16;0;2;6;0;2;0;0
2020-07-09 11:15:00;51;82;43;83;88;23;0;3;5;0;0;0;0
2020-07-09 11:30:00;47;76;51;89;73;36;0;0;5;0;0;0;0
2020-07-09 11:45:00;56;91;37;97;96;32;0;1;7;0;0;0;0
2020-07-09 12:00:00;49;83;50;104;82;21;0;0;0;0;0;0;1
2020-07-09 12:15:00;49;86;43;103;101;23;0;0;17;0;0;0;0
2020-07-09 12:30:00;42;69;38;91;94;22;0;2;23;7;0;3;0
2020-07-09 12:45:00;49;75;38;98;77;12;0;0;33;0;7;0;0
2020-07-09 13:00:00;42;77;42;103;87;28;0;1;5;0;0;1;0
2020-07-09 13:15:00;41;83;44;108;122;23;0;0;1;0;0;0;0
2020-07-09 13:30:00;53;87;44;132;135;17;0;2;0;0;0;0;0
2020-07-09 13:45:00;60;86;40;104;121;11;0;0;7;0;0;0;0
2020-07-09 14:00:00;70;108;50;101;103;21;0;0;12;0;0;0;1
2020-07-09 14:15:00;92;145;45;105;86;23;0;1;10;0;0;0;0
2020-07-09 14:30:00;82;143;53;96;105;27;0;3;13;0;0;0;0
2020-07-09 14:45:00;79;118;53;87;112;32;0;1;7;0;0;8;0
2020-07-09 15:00:00;60;95;33;102;107;23;0;1;18;0;0;2;0
2020-07-09 15:15:00;74;115;59;99;89;19;0;1;5;0;3;0;0
2020-07-09 15:30:00;72;114;58;119;97;30;0;0;1;0;2;1;11
2020-07-09 15:45:00;55;104;59;128;108;29;0;2;0;0;0;6;0
2020-07-09 16:00:00;73;104;56;119;116;30;0;1;7;0;2;0;0
2020-07-09 16:15:00;81;128;61;120;96;28;0;0;0;0;0;0;0
2020-07-09 16:30:00;71;113;56;101;95;36;0;3;5;0;0;0;0
2020-07-09 16:45:00;79;116;81;121;111;32;0;1;2;0;0;0;1
2020-07-09 17:00:00;64;93;67;117;114;33;0;0;1;0;0;2;0
2020-07-09 17:15:00;70;120;69;128;112;32;0;0;32;0;0;0;0
2020-07-09 17:30:00;71;109;54;126;119;32;0;0;6;0;0;0;0
2020-07-09 17:45:00;49;89;63;129;102;23;0;0;12;0;11;14;0
2020-07-09 18:00:00;51;79;41;123;94;23;0;0;2;0;0;0;1
2020-07-09 18:15:00;51;81;44;105;91;29;0;0;16;1;0;0;0
