DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-01-09 00:00:00;0;8;1;1;1;3;10;9;0;0
2020-01-09 00:15:00;0;9;0;0;0;0;11;8;0;0
2020-01-09 00:30:00;0;6;0;0;0;2;11;9;0;0
2020-01-09 00:45:00;0;5;0;1;0;3;10;7;0;0
2020-01-09 01:00:00;0;9;0;0;0;1;7;6;1;0
2020-01-09 01:15:00;0;8;0;2;1;1;5;5;0;0
2020-01-09 01:30:00;0;6;0;0;0;1;6;3;0;1
2020-01-09 01:45:00;0;8;0;1;0;1;5;2;0;0
2020-01-09 02:00:00;0;7;0;0;0;0;7;5;0;0
2020-01-09 02:15:00;0;7;0;0;0;1;4;3;0;0
2020-01-09 02:30:00;0;4;1;1;0;1;7;3;0;0
2020-01-09 02:45:00;0;6;0;0;0;1;6;4;0;0
2020-01-09 03:00:00;0;9;0;0;0;3;3;3;0;0
2020-01-09 03:15:00;0;0;0;0;1;0;9;2;0;0
2020-01-09 03:30:00;0;10;0;0;0;0;5;1;0;0
2020-01-09 03:45:00;0;12;0;0;0;1;7;3;0;0
2020-01-09 04:00:00;0;0;0;1;1;1;7;3;0;0
2020-01-09 04:15:00;0;7;1;1;0;4;11;6;0;0
2020-01-09 04:30:00;0;14;0;1;1;2;11;9;1;1
2020-01-09 04:45:00;0;24;0;0;0;17;22;9;5;4
2020-01-09 05:00:00;0;34;1;0;1;30;25;16;2;3
2020-01-09 05:15:00;0;45;0;2;1;97;29;37;6;6
2020-01-09 05:30:00;0;60;1;2;8;126;52;82;6;5
2020-01-09 05:45:00;0;53;8;19;14;155;47;93;15;28
2020-01-09 06:00:00;0;55;27;39;42;153;58;101;20;22
2020-01-09 06:15:00;0;88;4;10;8;228;56;121;34;44
2020-01-09 06:30:00;0;102;4;6;5;246;86;141;49;69
2020-01-09 06:45:00;0;91;5;9;7;218;88;160;41;53
2020-01-09 07:00:00;0;86;4;11;9;239;83;183;33;46
2020-01-09 07:15:00;0;102;13;18;11;218;75;180;17;34
2020-01-09 07:30:00;0;117;3;6;8;237;103;188;29;33
2020-01-09 07:45:00;0;118;8;13;10;241;103;193;37;47
2020-01-09 08:00:00;0;114;4;12;14;258;109;166;40;41
2020-01-09 08:15:00;0;112;2;11;17;260;99;195;29;42
2020-01-09 08:30:00;0;100;10;13;9;175;70;155;17;27
2020-01-09 08:45:00;0;115;10;9;17;155;78;157;8;8
2020-01-09 09:00:00;0;78;7;12;9;84;76;115;7;7
2020-01-09 09:15:00;0;88;6;15;16;76;75;100;10;6
2020-01-09 09:30:00;0;93;6;14;16;63;76;128;4;5
2020-01-09 09:45:00;0;106;11;21;13;59;88;131;15;8
2020-01-09 10:00:00;0;97;7;16;15;45;84;115;9;7
2020-01-09 10:15:00;0;122;13;13;18;44;86;120;16;6
2020-01-09 10:30:00;0;112;9;21;22;55;95;126;5;3
2020-01-09 10:45:00;0;103;10;23;24;55;89;117;8;4
2020-01-09 11:00:00;0;121;10;14;12;48;87;108;9;5
2020-01-09 11:15:00;0;108;8;19;24;52;96;120;13;6
2020-01-09 11:30:00;0;120;9;17;24;57;82;118;11;8
2020-01-09 11:45:00;0;109;4;24;18;43;81;118;6;2
2020-01-09 12:00:00;0;132;10;22;31;36;92;115;7;4
2020-01-09 12:15:00;0;138;10;20;29;42;81;115;9;5
2020-01-09 12:30:00;0;125;12;25;36;48;99;119;13;5
