DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-12-13 00:00:00;1;6;1;0;5;6;0;0;6;0;0
2020-12-13 00:15:00;7;3;0;0;5;4;0;0;5;0;0
2020-12-13 00:30:00;10;5;0;0;7;9;0;0;7;0;0
2020-12-13 00:45:00;3;5;0;0;7;4;0;0;6;0;0
2020-12-13 01:00:00;4;1;0;0;6;7;0;0;4;0;0
2020-12-13 01:15:00;3;2;0;0;0;5;1;0;5;0;0
2020-12-13 01:30:00;4;5;0;0;4;4;1;0;4;0;0
2020-12-13 01:45:00;4;5;0;0;0;1;0;0;2;0;0
2020-12-13 02:00:00;3;3;0;0;5;2;0;0;2;0;0
2020-12-13 02:15:00;1;2;1;0;4;3;0;0;2;0;0
2020-12-13 02:30:00;8;5;0;0;3;1;0;0;0;0;0
2020-12-13 02:45:00;0;1;0;0;4;5;1;0;5;0;0
2020-12-13 03:00:00;2;3;0;0;2;3;0;0;3;0;0
2020-12-13 03:15:00;1;0;0;0;4;1;0;0;1;0;0
2020-12-13 03:30:00;2;4;0;0;4;1;0;0;1;0;0
2020-12-13 03:45:00;1;1;0;0;1;1;0;0;1;0;0
2020-12-13 04:00:00;3;6;0;0;3;1;0;0;2;0;0
2020-12-13 04:15:00;0;2;1;1;3;1;0;0;2;0;0
2020-12-13 04:30:00;1;1;1;0;1;3;0;0;3;0;0
2020-12-13 04:45:00;1;3;1;0;2;0;0;0;0;0;0
2020-12-13 05:00:00;2;3;0;0;5;0;0;0;3;0;0
2020-12-13 05:15:00;1;0;0;0;4;3;0;0;4;0;0
2020-12-13 05:30:00;3;3;1;0;8;9;2;0;10;0;0
2020-12-13 05:45:00;6;7;0;4;1;1;0;0;2;0;0
2020-12-13 06:00:00;7;4;1;0;6;4;0;0;5;0;0
2020-12-13 06:15:00;3;2;0;0;6;3;0;0;3;0;0
2020-12-13 06:30:00;7;8;0;0;2;2;0;0;4;0;0
2020-12-13 06:45:00;6;6;1;0;4;4;0;0;3;0;0
2020-12-13 07:00:00;5;8;0;4;9;5;0;0;4;0;0
2020-12-13 07:15:00;7;6;0;0;7;5;0;0;4;0;0
2020-12-13 07:30:00;9;7;1;0;5;2;0;0;3;0;0
2020-12-13 07:45:00;16;8;0;0;6;3;0;0;3;0;0
2020-12-13 08:00:00;11;13;1;1;9;4;0;0;4;0;0
2020-12-13 08:15:00;8;9;1;0;14;3;0;0;4;0;0
2020-12-13 08:30:00;25;13;2;2;15;4;0;0;7;0;0
2020-12-13 08:45:00;17;13;1;0;14;9;0;0;7;0;0
2020-12-13 09:00:00;22;26;2;0;14;10;0;0;9;0;0
2020-12-13 09:15:00;11;18;1;0;18;12;2;0;11;0;0
2020-12-13 09:30:00;26;18;1;1;22;18;2;0;19;0;0
2020-12-13 09:45:00;28;24;1;0;31;14;1;0;12;0;0
2020-12-13 10:00:00;26;32;1;0;30;18;0;0;19;0;0
2020-12-13 10:15:00;34;31;2;0;26;23;1;0;24;1;6
2020-12-13 10:30:00;44;28;3;0;32;26;1;0;22;0;0
2020-12-13 10:45:00;36;25;1;1;36;25;1;0;26;2;2
2020-12-13 11:00:00;42;40;2;0;39;30;2;0;36;0;2
2020-12-13 11:15:00;49;34;3;0;32;29;1;0;28;0;0
2020-12-13 11:30:00;33;34;1;0;33;44;2;0;41;1;1
2020-12-13 11:45:00;45;46;1;0;42;26;0;0;34;2;0
2020-12-13 12:00:00;45;28;2;0;33;27;0;0;25;0;3
2020-12-13 12:15:00;31;27;4;0;40;28;2;0;31;1;5
2020-12-13 12:30:00;31;41;3;0;40;27;3;0;31;2;3
2020-12-13 12:45:00;32;32;6;1;44;34;1;0;34;0;12
2020-12-13 13:00:00;46;45;0;1;45;37;1;0;40;0;2
2020-12-13 13:15:00;36;36;1;2;35;31;1;0;34;1;0
2020-12-13 13:30:00;38;41;3;0;41;22;1;0;26;1;2
2020-12-13 13:45:00;47;50;2;0;53;46;1;0;50;2;1
2020-12-13 14:00:00;52;39;5;1;50;47;2;0;44;1;3
2020-12-13 14:15:00;40;39;3;1;40;35;3;0;32;0;2
2020-12-13 14:30:00;46;47;1;0;35;28;1;0;33;2;4
2020-12-13 14:45:00;38;54;5;0;56;52;0;0;55;1;2
2020-12-13 15:00:00;45;55;8;1;41;42;0;0;46;1;7
2020-12-13 15:15:00;45;47;5;2;54;39;0;0;40;2;1
2020-12-13 15:30:00;48;45;6;0;51;39;2;0;39;0;1
2020-12-13 15:45:00;34;40;5;1;39;38;1;0;40;0;2
2020-12-13 16:00:00;47;48;2;1;53;51;1;0;54;2;5
2020-12-13 16:15:00;35;32;2;0;60;47;3;0;44;3;18
