DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-02-04 00:00:00;7;0;0;0;2;13;9;0;0;0;0;0;0;0
2020-02-04 00:15:00;11;2;2;1;4;5;16;0;0;0;0;0;0;0
2020-02-04 00:30:00;10;1;0;0;4;9;15;0;0;0;0;0;0;0
2020-02-04 00:45:00;13;0;0;0;4;7;15;0;0;0;0;0;0;0
2020-02-04 01:00:00;6;0;0;0;4;4;8;0;0;0;0;0;0;0
2020-02-04 01:15:00;7;0;1;1;3;10;11;0;0;0;0;0;0;0
2020-02-04 01:30:00;3;1;0;1;1;6;7;0;0;0;0;0;0;0
2020-02-04 01:45:00;3;0;1;3;6;11;4;0;0;0;0;0;0;0
2020-02-04 02:00:00;3;0;0;0;2;7;1;0;0;0;0;0;0;0
2020-02-04 02:15:00;2;2;0;1;5;7;8;0;0;0;0;0;0;0
2020-02-04 02:30:00;5;0;0;0;6;10;3;0;0;0;0;0;0;0
2020-02-04 02:45:00;6;1;0;0;0;9;6;0;0;0;0;0;0;0
2020-02-04 03:00:00;4;0;1;0;3;8;2;0;0;0;0;0;0;0
2020-02-04 03:15:00;0;0;1;2;4;6;3;0;0;0;0;0;0;0
2020-02-04 03:30:00;7;0;1;1;2;10;7;0;0;0;0;0;0;0
2020-02-04 03:45:00;7;0;2;1;1;12;7;0;0;0;0;0;0;0
2020-02-04 04:00:00;8;0;0;0;3;6;9;0;0;0;0;0;0;0
2020-02-04 04:15:00;5;1;0;0;4;19;13;0;0;0;0;0;0;0
2020-02-04 04:30:00;14;1;1;1;3;18;16;0;0;0;0;0;0;0
2020-02-04 04:45:00;26;2;3;1;14;30;31;0;0;0;0;0;0;0
2020-02-04 05:00:00;68;3;5;3;17;43;84;0;0;0;0;0;0;0
2020-02-04 05:15:00;115;10;10;10;16;51;146;0;0;0;0;0;0;0
2020-02-04 05:30:00;108;12;21;16;16;56;144;1;0;0;0;0;0;0
2020-02-04 05:45:00;119;5;28;7;64;97;151;0;0;1;0;0;0;0
2020-02-04 06:00:00;105;7;28;9;54;124;124;2;0;0;0;0;0;0
2020-02-04 06:15:00;119;15;34;12;69;131;131;0;0;0;0;0;0;0
2020-02-04 06:30:00;166;31;44;9;63;126;182;0;0;0;0;0;0;0
2020-02-04 06:45:00;206;41;40;12;60;93;198;0;0;0;0;0;0;0
2020-02-04 07:00:00;184;25;51;19;61;110;191;0;0;1;0;0;0;0
2020-02-04 07:15:00;171;36;51;19;83;129;188;13;0;1;0;0;0;1
2020-02-04 07:30:00;149;52;61;38;74;95;158;13;0;1;0;0;0;0
2020-02-04 07:45:00;127;51;77;32;76;122;147;10;0;0;0;0;0;0
2020-02-04 08:00:00;156;53;36;18;103;126;152;1;0;2;0;0;0;0
2020-02-04 08:15:00;150;52;43;22;68;122;173;2;0;0;0;0;0;0
2020-02-04 08:30:00;127;29;21;14;48;88;128;7;0;0;0;0;0;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;53;6;16;6;35;59;65;0;0;0;0;0;0;0
2020-02-04 09:15:00;103;17;19;15;56;94;130;0;0;0;0;0;0;0
2020-02-04 09:30:00;104;24;22;9;44;105;139;1;0;0;0;0;0;0
2020-02-04 09:45:00;59;9;9;4;32;52;75;0;0;1;0;0;0;0
2020-02-04 10:00:00;91;21;30;11;55;110;131;0;0;1;0;0;0;0
2020-02-04 10:15:00;100;17;31;15;58;105;129;0;0;0;0;0;0;0
2020-02-04 10:30:00;97;19;27;18;61;134;135;0;0;0;0;0;0;0
2020-02-04 10:45:00;83;25;25;15;63;127;124;0;0;0;0;0;0;0
2020-02-04 11:00:00;88;23;30;10;56;108;142;3;1;5;0;0;0;0
2020-02-04 11:15:00;95;23;22;16;70;127;122;1;0;9;0;0;0;0
2020-02-04 11:30:00;79;25;29;16;69;119;121;0;0;0;0;0;0;0
2020-02-04 11:45:00;93;26;29;18;69;130;122;0;0;0;0;0;0;0
2020-02-04 12:00:00;81;29;28;12;73;118;117;1;0;4;0;0;0;0
2020-02-04 12:15:00;92;20;28;12;76;146;129;0;0;0;0;0;0;0
2020-02-04 12:30:00;94;31;36;13;71;135;133;0;0;2;0;0;0;0
2020-02-04 12:45:00;111;19;29;18;86;121;148;1;0;3;0;0;0;0
