DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-15 00:00:00;2;0;0;3;3;0;0;0
2020-09-15 00:15:00;3;0;1;3;1;0;0;0
2020-09-15 00:30:00;1;0;0;3;0;0;0;0
2020-09-15 00:45:00;0;0;0;2;1;0;0;0
2020-09-15 01:00:00;0;0;0;2;0;0;0;0
2020-09-15 01:15:00;1;1;2;2;2;0;0;0
2020-09-15 01:30:00;3;1;1;2;0;0;0;0
2020-09-15 01:45:00;2;0;1;3;0;0;0;0
2020-09-15 02:00:00;0;2;1;1;0;0;0;0
2020-09-15 02:15:00;0;1;0;4;2;0;0;0
2020-09-15 02:30:00;1;0;1;1;0;0;0;0
2020-09-15 02:45:00;0;0;1;2;0;0;0;0
2020-09-15 03:00:00;1;0;0;1;0;0;0;0
2020-09-15 03:15:00;1;1;1;0;0;0;0;0
2020-09-15 03:30:00;2;1;0;0;0;0;0;0
2020-09-15 03:45:00;1;0;0;0;0;0;0;0
2020-09-15 04:00:00;4;0;0;0;0;0;0;0
2020-09-15 04:15:00;8;1;1;3;0;0;0;0
2020-09-15 04:30:00;14;0;0;3;1;0;0;0
2020-09-15 04:45:00;8;2;1;4;0;0;0;0
2020-09-15 05:00:00;13;2;0;4;0;0;0;0
2020-09-15 05:15:00;29;6;2;5;2;0;0;0
2020-09-15 05:30:00;38;5;6;27;3;0;0;0
2020-09-15 05:45:00;56;11;6;27;5;0;0;0
2020-09-15 06:00:00;48;4;15;24;4;0;0;0
2020-09-15 06:15:00;72;11;13;40;7;0;0;0
2020-09-15 06:30:00;119;9;4;61;6;5;0;0
2020-09-15 06:45:00;109;19;10;78;10;10;0;0
2020-09-15 07:00:00;147;16;7;71;9;15;0;0
2020-09-15 07:15:00;216;22;13;79;21;14;0;1
2020-09-15 07:30:00;220;17;31;97;27;19;0;0
2020-09-15 07:45:00;147;16;45;127;41;5;0;0
2020-09-15 08:00:00;112;19;32;121;26;6;0;0
2020-09-15 08:15:00;129;18;29;107;18;4;0;1
2020-09-15 08:30:00;93;12;34;64;10;22;0;12
2020-09-15 08:45:00;115;11;29;67;18;10;0;2
2020-09-15 09:00:00;86;12;29;71;14;7;0;0
2020-09-15 09:15:00;78;10;26;66;24;11;0;0
2020-09-15 09:30:00;79;11;25;87;20;5;0;0
2020-09-15 09:45:00;73;15;31;83;23;12;0;0
2020-09-15 10:00:00;91;8;29;83;28;4;0;1
2020-09-15 10:15:00;72;20;31;76;24;2;0;0
2020-09-15 10:30:00;78;13;39;67;27;25;0;0
2020-09-15 10:45:00;88;14;40;86;22;1;0;2
2020-09-15 11:00:00;85;19;36;71;32;2;0;0
2020-09-15 11:15:00;71;12;30;86;27;9;0;0
2020-09-15 11:30:00;66;16;36;70;12;7;0;0
2020-09-15 11:45:00;74;16;41;80;22;8;0;0
2020-09-15 12:00:00;89;20;37;98;18;7;0;0
2020-09-15 12:15:00;72;9;33;91;20;19;0;3
2020-09-15 12:30:00;97;11;36;87;9;19;0;0
2020-09-15 12:45:00;76;11;34;110;12;9;0;0
2020-09-15 13:00:00;91;17;32;129;11;16;0;0
2020-09-15 13:15:00;80;11;34;98;15;3;0;1
2020-09-15 13:30:00;97;14;33;100;30;9;0;4
2020-09-15 13:45:00;95;10;34;96;20;11;0;0
2020-09-15 14:00:00;73;18;66;109;21;7;0;0
2020-09-15 14:15:00;102;13;49;107;15;15;0;0
2020-09-15 14:30:00;117;14;52;89;10;7;0;0
2020-09-15 14:45:00;91;15;52;120;31;11;0;1
2020-09-15 15:00:00;84;14;50;97;18;4;0;0
2020-09-15 15:15:00;112;10;49;134;17;9;0;0
2020-09-15 15:30:00;142;14;52;118;18;17;0;2
2020-09-15 15:45:00;134;20;58;115;25;42;0;0
2020-09-15 16:00:00;122;16;61;155;21;12;0;0
2020-09-15 16:15:00;117;14;75;162;19;63;0;0
2020-09-15 16:30:00;115;14;41;157;25;17;0;1
