DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-29 00:00:00;3;0;0;4;2;0;0;0
2020-09-29 00:15:00;0;0;0;4;0;0;0;0
2020-09-29 00:30:00;3;0;0;9;2;0;0;0
2020-09-29 00:45:00;1;0;0;2;1;0;0;0
2020-09-29 01:00:00;1;0;0;0;1;0;0;0
2020-09-29 01:15:00;0;2;1;4;1;0;0;0
2020-09-29 01:30:00;1;1;0;2;0;0;0;0
2020-09-29 01:45:00;0;1;1;1;0;0;0;0
2020-09-29 02:00:00;1;2;1;2;1;0;0;0
2020-09-29 02:15:00;0;0;0;0;0;0;0;0
2020-09-29 02:30:00;1;1;1;1;2;0;0;0
2020-09-29 02:45:00;0;0;0;2;1;0;0;0
2020-09-29 03:00:00;1;0;1;0;1;0;0;0
2020-09-29 03:15:00;2;1;0;1;0;0;0;0
2020-09-29 03:30:00;2;0;0;0;2;0;0;0
2020-09-29 03:45:00;2;0;0;0;0;0;0;0
2020-09-29 04:00:00;3;1;1;2;0;0;0;0
2020-09-29 04:15:00;7;1;0;1;0;0;0;0
2020-09-29 04:30:00;5;1;0;7;1;0;0;0
2020-09-29 04:45:00;18;0;0;1;0;0;0;0
2020-09-29 05:00:00;18;3;2;2;0;0;0;0
2020-09-29 05:15:00;21;5;3;6;1;0;0;0
2020-09-29 05:30:00;51;3;6;31;2;0;0;0
2020-09-29 05:45:00;41;4;1;17;5;0;0;0
2020-09-29 06:00:00;68;3;15;21;2;0;0;0
2020-09-29 06:15:00;80;7;6;27;4;0;0;0
2020-09-29 06:30:00;105;9;6;60;8;12;0;0
2020-09-29 06:45:00;112;11;6;74;9;9;0;1
2020-09-29 07:00:00;189;12;12;69;13;23;0;3
2020-09-29 07:15:00;237;14;24;91;19;13;0;0
2020-09-29 07:30:00;237;20;24;117;26;27;0;0
2020-09-29 07:45:00;172;23;65;117;35;3;0;0
2020-09-29 08:00:00;103;18;27;126;33;7;0;0
2020-09-29 08:15:00;126;17;34;116;33;8;0;0
2020-09-29 08:30:00;120;22;35;105;31;8;0;0
2020-09-29 08:45:00;99;14;32;90;25;6;0;0
2020-09-29 09:00:00;102;12;30;69;20;1;0;4
2020-09-29 09:15:00;74;11;32;57;14;9;0;2
2020-09-29 09:30:00;104;19;33;97;23;35;0;0
2020-09-29 09:45:00;87;16;40;88;14;8;0;2
2020-09-29 10:00:00;87;12;35;92;23;6;0;0
2020-09-29 10:15:00;72;15;33;69;28;6;0;0
2020-09-29 10:30:00;98;16;32;76;24;8;0;0
2020-09-29 10:45:00;77;11;38;84;17;6;1;0
2020-09-29 11:00:00;84;13;43;88;26;4;0;0
2020-09-29 11:15:00;85;14;39;100;24;2;0;0
2020-09-29 11:30:00;72;13;35;90;19;6;0;0
2020-09-29 11:45:00;88;17;34;115;15;4;0;0
2020-09-29 12:00:00;93;17;42;108;29;21;0;0
2020-09-29 12:15:00;87;9;50;111;27;5;0;0
2020-09-29 12:30:00;84;20;32;95;24;4;0;0
2020-09-29 12:45:00;113;8;30;102;15;40;0;0
2020-09-29 13:00:00;99;15;61;128;17;12;0;0
2020-09-29 13:15:00;85;12;36;153;27;17;0;0
2020-09-29 13:30:00;108;12;40;133;24;12;0;13
2020-09-29 13:45:00;115;14;34;108;24;18;0;0
2020-09-29 14:00:00;102;12;28;108;23;9;0;0
2020-09-29 14:15:00;105;15;40;106;14;5;0;0
2020-09-29 14:30:00;111;24;57;98;31;14;0;0
2020-09-29 14:45:00;113;11;57;118;23;5;0;0
2020-09-29 15:00:00;111;13;56;115;18;14;0;0
2020-09-29 15:15:00;114;15;63;154;21;6;0;0
2020-09-29 15:30:00;137;13;54;146;22;17;0;0
2020-09-29 15:45:00;174;14;61;151;22;10;0;0
2020-09-29 16:00:00;122;16;78;147;23;3;1;0
2020-09-29 16:15:00;135;18;66;165;31;20;0;0
2020-09-29 16:30:00;148;19;55;183;21;11;0;0
2020-09-29 16:45:00;118;17;61;144;30;10;0;0
2020-09-29 17:00:00;140;23;51;143;40;4;0;0
2020-09-29 17:15:00;114;13;61;184;28;5;0;0
2020-09-29 17:30:00;94;17;52;128;27;3;0;0
2020-09-29 17:45:00;100;20;58;131;17;10;0;0
2020-09-29 18:00:00;90;14;47;150;35;2;0;0
2020-09-29 18:15:00;107;17;41;110;27;2;0;0
2020-09-29 18:30:00;70;12;37;100;22;8;0;0
2020-09-29 18:45:00;87;17;37;88;19;8;0;0
2020-09-29 19:00:00;87;9;20;83;26;23;0;0
2020-09-29 19:15:00;70;14;19;79;16;7;0;0
2020-09-29 19:30:00;44;11;17;57;4;4;0;2
2020-09-29 19:45:00;39;7;21;55;10;0;0;0
2020-09-29 20:00:00;48;10;16;63;14;0;0;0
2020-09-29 20:15:00;28;2;7;44;5;9;0;0
2020-09-29 20:30:00;32;5;2;56;4;0;0;0
2020-09-29 20:45:00;40;6;4;33;3;0;0;0
2020-09-29 21:00:00;20;10;9;33;4;0;0;0
