DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-27 00:00:00;0;5;1;0;4;5;1;5;2;0;2;7;1
2020-04-27 00:15:00;0;3;0;1;4;6;2;5;3;0;3;3;3
2020-04-27 00:30:00;0;3;2;0;1;0;0;6;2;1;1;0;0
2020-04-27 00:45:00;0;2;1;0;0;4;2;1;1;2;2;2;1
2020-04-27 01:00:00;0;2;2;0;0;3;0;3;0;0;0;1;0
2020-04-27 01:15:00;0;2;1;0;0;0;0;2;1;0;2;2;0
2020-04-27 01:30:00;0;1;0;0;3;0;0;2;0;0;0;1;0
2020-04-27 01:45:00;0;0;0;0;1;2;0;0;1;1;4;3;3
2020-04-27 02:00:00;0;1;2;0;1;2;1;3;3;1;1;0;0
2020-04-27 02:15:00;0;0;0;0;2;0;0;2;1;1;2;0;0
2020-04-27 02:30:00;0;0;0;0;1;1;0;0;0;0;3;2;1
2020-04-27 02:45:00;0;1;0;0;1;5;1;2;0;0;0;0;1
2020-04-27 03:00:00;0;2;2;0;4;2;0;3;2;0;1;1;0
2020-04-27 03:15:00;0;2;0;0;0;0;0;0;0;1;3;2;2
2020-04-27 03:30:00;0;0;0;0;1;5;0;6;0;3;1;0;1
2020-04-27 03:45:00;0;3;0;0;2;0;0;0;1;0;2;0;0
2020-04-27 04:00:00;0;0;1;0;0;3;0;5;0;1;0;1;2
2020-04-27 04:15:00;0;1;2;0;0;4;0;3;2;1;5;1;2
2020-04-27 04:30:00;0;3;2;0;3;8;4;5;1;2;6;8;0
2020-04-27 04:45:00;0;4;3;0;4;7;4;5;3;3;9;7;2
2020-04-27 05:00:00;0;6;5;0;4;11;9;17;6;2;27;19;3
2020-04-27 05:15:00;0;16;6;3;7;14;4;22;10;3;39;40;7
2020-04-27 05:30:00;0;20;18;0;12;28;6;52;32;2;53;43;8
2020-04-27 05:45:00;0;19;7;0;12;23;10;46;35;2;49;55;83
2020-04-27 06:00:00;0;17;13;2;9;15;6;34;28;4;28;34;10
2020-04-27 06:15:00;0;27;16;1;21;27;6;65;46;3;52;46;52
2020-04-27 06:30:00;0;30;20;4;21;34;13;66;79;3;56;68;98
2020-04-27 06:45:00;0;27;18;3;25;48;17;70;87;5;64;62;22
2020-04-27 07:00:00;0;31;27;4;31;51;13;79;82;2;46;49;25
2020-04-27 07:15:00;0;29;28;3;30;53;16;91;120;7;46;44;27
2020-04-27 07:30:00;0;34;38;9;44;63;18;105;108;8;61;67;59
2020-04-27 07:45:00;0;35;29;5;40;44;18;67;72;3;44;50;43
2020-04-27 08:00:00;0;41;31;8;28;42;19;75;68;5;47;50;31
2020-04-27 08:15:00;0;38;18;9;29;50;7;47;39;3;30;33;29
2020-04-27 08:30:00;0;32;20;10;37;52;14;75;70;7;48;51;34
2020-04-27 08:45:00;0;39;31;2;34;51;16;72;48;10;52;47;31
