DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-06-22 00:00:00;4;1;0;0;0;0;0;0;0;0;1
2020-06-22 00:15:00;5;0;1;1;1;0;1;0;1;0;2
2020-06-22 00:30:00;0;0;0;0;0;0;0;0;0;0;1
2020-06-22 00:45:00;1;0;0;0;0;0;0;0;0;0;3
2020-06-22 01:00:00;4;1;0;0;0;0;0;0;0;0;2
2020-06-22 01:15:00;3;1;0;0;0;0;0;0;0;0;0
2020-06-22 01:30:00;2;0;0;0;0;0;0;0;0;0;5
2020-06-22 01:45:00;3;1;0;0;0;0;0;0;0;0;2
2020-06-22 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2020-06-22 02:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-06-22 03:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-06-22 03:15:00;0;0;0;0;0;0;0;0;0;0;2
2020-06-22 03:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-06-22 03:45:00;5;1;1;2;0;0;0;0;0;0;1
2020-06-22 04:00:00;4;0;1;1;0;0;0;0;0;0;1
2020-06-22 04:15:00;2;2;0;0;0;0;0;0;1;0;2
2020-06-22 04:30:00;7;1;0;0;0;0;0;0;0;1;7
2020-06-22 05:00:00;35;11;11;12;0;1;0;1;2;2;48
2020-06-22 05:15:00;70;43;32;31;3;1;3;0;0;18;93
2020-06-22 05:30:00;43;27;59;59;1;4;1;0;1;39;60
2020-06-22 05:45:00;33;13;78;78;4;2;4;1;1;62;54
2020-06-22 06:00:00;37;18;65;64;9;3;10;0;3;41;40
2020-06-22 06:15:00;30;14;40;41;6;5;6;2;3;32;32
2020-06-22 06:30:00;58;24;50;52;6;2;6;2;3;22;55
2020-06-22 06:45:00;62;25;42;40;6;2;6;2;3;27;39
2020-06-22 07:00:00;74;19;22;20;10;3;9;3;6;32;44
2020-06-22 07:15:00;68;31;22;24;6;3;7;3;1;23;38
2020-06-22 07:30:00;87;18;35;34;9;2;11;2;7;22;47
2020-06-22 07:45:00;66;14;31;28;5;4;7;3;11;32;34
2020-06-22 08:00:00;57;23;15;16;7;3;11;3;9;21;41
2020-06-22 08:15:00;61;20;12;12;7;4;6;2;5;25;33
2020-06-22 08:30:00;47;16;11;12;9;4;10;4;4;10;31
2020-06-22 08:45:00;45;11;10;10;10;3;9;3;8;7;29
2020-06-22 09:00:00;46;13;9;9;12;4;13;5;8;6;39
2020-06-22 09:15:00;57;12;10;10;5;1;5;1;3;3;30
2020-06-22 09:30:00;54;6;9;8;9;5;10;4;2;7;30
2020-06-22 09:45:00;69;11;4;4;8;3;10;4;4;4;32
2020-06-22 10:00:00;47;14;8;8;11;3;12;4;4;5;32
2020-06-22 10:15:00;48;8;9;9;12;5;12;5;8;10;39
2020-06-22 10:30:00;41;11;8;8;10;3;9;3;6;5;35
2020-06-22 10:45:00;48;12;10;10;7;4;7;5;4;7;42
2020-06-22 11:00:00;45;14;7;5;15;4;16;4;10;8;41
2020-06-22 11:15:00;51;11;2;2;12;8;13;8;7;12;42
2020-06-22 11:30:00;40;8;3;4;12;4;12;4;7;3;38
2020-06-22 11:45:00;52;10;2;2;11;7;11;7;7;9;46
2020-06-22 12:00:00;53;6;4;4;24;11;24;12;20;9;48
2020-06-22 12:15:00;31;6;7;8;14;8;14;8;14;4;55
2020-06-22 12:30:00;45;8;4;4;12;7;11;7;11;6;55
2020-06-22 12:45:00;47;12;6;5;19;3;20;3;8;11;52
2020-06-22 13:00:00;50;13;3;3;17;7;18;7;10;7;51
2020-06-22 13:15:00;61;33;5;5;13;3;15;3;9;13;75
2020-06-22 13:45:00;97;28;12;12;38;32;41;34;55;14;84
2020-06-22 14:00:00;94;41;6;6;37;25;37;24;56;15;63
2020-06-22 14:15:00;146;53;4;4;40;32;39;29;35;3;87
2020-06-22 14:30:00;105;37;3;3;34;28;36;26;25;9;86
2020-06-22 14:45:00;66;14;2;2;31;26;31;28;32;8;59
2020-06-22 15:00:00;68;16;2;2;42;29;44;32;37;8;65
2020-06-22 15:15:00;90;26;4;5;50;38;51;33;38;9;65
2020-06-22 15:30:00;57;17;2;2;41;23;43;24;32;7;74
2020-06-22 15:45:00;43;12;4;4;37;21;37;21;21;9;64
2020-06-22 16:00:00;63;16;2;2;40;18;43;18;32;6;56
2020-06-22 16:15:00;69;14;3;4;41;16;42;15;23;5;68
2020-06-22 16:30:00;63;11;3;3;32;18;32;17;26;6;74
2020-06-22 16:45:00;62;13;0;0;38;19;39;19;22;5;62
2020-06-22 17:00:00;58;11;2;2;33;17;35;17;17;6;62
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;56;12;1;1;24;17;26;16;16;10;55
2020-06-22 17:45:00;46;9;1;1;29;10;29;11;15;2;50
2020-06-22 18:00:00;45;9;2;2;23;11;25;10;20;3;33
2020-06-22 18:15:00;41;16;2;2;24;13;25;14;8;1;46
2020-06-22 18:30:00;28;8;1;1;20;8;19;8;6;2;36
2020-06-22 18:45:00;35;4;1;1;15;7;15;7;6;3;31
2020-06-22 19:00:00;27;3;0;0;16;6;16;6;7;4;47
2020-06-22 19:15:00;34;2;0;0;12;2;12;4;5;2;32
2020-06-22 19:30:00;26;3;0;0;8;1;8;1;5;1;38
2020-06-22 19:45:00;24;3;0;0;5;1;5;1;4;2;26
2020-06-22 20:00:00;14;4;0;0;4;2;4;2;4;3;26
2020-06-22 20:15:00;25;2;1;1;4;0;4;0;3;2;24
2020-06-22 20:30:00;24;5;1;1;2;1;2;1;2;1;19
2020-06-22 20:45:00;27;6;5;4;8;2;8;2;2;4;32
2020-06-22 21:00:00;33;28;9;9;6;1;7;1;0;2;60
2020-06-22 21:15:00;63;36;10;10;4;5;4;2;0;5;71
2020-06-22 21:30:00;58;20;7;7;6;1;6;0;5;3;34
2020-06-22 21:45:00;81;18;2;2;11;4;9;4;7;5;45
2020-06-22 22:00:00;69;21;0;0;11;4;12;4;11;0;76
2020-06-22 22:15:00;11;0;0;0;1;0;1;0;1;0;25
2020-06-22 22:30:00;15;3;1;2;3;2;5;2;1;0;12
2020-06-22 22:45:00;6;2;0;0;0;1;0;1;1;0;17
2020-06-22 23:00:00;3;1;0;0;0;0;0;0;0;0;12
2020-06-22 23:15:00;8;2;0;0;0;0;0;0;0;0;7
2020-06-22 23:30:00;2;1;0;0;0;0;0;0;0;0;6
2020-06-22 23:45:00;6;2;1;1;0;0;0;0;0;0;11
