DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-06-15 00:00:00;4;1;0;0;0;0;0;0;0;0;5
2020-06-15 00:15:00;3;0;0;0;0;0;0;0;1;1;4
2020-06-15 00:30:00;4;2;0;0;0;0;0;0;0;0;0
2020-06-15 00:45:00;3;0;0;0;0;0;0;0;0;0;5
2020-06-15 01:00:00;0;0;0;0;0;0;0;0;1;0;1
2020-06-15 01:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-06-15 01:30:00;1;0;0;0;0;0;0;0;0;0;2
2020-06-15 01:45:00;5;0;0;0;0;0;0;0;0;0;1
2020-06-15 02:00:00;0;0;0;0;0;0;0;0;0;0;1
2020-06-15 02:15:00;1;0;0;0;0;0;0;0;0;0;1
2020-06-15 02:30:00;3;1;0;0;0;0;0;0;0;0;3
2020-06-15 03:00:00;0;0;0;0;0;0;0;0;0;0;2
2020-06-15 03:15:00;3;0;0;0;0;0;0;0;0;0;3
2020-06-15 03:30:00;3;2;0;0;0;0;0;0;0;0;3
2020-06-15 03:45:00;1;1;0;0;0;0;0;0;0;0;0
2020-06-15 04:00:00;4;2;0;0;0;0;0;0;0;0;0
2020-06-15 04:15:00;5;1;1;1;0;0;0;0;0;0;3
2020-06-15 04:30:00;4;2;0;0;0;0;0;0;0;1;9
2020-06-15 04:45:00;17;12;4;4;0;1;0;1;0;2;20
2020-06-15 05:00:00;33;17;9;9;0;0;0;0;0;4;42
2020-06-15 05:15:00;77;59;34;35;2;2;2;0;2;19;102
2020-06-15 05:30:00;63;29;62;62;2;5;2;0;2;50;53
2020-06-15 05:45:00;34;16;94;96;4;4;4;1;3;78;46
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;36;18;41;41;6;5;5;1;3;27;28
2020-06-15 06:30:00;61;36;55;55;7;4;6;3;1;31;37
2020-06-15 06:45:00;54;13;36;37;7;4;7;3;5;23;41
2020-06-15 07:00:00;79;17;34;32;6;5;7;4;1;26;46
2020-06-15 07:15:00;58;19;27;27;7;4;7;3;11;21;29
2020-06-15 07:30:00;88;20;32;33;9;2;10;1;8;22;42
2020-06-15 07:45:00;59;16;32;33;8;3;10;3;10;25;42
2020-06-15 08:00:00;70;24;27;26;7;3;7;3;8;22;50
2020-06-15 08:15:00;9;3;6;5;2;0;2;0;2;5;6
2020-06-15 08:30:00;
2020-06-15 08:45:00;
2020-06-15 09:00:00;
2020-06-15 09:15:00;
2020-06-15 09:30:00;
2020-06-15 09:45:00;
2020-06-15 10:00:00;
2020-06-15 10:15:00;
2020-06-15 10:30:00;
2020-06-15 10:45:00;
2020-06-15 11:00:00;
2020-06-15 11:15:00;
2020-06-15 11:45:00;
2020-06-15 12:00:00;
2020-06-15 12:15:00;
2020-06-15 12:30:00;
2020-06-15 12:45:00;
2020-06-15 13:00:00;
2020-06-15 13:15:00;
2020-06-15 13:30:00;
2020-06-15 13:45:00;
2020-06-15 14:00:00;
2020-06-15 14:30:00;
2020-06-15 14:45:00;
2020-06-15 15:00:00;
2020-06-15 15:15:00;
2020-06-15 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 15:45:00;
2020-06-15 16:00:00;
2020-06-15 16:15:00;
2020-06-15 16:30:00;
2020-06-15 16:45:00;
2020-06-15 17:00:00;
2020-06-15 17:15:00;
2020-06-15 17:30:00;
2020-06-15 17:45:00;
2020-06-15 18:00:00;
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;
2020-06-15 18:45:00;
2020-06-15 19:00:00;
2020-06-15 19:15:00;
2020-06-15 19:30:00;
2020-06-15 19:45:00;
2020-06-15 20:00:00;
2020-06-15 20:15:00;
2020-06-15 20:30:00;
2020-06-15 20:45:00;
2020-06-15 21:00:00;
2020-06-15 21:15:00;
2020-06-15 21:30:00;
2020-06-15 21:45:00;
2020-06-15 22:00:00;
2020-06-15 22:15:00;
2020-06-15 22:30:00;
2020-06-15 22:45:00;
2020-06-15 23:00:00;
2020-06-15 23:15:00;
2020-06-15 23:30:00;
2020-06-15 23:45:00;
