DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-08-13 00:00:00;1;0;10;0;0;17;0;0;0;0;0;0;0;0
2020-08-13 00:15:00;0;0;9;2;2;18;0;0;0;0;0;0;0;0
2020-08-13 00:30:00;0;0;8;1;2;7;0;0;0;0;0;0;0;0
2020-08-13 00:45:00;1;0;5;0;1;13;0;0;0;0;0;0;0;0
2020-08-13 01:00:00;0;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-08-13 01:15:00;0;0;3;1;1;7;0;0;0;0;0;0;0;0
2020-08-13 01:30:00;0;0;5;1;1;7;0;0;0;0;0;0;0;0
2020-08-13 01:45:00;0;0;2;0;1;6;0;0;0;0;0;0;0;0
2020-08-13 02:00:00;0;0;2;0;0;5;0;0;0;0;0;0;0;0
2020-08-13 02:15:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-08-13 02:30:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-08-13 02:45:00;0;0;5;1;1;2;0;0;0;0;0;0;0;0
2020-08-13 03:00:00;1;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-08-13 03:15:00;1;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-08-13 03:30:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-08-13 03:45:00;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-08-13 04:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-08-13 04:15:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-08-13 04:30:00;0;0;6;0;0;5;0;0;0;0;0;0;0;0
2020-08-13 04:45:00;1;0;6;2;2;4;0;0;0;0;0;0;0;0
2020-08-13 05:00:00;0;0;21;0;1;5;0;0;0;0;0;0;0;0
2020-08-13 05:15:00;1;0;51;1;1;10;0;0;0;0;0;0;0;0
2020-08-13 05:30:00;0;0;78;2;3;14;0;0;0;0;0;0;0;0
2020-08-13 05:45:00;1;0;92;4;5;26;0;0;0;0;0;0;0;0
2020-08-13 06:00:00;2;0;89;4;4;24;0;0;0;0;0;0;0;0
2020-08-13 06:15:00;2;0;136;4;6;25;0;1;0;0;0;0;0;0
2020-08-13 06:30:00;0;0;155;3;8;30;0;0;0;0;0;0;0;0
2020-08-13 06:45:00;1;0;141;5;6;50;0;1;0;0;0;0;0;0
