DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-10-20 00:00:00;0;0;0;0;0;0;0;6;6
2019-10-20 00:15:00;0;0;0;0;0;0;0;7;7
2019-10-20 00:30:00;0;0;0;0;0;0;0;7;7
2019-10-20 00:45:00;0;0;0;0;0;0;0;4;4
2019-10-20 01:00:00;0;0;0;0;0;0;0;5;5
2019-10-20 01:15:00;0;0;0;0;0;0;0;3;3
2019-10-20 01:30:00;0;0;0;0;0;0;0;3;3
2019-10-20 01:45:00;0;0;0;0;0;0;0;7;7
2019-10-20 02:00:00;0;0;0;0;0;3;1;5;5
2019-10-20 02:15:00;0;0;0;0;0;0;0;7;7
2019-10-20 02:30:00;0;0;0;0;0;0;0;1;1
2019-10-20 02:45:00;0;0;0;0;0;0;0;1;1
2019-10-20 03:00:00;0;0;0;0;0;0;0;2;2
2019-10-20 03:15:00;0;0;0;0;0;0;0;5;5
2019-10-20 03:30:00;0;0;0;0;0;0;0;1;1
2019-10-20 03:45:00;0;0;0;0;0;0;0;3;3
2019-10-20 04:00:00;0;0;0;0;0;0;0;5;5
2019-10-20 04:15:00;0;0;0;0;0;0;0;0;0
2019-10-20 04:30:00;0;0;0;0;0;0;0;4;4
2019-10-20 04:45:00;0;0;0;0;0;0;0;1;1
2019-10-20 05:00:00;0;0;0;0;0;0;1;5;5
2019-10-20 05:15:00;0;0;0;0;0;0;0;2;2
2019-10-20 05:30:00;0;0;0;0;0;0;0;4;4
2019-10-20 05:45:00;0;0;0;0;0;0;0;1;1
2019-10-20 06:00:00;0;0;0;0;0;0;0;6;6
2019-10-20 06:15:00;0;0;0;0;0;0;0;5;5
2019-10-20 06:30:00;0;0;0;0;0;0;0;3;3
2019-10-20 06:45:00;0;0;0;0;0;0;0;4;4
2019-10-20 07:00:00;0;0;0;0;0;0;0;3;3
2019-10-20 07:15:00;0;0;0;0;0;0;0;7;7
2019-10-20 07:30:00;0;0;0;0;0;0;0;4;4
2019-10-20 07:45:00;0;0;0;0;0;0;0;6;6
2019-10-20 08:00:00;0;0;0;0;0;0;0;5;5
2019-10-20 08:15:00;0;0;0;0;0;0;0;4;4
2019-10-20 08:30:00;0;0;0;0;0;0;0;9;9
2019-10-20 08:45:00;0;0;0;0;0;0;0;8;8
2019-10-20 09:00:00;0;0;0;0;0;0;0;6;6
2019-10-20 09:15:00;0;0;0;0;0;0;0;13;13
2019-10-20 09:30:00;0;0;0;0;0;0;0;11;11
2019-10-20 09:45:00;0;0;0;0;0;0;0;11;11
2019-10-20 10:00:00;0;0;0;0;0;0;0;11;11
2019-10-20 10:15:00;0;0;0;0;0;0;0;20;20
2019-10-20 10:30:00;0;0;0;0;0;0;0;11;11
2019-10-20 10:45:00;0;0;0;0;0;0;0;18;18
2019-10-20 11:00:00;0;0;0;0;0;0;0;16;16
2019-10-20 11:15:00;0;0;0;0;0;0;0;17;17
2019-10-20 11:30:00;0;0;0;0;0;0;0;29;29
2019-10-20 11:45:00;0;0;0;0;0;0;0;24;24
2019-10-20 12:00:00;0;0;0;0;0;0;0;16;16
2019-10-20 12:15:00;0;0;0;0;0;0;0;21;21
2019-10-20 12:30:00;0;0;0;0;0;0;0;22;22
2019-10-20 12:45:00;0;0;0;0;0;0;0;24;25
2019-10-20 13:00:00;0;0;0;0;0;0;0;30;29
2019-10-20 13:15:00;0;0;0;0;0;0;0;27;27
2019-10-20 13:30:00;0;0;0;0;0;0;0;25;25
2019-10-20 13:45:00;0;0;0;0;0;0;0;32;32
2019-10-20 14:00:00;0;0;0;0;0;0;0;21;21
2019-10-20 14:15:00;0;0;0;0;0;0;0;41;41
2019-10-20 14:30:00;0;0;0;0;0;0;0;37;37
2019-10-20 14:45:00;0;0;0;0;0;0;0;27;28
2019-10-20 15:00:00;0;0;0;0;0;0;0;31;31
2019-10-20 15:15:00;0;0;0;0;0;0;0;30;29
2019-10-20 15:30:00;0;0;0;0;0;0;0;24;23
2019-10-20 15:45:00;0;0;0;0;0;0;0;33;32
2019-10-20 16:00:00;0;0;0;0;0;0;0;32;33
2019-10-20 16:15:00;0;0;0;0;0;0;0;24;23
2019-10-20 16:30:00;0;0;0;0;0;0;0;25;25
2019-10-20 16:45:00;0;0;0;0;0;0;0;24;24
2019-10-20 17:00:00;0;0;0;0;0;0;0;32;32
2019-10-20 17:15:00;0;0;0;0;0;0;0;30;30
2019-10-20 17:30:00;0;0;0;0;0;0;0;25;25
2019-10-20 17:45:00;0;0;0;0;0;0;0;31;31
2019-10-20 18:00:00;0;0;0;0;0;0;0;19;19
2019-10-20 18:15:00;0;0;0;0;0;0;0;27;28
2019-10-20 18:30:00;0;0;0;0;0;0;0;27;26
2019-10-20 18:45:00;0;0;0;0;0;0;0;27;27
2019-10-20 19:00:00;0;0;0;0;0;0;0;31;31
2019-10-20 19:15:00;0;0;0;0;0;0;0;30;30
2019-10-20 19:30:00;0;0;0;0;0;0;0;26;26
2019-10-20 19:45:00;0;0;0;0;0;0;0;28;28
2019-10-20 20:00:00;0;0;0;0;0;0;0;20;20
2019-10-20 20:15:00;0;0;0;0;0;0;0;20;21
2019-10-20 20:30:00;0;0;0;0;0;0;0;19;17
2019-10-20 20:45:00;0;0;0;0;0;0;0;21;21
2019-10-20 21:00:00;0;0;0;0;0;0;0;19;19
2019-10-20 21:15:00;0;0;0;0;0;0;0;24;24
2019-10-20 21:30:00;0;0;0;0;0;0;0;8;8
2019-10-20 21:45:00;0;0;0;0;0;0;0;19;19
2019-10-20 22:00:00;0;0;0;0;0;0;0;16;16
2019-10-20 22:15:00;0;0;0;0;0;0;0;6;6
2019-10-20 22:30:00;0;0;0;0;0;0;0;14;14
2019-10-20 22:45:00;0;0;0;0;0;0;0;17;17
2019-10-20 23:00:00;0;0;0;0;0;0;0;9;9
2019-10-20 23:15:00;0;0;0;0;0;0;0;8;8
2019-10-20 23:30:00;0;0;0;0;0;0;0;2;2
2019-10-20 23:45:00;0;0;0;0;0;0;0;6;6
