DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-22 00:00:00;1;2;0;6;12;6;7;8;6;3;2
2019-08-22 00:15:00;1;2;0;9;8;2;8;8;3;2;2
2019-08-22 00:30:00;1;2;2;9;6;4;1;8;4;2;2
2019-08-22 00:45:00;0;2;0;5;3;0;1;8;7;1;1
2019-08-22 01:00:00;0;0;0;3;5;2;0;4;6;4;2
2019-08-22 01:15:00;0;0;1;6;8;4;4;6;5;1;0
2019-08-22 01:30:00;0;2;0;4;5;2;1;5;2;0;0
2019-08-22 01:45:00;0;0;0;7;2;2;1;4;5;2;1
2019-08-22 02:00:00;0;1;0;2;2;0;2;1;1;0;0
2019-08-22 02:15:00;0;0;0;1;5;2;0;2;3;1;0
2019-08-22 02:30:00;0;0;0;6;2;0;0;1;1;0;0
2019-08-22 02:45:00;0;2;0;3;5;3;2;3;3;1;1
2019-08-22 03:00:00;0;0;0;5;1;0;2;3;1;0;0
2019-08-22 03:15:00;0;0;0;2;1;1;3;1;2;1;0
2019-08-22 03:30:00;1;2;0;2;3;2;1;4;2;0;0
2019-08-22 03:45:00;0;1;0;2;0;0;0;5;3;0;0
2019-08-22 04:00:00;0;0;0;3;1;0;0;5;5;2;2
2019-08-22 04:15:00;0;2;1;5;2;1;1;4;4;2;2
2019-08-22 04:30:00;0;1;0;4;2;2;0;6;7;2;2
2019-08-22 04:45:00;0;2;1;7;6;2;1;8;9;4;4
2019-08-22 05:00:00;0;2;0;6;6;3;2;9;10;5;6
2019-08-22 05:15:00;1;10;1;18;15;7;5;19;12;6;4
2019-08-22 05:30:00;4;11;0;13;15;2;3;32;31;10;10
2019-08-22 05:45:00;4;19;4;27;17;6;8;55;52;13;12
2019-08-22 06:00:00;1;13;9;27;18;2;6;49;47;11;7
2019-08-22 06:15:00;3;24;2;32;17;2;13;64;58;11;8
2019-08-22 06:30:00;8;29;3;35;29;13;14;77;101;23;18
2019-08-22 06:45:00;6;33;4;43;33;13;8;73;89;20;12
2019-08-22 07:00:00;5;21;6;58;37;5;18;85;111;24;20
2019-08-22 07:15:00;7;21;2;58;40;7;16;75;88;21;20
2019-08-22 07:30:00;8;32;6;55;30;5;31;92;84;16;9
2019-08-22 07:45:00;4;33;3;59;38;6;24;71;77;15;12
2019-08-22 08:00:00;4;29;4;61;24;13;21;69;66;16;13
2019-08-22 08:15:00;7;17;7;62;36;15;23;72;85;16;15
2019-08-22 08:30:00;4;10;1;65;41;11;17;64;56;9;8
2019-08-22 08:45:00;7;24;3;58;44;13;18;77;73;14;15
2019-08-22 09:00:00;7;27;3;64;37;12;20;64;56;7;4
2019-08-22 09:15:00;6;17;6;59;35;9;17;54;49;8;3
2019-08-22 09:30:00;9;19;4;73;42;9;21;62;66;9;8
2019-08-22 09:45:00;9;24;3;79;48;8;23;69;56;10;8
2019-08-22 10:00:00;8;17;3;76;48;13;24;50;58;5;5
2019-08-22 10:15:00;12;25;4;76;46;14;27;52;45;4;3
2019-08-22 10:30:00;11;27;6;71;63;13;22;74;61;7;7
2019-08-22 10:45:00;11;17;3;64;42;13;27;53;60;2;2
2019-08-22 11:00:00;12;22;4;81;51;22;33;56;47;7;5
2019-08-22 11:15:00;9;20;6;76;66;11;29;62;41;9;4
2019-08-22 11:30:00;7;21;8;91;64;19;30;67;56;11;7
2019-08-22 11:45:00;11;22;4;82;50;3;28;62;59;6;4
2019-08-22 12:00:00;10;22;4;77;65;16;40;57;57;5;4
2019-08-22 12:15:00;13;33;3;69;48;12;28;64;44;13;12
2019-08-22 12:30:00;8;17;2;75;52;10;39;47;61;6;6
2019-08-22 12:45:00;5;15;5;66;47;13;26;64;54;12;7
2019-08-22 13:00:00;9;32;6;87;59;10;24;61;58;9;10
2019-08-22 13:15:00;6;20;2;85;57;15;29;66;49;10;5
2019-08-22 13:30:00;8;17;4;83;63;22;30;67;60;15;10
2019-08-22 13:45:00;8;24;2;89;57;22;29;68;68;17;16
2019-08-22 14:00:00;10;17;4;93;65;17;23;68;73;9;9
2019-08-22 14:15:00;6;23;3;113;66;18;39;60;48;14;10
2019-08-22 14:30:00;11;26;4;112;86;62;27;81;78;10;9
2019-08-22 14:45:00;13;15;4;101;71;15;34;71;77;13;10
2019-08-22 15:00:00;7;27;6;116;87;30;31;72;87;16;16
2019-08-22 15:15:00;9;22;7;129;90;40;26;60;62;8;7
2019-08-22 15:30:00;13;22;6;113;98;74;46;71;75;10;10
2019-08-22 15:45:00;18;31;2;117;105;127;38;65;69;10;10
2019-08-22 16:00:00;14;30;5;124;112;56;48;71;76;10;11
2019-08-22 16:15:00;13;23;3;137;110;174;36;78;79;13;11
2019-08-22 16:30:00;12;28;4;139;109;43;43;75;66;19;14
2019-08-22 16:45:00;17;19;2;134;116;25;43;78;75;17;17
2019-08-22 17:00:00;9;28;3;116;106;14;33;75;78;22;17
2019-08-22 17:15:00;13;28;2;123;110;20;33;73;70;16;14
2019-08-22 17:30:00;10;31;9;107;92;24;36;73;69;17;15
2019-08-22 17:45:00;14;25;2;103;79;22;29;79;59;16;14
2019-08-22 18:00:00;7;20;2;95;75;19;38;60;69;21;14
2019-08-22 18:15:00;7;16;8;98;76;8;28;64;68;20;17
2019-08-22 18:30:00;6;16;4;69;59;24;26;63;70;15;14
2019-08-22 18:45:00;6;12;6;74;73;20;28;58;52;9;6
2019-08-22 19:00:00;11;13;2;64;56;31;32;50;53;10;11
2019-08-22 19:15:00;10;20;6;65;44;65;21;48;40;8;6
2019-08-22 19:30:00;8;12;3;55;43;53;23;59;47;7;2
2019-08-22 19:45:00;8;17;5;60;48;40;16;42;49;11;9
2019-08-22 20:00:00;7;12;5;58;49;69;19;40;39;9;6
2019-08-22 20:15:00;6;13;3;59;34;37;16;45;35;3;3
2019-08-22 20:30:00;4;7;4;44;36;6;15;38;31;3;2
2019-08-22 20:45:00;7;10;4;42;34;8;13;22;28;6;7
2019-08-22 21:00:00;3;9;2;36;37;12;11;24;22;4;4
2019-08-22 21:15:00;2;7;3;40;32;6;20;31;24;4;2
2019-08-22 21:30:00;4;11;1;34;36;6;17;28;26;10;10
2019-08-22 21:45:00;6;3;2;30;23;6;14;24;22;4;3
2019-08-22 22:00:00;3;4;0;27;25;6;14;19;15;1;1
2019-08-22 22:15:00;1;5;1;32;25;7;14;20;20;2;1
2019-08-22 22:30:00;5;7;1;21;21;12;14;9;13;2;2
2019-08-22 22:45:00;3;4;6;23;18;29;13;14;17;1;2
2019-08-22 23:00:00;0;8;0;24;14;45;8;16;15;8;6
2019-08-22 23:15:00;2;0;1;23;16;162;13;10;9;1;2
2019-08-22 23:30:00;0;2;0;8;6;69;7;13;10;2;2
2019-08-22 23:45:00;2;4;1;15;7;45;7;9;11;4;3
