DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-09-04 00:00:00;7;3;3;6;8;8;0
2019-09-04 00:15:00;5;6;3;2;1;2;0
2019-09-04 00:30:00;4;3;2;4;7;3;0
2019-09-04 00:45:00;5;4;6;2;6;6;0
2019-09-04 01:00:00;6;3;2;1;5;2;0
2019-09-04 01:15:00;5;7;3;3;5;3;0
2019-09-04 01:30:00;5;4;2;2;6;5;0
2019-09-04 01:45:00;5;8;4;0;4;4;0
2019-09-04 02:00:00;3;4;1;1;14;8;0
2019-09-04 02:15:00;4;2;1;2;6;6;0
2019-09-04 02:30:00;1;2;0;0;8;4;0
2019-09-04 02:45:00;3;4;2;2;9;7;0
2019-09-04 03:00:00;2;2;2;3;3;2;0
2019-09-04 03:15:00;4;6;6;3;5;6;0
2019-09-04 03:30:00;1;2;2;6;9;8;0
2019-09-04 03:45:00;9;8;5;3;6;2;0
2019-09-04 04:00:00;2;2;2;1;8;9;0
2019-09-04 04:15:00;7;7;1;3;8;6;0
2019-09-04 04:30:00;6;8;4;1;9;5;0
2019-09-04 04:45:00;17;11;5;6;14;9;0
2019-09-04 05:00:00;24;21;11;7;17;11;0
2019-09-04 05:15:00;26;22;20;10;24;9;0
2019-09-04 05:30:00;47;26;22;11;37;15;0
2019-09-04 05:45:00;53;40;34;11;45;17;0
2019-09-04 06:00:00;61;33;21;18;48;17;0
2019-09-04 06:15:00;74;36;29;15;75;33;0
2019-09-04 06:30:00;78;40;40;32;81;35;0
2019-09-04 06:45:00;102;61;61;32;101;44;0
2019-09-04 07:00:00;82;64;57;40;88;35;0
2019-09-04 07:15:00;120;71;67;37;92;33;2
2019-09-04 07:30:00;109;63;57;40;63;28;1
2019-09-04 07:45:00;90;81;72;49;89;33;1
2019-09-04 08:00:00;83;58;60;48;105;34;2
2019-09-04 08:15:00;63;52;48;37;80;33;1
2019-09-04 08:30:00;82;46;43;28;67;39;2
2019-09-04 08:45:00;63;41;35;32;67;35;1
2019-09-04 09:00:00;42;63;57;32;84;35;0
2019-09-04 09:15:00;79;82;65;27;85;68;1
2019-09-04 09:30:00;83;47;48;34;74;49;2
2019-09-04 09:45:00;92;49;46;31;82;31;4
2019-09-04 10:00:00;70;39;35;32;70;46;0
2019-09-04 10:15:00;84;49;44;48;79;53;3
2019-09-04 10:30:00;72;50;39;28;83;48;7
2019-09-04 10:45:00;78;40;30;42;80;52;2
2019-09-04 11:00:00;71;36;30;39;81;49;1
2019-09-04 11:15:00;96;63;57;69;85;40;2
2019-09-04 11:30:00;92;58;52;40;79;39;10
2019-09-04 11:45:00;82;45;39;41;91;49;4
2019-09-04 12:00:00;72;41;33;51;80;44;9
2019-09-04 12:15:00;83;62;61;35;89;47;7
2019-09-04 12:30:00;73;54;43;43;85;52;4
2019-09-04 12:45:00;68;49;43;31;83;41;3
2019-09-04 13:00:00;71;56;51;45;83;54;8
2019-09-04 13:15:00;84;64;46;36;84;51;1
2019-09-04 13:30:00;72;48;38;35;84;37;6
2019-09-04 13:45:00;73;46;47;40;104;53;1
2019-09-04 14:00:00;80;54;49;51;78;58;7
2019-09-04 14:15:00;97;66;57;46;95;60;1
2019-09-04 14:30:00;85;62;48;54;106;73;0
2019-09-04 14:45:00;96;68;61;52;97;62;2
2019-09-04 15:00:00;75;57;46;51;78;65;3
2019-09-04 15:15:00;91;59;48;48;112;82;8
2019-09-04 15:30:00;91;61;52;69;112;52;6
2019-09-04 15:45:00;90;63;55;54;109;44;3
2019-09-04 16:00:00;97;63;64;69;116;62;5
2019-09-04 16:15:00;100;69;61;48;116;65;2
2019-09-04 16:30:00;104;63;59;69;130;75;2
2019-09-04 16:45:00;101;53;51;67;113;68;2
2019-09-04 17:00:00;118;64;59;79;133;52;4
2019-09-04 17:15:00;80;57;49;56;128;58;4
2019-09-04 17:30:00;84;48;45;40;100;44;3
2019-09-04 17:45:00;75;52;45;43;84;43;0
2019-09-04 18:00:00;58;38;29;33;75;35;2
2019-09-04 18:15:00;74;44;39;36;81;50;3
2019-09-04 18:30:00;71;41;33;22;70;45;0
2019-09-04 18:45:00;69;42;36;14;66;34;1
2019-09-04 19:00:00;50;34;28;18;73;32;2
2019-09-04 19:15:00;48;30;25;12;45;29;2
2019-09-04 19:30:00;60;29;19;12;40;14;1
2019-09-04 19:45:00;26;17;16;17;46;24;1
2019-09-04 20:00:00;40;18;14;17;57;23;0
2019-09-04 20:15:00;33;21;13;9;38;16;0
2019-09-04 20:30:00;29;17;10;15;45;20;0
2019-09-04 20:45:00;33;23;18;12;41;12;0
2019-09-04 21:00:00;23;13;5;6;29;13;0
2019-09-04 21:15:00;37;23;11;3;30;15;0
2019-09-04 21:30:00;21;13;6;8;37;15;0
2019-09-04 21:45:00;19;13;8;3;25;13;0
2019-09-04 22:00:00;14;11;9;6;27;9;0
2019-09-04 22:15:00;17;10;6;10;30;14;0
2019-09-04 22:30:00;16;8;5;10;21;8;0
2019-09-04 22:45:00;10;6;3;5;16;6;0
2019-09-04 23:00:00;9;10;6;3;13;8;0
2019-09-04 23:15:00;17;11;4;5;12;8;0
2019-09-04 23:30:00;9;10;6;3;7;3;0
2019-09-04 23:45:00;10;6;4;4;16;11;0
