DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-04-21 00:00:00;8;1;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 00:15:00;7;3;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 00:30:00;5;4;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 00:45:00;5;6;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 01:00:00;8;7;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 01:15:00;2;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 01:30:00;4;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 01:45:00;3;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 02:00:00;4;3;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 02:15:00;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 02:30:00;3;6;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 02:45:00;12;11;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 03:00:00;6;3;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 03:15:00;5;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 03:30:00;5;5;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 03:45:00;6;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 04:00:00;12;5;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 04:15:00;11;3;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 04:30:00;18;8;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 04:45:00;11;9;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 05:00:00;25;15;0;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 05:15:00;35;31;0;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 05:30:00;53;56;0;11;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 05:45:00;86;79;0;24;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 06:00:00;62;57;0;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 06:15:00;93;92;0;26;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 06:30:00;105;101;0;37;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 06:45:00;85;96;0;50;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 07:00:00;77;74;0;41;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 07:15:00;104;117;2;54;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 07:30:00;112;97;0;59;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 07:45:00;94;105;0;69;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 08:00:00;95;91;1;52;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 08:15:00;63;64;0;49;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 08:30:00;95;100;0;49;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 08:45:00;79;76;1;61;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 09:00:00;94;70;1;60;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 09:15:00;81;75;0;66;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 09:30:00;89;75;0;41;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 09:45:00;103;105;4;71;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 10:00:00;86;56;0;64;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 10:15:00;109;92;0;68;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 10:30:00;79;81;0;74;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 10:45:00;117;88;2;79;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 11:00:00;82;84;1;66;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 11:15:00;107;110;0;77;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 11:30:00;98;87;2;70;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 11:45:00;105;108;1;62;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 12:00:00;112;100;2;78;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 12:15:00;100;93;3;70;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 12:30:00;133;98;4;91;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 12:45:00;100;99;0;68;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 13:00:00;103;121;0;91;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 13:15:00;82;99;0;66;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 13:30:00;117;99;0;61;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 13:45:00;135;111;0;112;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 14:00:00;113;104;1;85;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 14:15:00;91;92;10;89;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 14:30:00;104;105;2;88;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 14:45:00;130;119;1;102;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 15:00:00;104;80;1;83;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 15:15:00;115;103;1;104;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 15:30:00;96;79;1;92;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 15:45:00;123;112;1;78;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 16:00:00;132;150;5;115;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 16:15:00;128;84;0;92;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 16:30:00;114;125;3;107;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 16:45:00;92;100;1;95;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 17:00:00;124;117;0;107;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 17:15:00;121;100;0;89;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 17:30:00;113;94;0;77;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 17:45:00;85;93;7;90;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 18:00:00;96;84;2;82;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 18:15:00;102;84;1;66;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 18:30:00;82;71;1;70;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 18:45:00;82;74;1;66;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 19:00:00;77;77;0;47;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 19:15:00;78;74;0;42;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 19:30:00;50;47;2;37;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 19:45:00;54;51;0;35;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 20:00:00;62;52;0;38;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 20:15:00;51;43;0;41;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 20:30:00;58;43;1;31;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 20:45:00;46;31;1;28;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 21:00:00;43;37;0;25;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 21:15:00;36;25;0;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 21:30:00;25;22;0;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 21:45:00;21;17;0;23;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 22:00:00;22;16;1;30;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 22:15:00;23;18;0;21;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 22:30:00;25;14;1;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 22:45:00;18;14;1;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 23:00:00;18;11;0;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 23:15:00;13;7;1;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 23:30:00;10;6;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
