DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-07-27 00:00:00;10;14;11;24;5;0;1;5;0;0;2
2020-07-27 00:15:00;8;12;10;11;6;4;2;5;0;4;4
2020-07-27 00:30:00;15;16;10;14;10;2;1;3;0;4;2
2020-07-27 00:45:00;12;14;6;9;4;1;1;5;0;2;2
2020-07-27 01:00:00;9;10;9;13;8;3;2;2;0;0;0
2020-07-27 01:15:00;5;11;2;9;1;3;2;2;0;0;2
2020-07-27 01:30:00;9;9;7;4;3;3;0;1;0;1;1
2020-07-27 01:45:00;6;8;4;6;0;1;1;3;0;0;0
2020-07-27 02:00:00;5;6;1;5;0;1;0;1;0;0;0
2020-07-27 02:15:00;11;12;6;4;2;1;0;3;0;2;0
2020-07-27 02:30:00;7;9;5;4;1;0;0;1;0;2;1
2020-07-27 02:45:00;5;8;4;3;1;1;1;1;0;0;0
2020-07-27 03:00:00;11;12;7;9;3;2;0;3;0;3;1
2020-07-27 03:15:00;5;5;4;3;6;2;0;0;0;0;0
2020-07-27 03:30:00;10;11;7;6;0;1;0;1;0;1;2
2020-07-27 03:45:00;8;11;7;8;3;0;0;0;0;0;0
2020-07-27 04:00:00;5;7;6;6;3;2;0;1;0;0;0
2020-07-27 04:15:00;8;12;7;5;4;2;3;8;0;2;2
2020-07-27 04:30:00;17;19;5;8;4;2;1;5;0;6;3
2020-07-27 04:45:00;38;40;22;11;6;8;2;6;0;1;6
2020-07-27 05:00:00;53;57;53;26;25;14;3;5;0;9;12
2020-07-27 05:15:00;77;78;51;20;14;15;7;7;0;19;23
2020-07-27 05:30:00;86;94;65;26;24;23;25;22;0;20;22
2020-07-27 05:45:00;85;100;65;32;33;19;7;13;0;12;18
2020-07-27 06:00:00;81;96;58;46;27;9;2;17;0;16;21
2020-07-27 06:15:00;106;118;72;57;33;21;61;15;0;16;20
2020-07-27 06:30:00;133;150;118;76;36;30;10;30;0;24;34
2020-07-27 06:45:00;116;129;93;76;66;30;12;23;0;26;35
2020-07-27 07:00:00;107;135;108;92;75;26;10;32;0;28;34
2020-07-27 07:15:00;120;145;96;108;86;84;22;21;0;26;33
2020-07-27 07:30:00;126;144;108;113;92;39;20;31;0;30;47
2020-07-27 07:45:00;124;139;115;120;102;43;20;40;0;32;47
2020-07-27 08:00:00;114;135;111;119;79;36;31;27;0;26;48
2020-07-27 08:15:00;112;133;102;117;89;42;13;38;0;32;33
2020-07-27 08:30:00;120;148;121;93;86;34;19;45;0;19;29
2020-07-27 08:45:00;101;125;112;134;98;32;18;43;0;32;31
2020-07-27 09:00:00;102;133;90;112;91;64;15;32;0;17;24
2020-07-27 09:15:00;117;140;83;139;127;27;14;50;0;23;35
2020-07-27 09:30:00;106;138;84;166;117;28;11;66;0;28;38
2020-07-27 09:45:00;119;154;105;150;133;33;21;84;0;30;34
2020-07-27 10:00:00;117;152;104;131;119;33;9;85;0;39;32
2020-07-27 10:15:00;124;159;111;121;106;33;25;95;0;25;23
2020-07-27 10:30:00;140;183;133;146;118;26;12;78;0;25;37
2020-07-27 10:45:00;150;196;108;119;121;26;13;78;0;34;35
2020-07-27 11:00:00;115;162;114;130;100;23;12;81;0;25;22
2020-07-27 11:15:00;122;160;127;133;111;48;23;72;0;23;33
2020-07-27 11:30:00;107;152;109;110;113;26;6;70;0;23;23
2020-07-27 11:45:00;114;146;106;133;125;27;18;71;0;29;25
2020-07-27 12:00:00;119;162;94;141;123;25;15;66;0;22;27
2020-07-27 12:15:00;111;155;111;141;118;30;14;49;0;21;26
2020-07-27 12:30:00;119;153;90;126;103;22;36;42;0;27;30
2020-07-27 12:45:00;116;159;114;109;104;37;30;64;0;26;34
2020-07-27 13:00:00;127;163;117;139;108;25;7;43;0;27;32
2020-07-27 13:15:00;101;140;102;121;83;34;13;59;0;22;24
2020-07-27 13:30:00;119;166;125;93;82;27;37;66;0;28;34
2020-07-27 13:45:00;111;151;117;121;90;27;22;65;0;24;35
2020-07-27 14:00:00;108;149;101;124;107;24;12;43;0;18;26
2020-07-27 14:15:00;116;157;104;151;120;31;11;55;0;25;24
2020-07-27 14:30:00;107;149;93;141;118;27;15;72;0;21;42
