DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-09-04 00:00:00;5;6;2;7;7;8;15;9
2019-09-04 00:15:00;4;5;2;1;2;4;15;6
2019-09-04 00:30:00;4;3;3;3;5;9;8;7
2019-09-04 00:45:00;7;12;4;6;4;8;5;7
2019-09-04 01:00:00;3;1;0;3;3;4;5;10
2019-09-04 01:15:00;4;4;6;2;2;2;7;3
2019-09-04 01:30:00;2;11;5;3;4;6;3;3
2019-09-04 01:45:00;1;3;3;4;2;7;8;2
2019-09-04 02:00:00;6;5;1;2;1;3;7;1
2019-09-04 02:15:00;2;5;6;0;1;2;3;1
2019-09-04 02:30:00;6;6;2;6;3;9;7;4
2019-09-04 02:45:00;2;4;4;5;5;7;5;5
2019-09-04 03:00:00;3;10;4;3;1;3;11;5
2019-09-04 03:15:00;5;2;0;3;2;5;5;1
2019-09-04 03:30:00;5;4;2;3;3;4;2;0
2019-09-04 03:45:00;5;3;2;2;1;6;5;0
2019-09-04 04:00:00;7;7;2;5;3;6;5;3
2019-09-04 04:15:00;10;14;9;9;4;10;8;3
2019-09-04 04:30:00;17;7;8;12;9;12;9;3
2019-09-04 04:45:00;19;14;9;14;10;17;21;12
2019-09-04 05:00:00;15;18;19;4;2;8;31;17
2019-09-04 05:15:00;26;21;20;12;10;25;36;16
2019-09-04 05:30:00;32;36;37;29;20;45;33;20
2019-09-04 05:45:00;47;50;54;49;43;100;68;27
2019-09-04 06:00:00;47;47;40;28;31;72;59;44
2019-09-04 06:15:00;49;36;51;40;51;124;78;74
2019-09-04 06:30:00;74;71;70;48;72;165;80;73
2019-09-04 06:45:00;62;73;68;77;105;194;92;94
2019-09-04 07:00:00;70;74;63;59;82;158;84;88
2019-09-04 07:15:00;76;69;72;74;97;187;105;125
2019-09-04 07:30:00;71;79;58;87;105;199;97;113
2019-09-04 07:45:00;87;95;75;96;138;229;76;80
2019-09-04 08:00:00;80;99;78;58;106;169;72;84
2019-09-04 08:15:00;64;91;41;73;106;173;80;65
2019-09-04 08:30:00;76;96;53;57;88;164;69;73
2019-09-04 08:45:00;95;83;52;53;90;158;72;68
2019-09-04 09:00:00;75;72;30;46;58;125;61;63
2019-09-04 09:15:00;106;99;37;47;65;124;82;81
2019-09-04 09:30:00;72;85;30;40;54;116;80;73
2019-09-04 09:45:00;78;92;33;35;58;119;91;92
2019-09-04 10:00:00;73;78;36;47;54;116;83;90
2019-09-04 10:15:00;73;95;37;38;61;105;67;73
2019-09-04 10:30:00;68;83;41;46;62;126;76;77
2019-09-04 10:45:00;78;82;41;68;74;98;77;81
2019-09-04 11:00:00;70;83;34;146;57;98;82;70
2019-09-04 11:15:00;85;88;35;143;52;112;79;86
2019-09-04 11:30:00;75;106;49;51;81;109;80;102
2019-09-04 11:45:00;71;78;44;99;55;110;76;75
2019-09-04 12:00:00;85;82;36;74;58;112;69;90
2019-09-04 12:15:00;57;76;38;58;59;103;87;101
2019-09-04 12:30:00;71;98;41;43;48;65;92;88
2019-09-04 12:45:00;79;92;40;56;52;102;85;101
2019-09-04 13:00:00;70;95;42;90;73;123;70;88
2019-09-04 13:15:00;80;88;42;59;58;108;91;84
2019-09-04 13:30:00;89;99;48;61;66;110;76;92
2019-09-04 13:45:00;79;77;42;91;54;112;95;96
2019-09-04 14:00:00;75;89;45;88;68;123;77;84
2019-09-04 14:15:00;84;93;40;67;71;131;82;104
2019-09-04 14:30:00;78;82;30;50;65;130;84;102
2019-09-04 14:45:00;85;114;52;54;74;143;97;85
2019-09-04 15:00:00;79;95;47;45;68;122;82;101
2019-09-04 15:15:00;97;105;50;48;72;127;91;112
2019-09-04 15:30:00;100;104;50;49;58;136;87;127
2019-09-04 15:45:00;87;86;61;39;56;116;100;124
2019-09-04 16:00:00;90;121;67;47;71;136;98;148
2019-09-04 16:15:00;118;127;81;61;74;152;110;135
2019-09-04 16:30:00;116;132;76;40;71;137;110;148
2019-09-04 16:45:00;94;118;85;54;62;137;106;131
2019-09-04 17:00:00;117;129;74;46;55;146;102;148
2019-09-04 17:15:00;100;93;68;45;59;129;113;142
2019-09-04 17:30:00;76;96;73;48;68;137;108;143
2019-09-04 17:45:00;75;86;54;26;49;112;108;118
2019-09-04 18:00:00;73;89;63;36;41;109;114;124
2019-09-04 18:15:00;80;79;56;37;48;107;93;119
2019-09-04 18:30:00;68;69;44;34;34;90;90;102
2019-09-04 18:45:00;48;60;41;32;38;98;84;106
2019-09-04 19:00:00;58;60;40;32;38;80;84;95
