DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-01-28 00:00:00;16;3;5;3;1;1;0;7;0;0;0;0;0
2020-01-28 00:15:00;16;8;10;3;2;2;1;15;0;0;0;0;0
2020-01-28 00:30:00;5;4;6;3;0;1;1;21;0;0;0;0;0
2020-01-28 00:45:00;9;3;5;0;0;0;1;13;0;0;0;0;0
2020-01-28 01:00:00;3;1;3;0;0;0;0;10;0;0;0;0;0
2020-01-28 01:15:00;8;3;3;0;1;1;1;10;0;0;0;0;0
2020-01-28 01:30:00;5;3;3;1;0;0;1;6;0;0;0;0;0
2020-01-28 01:45:00;6;0;2;2;0;0;0;2;0;0;0;0;0
2020-01-28 02:00:00;7;2;1;0;0;0;0;4;0;0;0;0;0
2020-01-28 02:15:00;10;4;4;0;0;0;0;2;0;0;0;0;0
2020-01-28 02:30:00;4;1;2;1;0;0;0;6;0;0;0;0;0
2020-01-28 02:45:00;6;6;5;5;0;0;1;3;0;0;0;0;0
2020-01-28 03:00:00;2;4;4;3;0;0;0;3;0;0;0;0;0
2020-01-28 03:15:00;4;0;1;1;0;0;0;6;0;0;0;0;0
2020-01-28 03:30:00;6;5;9;2;0;0;0;9;0;0;0;0;0
2020-01-28 03:45:00;9;5;7;3;0;0;1;7;0;0;0;0;0
2020-01-28 04:00:00;10;4;3;2;1;0;1;7;0;0;0;0;0
2020-01-28 04:15:00;11;1;1;0;2;2;0;10;0;0;0;0;0
2020-01-28 04:30:00;17;10;10;5;0;0;0;10;0;0;0;0;0
2020-01-28 04:45:00;14;3;8;1;3;3;3;16;0;0;0;0;0
2020-01-28 05:00:00;18;9;11;7;1;2;2;30;0;0;0;0;0
2020-01-28 05:15:00;46;8;17;10;7;8;12;64;0;0;0;0;0
2020-01-28 05:30:00;60;5;10;5;8;8;10;77;0;0;0;0;0
2020-01-28 05:45:00;70;21;31;17;10;10;10;123;0;0;0;0;0
2020-01-28 06:00:00;79;16;18;8;5;8;5;101;0;0;0;0;0
2020-01-28 06:15:00;112;23;29;18;10;16;11;140;0;0;0;0;0
2020-01-28 06:30:00;125;15;23;17;10;14;12;182;1;1;0;0;0
2020-01-28 06:45:00;125;19;27;20;16;18;22;202;0;4;0;0;0
2020-01-28 07:00:00;161;21;18;17;22;20;23;198;0;1;0;0;0
2020-01-28 07:15:00;183;22;28;24;22;23;21;175;0;2;0;0;0
2020-01-28 07:30:00;223;16;18;15;25;26;32;213;4;2;0;0;0
2020-01-28 07:45:00;157;29;34;31;25;27;34;222;4;2;0;0;0
2020-01-28 08:00:00;154;27;30;31;30;30;18;203;2;0;0;0;0
2020-01-28 08:15:00;182;109;39;37;41;40;4;255;2;2;0;0;0
2020-01-28 08:30:00;171;34;37;36;33;38;7;181;1;3;0;0;0
2020-01-28 08:45:00;152;27;29;27;35;38;23;184;4;2;0;0;0
2020-01-28 09:00:00;156;22;28;27;33;36;23;185;4;1;0;0;0
2020-01-28 09:15:00;125;21;33;24;33;37;26;177;2;1;0;0;0
2020-01-28 09:30:00;140;23;27;21;25;27;15;159;2;0;0;0;0
2020-01-28 09:45:00;155;20;26;19;34;35;26;222;5;0;0;0;0
2020-01-28 10:00:00;154;26;30;28;37;42;24;166;3;0;0;0;0
2020-01-28 10:15:00;165;18;20;21;25;26;25;174;3;2;0;0;0
2020-01-28 10:30:00;153;14;18;16;31;33;22;154;5;0;0;0;0
