DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-02-07 00:00:00;5;2;1;3;0;2;9;0;3;6;0;0;2;0;0;0;0
2020-02-07 00:15:00;5;1;5;9;2;2;3;1;5;2;0;0;4;0;0;0;0
2020-02-07 00:30:00;3;2;2;2;0;1;0;0;3;2;0;0;0;0;0;0;0
2020-02-07 00:45:00;6;3;1;2;1;0;2;0;3;3;0;0;0;0;0;0;0
2020-02-07 01:00:00;3;2;1;3;0;1;2;4;4;4;0;0;0;0;0;0;0
2020-02-07 01:15:00;6;1;0;0;1;0;1;0;0;4;0;0;0;0;0;0;0
2020-02-07 01:30:00;6;0;5;4;1;2;1;2;5;3;0;0;0;0;0;0;0
2020-02-07 01:45:00;3;0;2;0;0;0;1;1;4;4;0;0;0;0;0;0;0
2020-02-07 02:00:00;1;0;1;4;2;0;0;1;3;3;0;0;0;0;0;0;0
2020-02-07 02:15:00;4;2;1;1;0;0;0;2;2;2;0;0;0;0;0;0;0
2020-02-07 02:30:00;6;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0
2020-02-07 02:45:00;3;6;0;0;0;0;4;2;4;0;0;0;0;0;0;0;0
2020-02-07 03:00:00;0;0;3;2;2;3;3;2;1;2;0;0;0;0;1;0;0
2020-02-07 03:15:00;4;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-02-07 03:30:00;8;3;0;2;0;2;1;2;5;1;0;0;0;0;0;0;0
2020-02-07 03:45:00;8;3;2;0;0;1;0;0;5;2;0;0;0;0;0;0;0
2020-02-07 04:00:00;7;1;0;1;0;0;0;4;8;1;0;0;0;0;0;0;0
2020-02-07 04:15:00;6;5;2;3;0;0;1;2;5;5;0;0;0;0;0;0;0
2020-02-07 04:30:00;15;6;1;2;0;1;1;2;5;5;0;0;0;0;0;0;0
2020-02-07 04:45:00;19;2;7;9;0;2;2;3;10;11;0;0;0;0;0;0;0
2020-02-07 05:00:00;42;3;27;29;1;4;5;15;15;12;0;0;0;0;0;0;0
2020-02-07 05:15:00;116;2;48;69;6;2;8;6;8;16;0;0;0;0;0;0;0
2020-02-07 05:30:00;104;7;43;56;4;6;20;26;30;31;0;0;0;0;0;0;0
2020-02-07 05:45:00;64;5;36;53;2;3;23;55;51;72;0;0;0;0;0;0;0
2020-02-07 06:00:00;45;9;35;44;3;6;17;66;60;114;0;0;0;0;0;0;0
