DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-11-25 00:00:00;0;0;1;0;0;0;0;0;0
2019-11-25 00:15:00;3;0;0;0;0;0;0;0;0
2019-11-25 00:30:00;0;0;1;0;0;0;0;0;0
2019-11-25 00:45:00;1;0;0;0;0;0;0;0;0
2019-11-25 01:00:00;0;0;0;0;0;0;0;0;0
2019-11-25 01:15:00;0;0;0;0;0;0;0;0;0
2019-11-25 01:30:00;0;0;0;0;0;0;0;0;0
2019-11-25 01:45:00;0;0;0;0;0;0;0;0;0
2019-11-25 02:00:00;0;0;0;0;0;0;0;0;0
2019-11-25 02:15:00;0;0;0;0;0;0;0;0;0
2019-11-25 02:30:00;0;0;0;0;0;0;0;0;0
2019-11-25 02:45:00;0;0;1;0;0;0;0;0;0
2019-11-25 03:00:00;0;0;0;0;0;0;0;0;0
2019-11-25 03:15:00;0;0;0;0;0;0;0;0;0
2019-11-25 03:30:00;1;0;0;0;0;0;0;0;0
2019-11-25 03:45:00;0;0;0;0;0;0;0;0;0
2019-11-25 04:00:00;0;0;0;0;0;0;0;0;0
2019-11-25 04:15:00;0;1;0;0;0;0;0;0;0
2019-11-25 04:30:00;0;0;0;0;0;0;0;0;0
2019-11-25 04:45:00;1;1;0;0;0;0;0;0;0
2019-11-25 05:00:00;0;0;4;0;0;0;0;0;0
2019-11-25 05:15:00;2;0;2;0;0;0;0;0;0
2019-11-25 05:30:00;2;2;4;0;0;0;0;0;0
2019-11-25 05:45:00;6;0;4;0;0;0;0;3;0
2019-11-25 06:00:00;3;0;0;0;0;0;0;0;0
2019-11-25 06:15:00;2;1;1;1;0;1;0;1;0
2019-11-25 06:30:00;5;1;6;2;0;1;0;0;0
2019-11-25 06:45:00;10;6;5;3;0;1;0;0;0
2019-11-25 07:00:00;7;3;5;1;1;2;2;0;0
2019-11-25 07:15:00;7;13;5;3;0;2;1;6;0
2019-11-25 07:30:00;14;4;12;4;1;0;3;3;0
2019-11-25 07:45:00;18;4;10;6;0;2;0;0;0
2019-11-25 08:00:00;17;8;10;6;2;0;4;0;1
2019-11-25 08:15:00;29;6;11;6;1;3;0;3;0
2019-11-25 08:30:00;26;6;7;7;7;4;2;1;26
2019-11-25 08:45:00;35;10;8;11;2;0;0;4;1
2019-11-25 09:00:00;43;8;2;6;8;0;2;4;0
2019-11-25 09:15:00;54;2;8;2;10;0;2;0;13
2019-11-25 09:30:00;44;18;7;8;6;1;4;4;1
2019-11-25 09:45:00;57;6;11;9;10;1;2;1;3
2019-11-25 10:00:00;48;8;19;6;11;0;1;3;1
2019-11-25 10:15:00;67;10;22;7;4;1;8;39;0
2019-11-25 10:30:00;51;9;7;5;10;0;0;0;0
2019-11-25 10:45:00;54;23;11;6;8;0;3;2;1
2019-11-25 11:00:00;72;10;13;11;4;3;3;0;3
2019-11-25 11:15:00;57;6;9;7;9;2;2;2;0
2019-11-25 11:30:00;88;10;17;4;7;2;2;0;5
2019-11-25 11:45:00;76;10;8;9;6;0;2;0;3
2019-11-25 12:00:00;88;5;8;3;6;0;5;7;0
2019-11-25 12:15:00;78;7;14;5;8;0;4;0;2
2019-11-25 12:30:00;66;52;10;5;6;1;3;12;0
2019-11-25 12:45:00;66;14;12;1;3;3;1;0;0
2019-11-25 13:00:00;70;86;7;6;7;1;1;2;1
2019-11-25 13:15:00;79;13;16;5;3;1;6;0;5
2019-11-25 13:30:00;61;5;10;9;1;3;6;0;0
2019-11-25 13:45:00;56;18;19;4;6;2;2;0;1
2019-11-25 14:00:00;56;33;17;6;5;3;1;2;30
2019-11-25 14:15:00;65;8;4;3;5;0;7;0;0
2019-11-25 14:30:00;49;11;10;11;0;2;4;1;0
2019-11-25 14:45:00;40;13;12;0;5;1;8;1;0
2019-11-25 15:00:00;43;7;16;3;5;2;6;0;4
2019-11-25 15:15:00;85;155;13;8;6;3;7;2;2
2019-11-25 15:30:00;88;14;19;9;10;0;4;8;0
2019-11-25 15:45:00;72;11;9;10;11;0;1;5;7
2019-11-25 16:00:00;85;15;17;8;6;1;3;4;0
2019-11-25 16:15:00;89;18;29;9;4;5;1;6;0
2019-11-25 16:30:00;77;18;20;6;5;0;3;6;3
2019-11-25 16:45:00;102;18;12;2;7;0;0;3;8
2019-11-25 17:00:00;88;25;27;3;5;1;2;0;3
2019-11-25 17:15:00;93;70;8;15;3;3;3;15;2
2019-11-25 17:30:00;108;158;24;3;8;4;3;5;6
2019-11-25 17:45:00;91;79;17;5;3;1;5;2;0
2019-11-25 18:00:00;90;9;25;4;3;0;5;0;1
2019-11-25 18:15:00;77;7;13;1;5;1;4;1;1
2019-11-25 18:30:00;77;10;8;1;10;3;4;0;10
2019-11-25 18:45:00;77;8;12;6;2;1;2;8;1
2019-11-25 19:00:00;74;6;17;6;3;1;4;8;43
