DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-11-26 00:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 00:15:00;8;2;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-11-26 00:30:00;5;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 00:45:00;17;0;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0
2020-11-26 01:00:00;32;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-11-26 01:15:00;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 01:30:00;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 01:45:00;58;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:00:00;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:15:00;1;0;0;4;6;6;0;0;0;3;3;3;0;0;0;0;0;0
2020-11-26 02:30:00;3;0;0;256;255;255;2;1;0;255;257;257;0;0;0;0;0;0
2020-11-26 02:45:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:15:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-26 03:30:00;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:45:00;2;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:00:00;3;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-11-26 04:15:00;7;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:30:00;12;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:45:00;22;6;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 05:00:00;39;4;4;9;10;16;6;1;0;7;3;6;0;0;0;0;0;0
2020-11-26 05:15:00;57;6;4;256;257;256;15;3;0;255;255;255;0;0;0;0;0;0
2020-11-26 05:30:00;51;7;3;0;0;0;20;3;5;0;0;0;0;0;0;0;0;0
2020-11-26 05:45:00;47;10;6;0;0;0;27;5;3;0;0;0;0;0;0;0;0;3
2020-11-26 06:00:00;35;10;8;0;0;0;26;4;5;0;0;0;0;0;0;0;0;0
2020-11-26 06:15:00;73;11;17;0;0;0;39;9;9;0;0;0;0;0;0;0;0;0
2020-11-26 06:30:00;69;15;13;0;0;0;35;4;3;0;0;0;1;2;0;0;0;0
2020-11-26 06:45:00;75;22;8;0;0;0;30;10;7;0;0;0;0;0;0;1;0;0
2020-11-26 07:00:00;102;25;14;0;0;0;44;6;10;0;0;0;0;0;0;0;0;0
2020-11-26 07:15:00;113;43;17;17;260;13;42;14;13;261;262;9;0;0;0;1;3;0
2020-11-26 07:30:00;132;71;19;263;263;255;62;30;17;258;259;255;2;0;2;9;37;0
2020-11-26 07:45:00;112;72;32;0;0;0;64;44;17;0;0;0;0;0;0;1;1;0
2020-11-26 08:00:00;105;33;33;0;0;0;72;18;6;0;0;0;0;0;0;0;0;0
2020-11-26 08:15:00;69;40;22;0;0;0;47;16;10;0;0;0;0;0;0;0;0;0
2020-11-26 08:30:00;89;27;33;0;0;0;55;20;8;0;0;0;1;0;0;0;0;0
