DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-11-05 00:00:00;4;0;0;1;1;8;4;1;0;0;1;0;0;0;0;0;0;0
2020-11-05 00:15:00;3;0;2;1;6;7;3;2;1;0;2;1;0;0;0;0;0;0
2020-11-05 00:30:00;4;1;2;0;3;8;5;1;2;0;1;1;0;0;0;0;0;0
2020-11-05 00:45:00;3;0;0;2;6;3;2;0;0;1;0;0;0;0;0;0;0;0
2020-11-05 01:00:00;3;1;0;3;5;5;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 01:15:00;1;1;0;1;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 01:30:00;2;0;0;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 01:45:00;5;1;2;4;4;6;4;2;2;0;2;1;0;0;0;0;0;0
2020-11-05 02:00:00;3;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 02:15:00;1;0;0;5;2;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 02:30:00;2;0;0;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 02:45:00;1;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 03:00:00;2;1;1;3;6;8;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 03:15:00;2;0;0;2;2;10;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 03:30:00;3;0;0;0;13;2;2;0;1;0;0;1;0;0;0;0;0;0
2020-11-05 03:45:00;1;0;0;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 04:00:00;3;1;2;4;6;1;2;1;0;0;1;0;0;0;0;0;0;0
2020-11-05 04:15:00;9;3;1;3;7;3;3;0;2;0;0;0;0;0;0;0;0;0
2020-11-05 04:30:00;5;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 04:45:00;7;1;1;1;1;0;6;2;2;0;2;1;0;0;0;0;0;0
2020-11-05 05:00:00;34;5;4;2;3;3;12;1;1;0;1;0;0;0;0;0;0;0
2020-11-05 05:15:00;53;8;6;1;8;3;18;7;3;0;6;2;0;0;0;0;0;0
2020-11-05 05:30:00;45;4;4;0;6;10;23;1;6;0;1;3;0;0;0;0;0;0
2020-11-05 05:45:00;40;8;4;3;19;9;29;4;3;0;3;4;0;0;0;0;0;5
2020-11-05 06:00:00;49;8;7;5;9;4;31;1;4;0;1;3;0;0;0;0;0;0
2020-11-05 06:15:00;51;12;16;2;12;3;28;13;7;1;9;5;0;0;0;0;0;0
2020-11-05 06:30:00;65;17;17;2;17;6;44;14;7;1;12;5;0;0;0;0;0;0
2020-11-05 06:45:00;73;18;11;3;16;3;40;12;11;2;10;8;0;0;0;0;0;0
2020-11-05 07:00:00;75;17;12;2;17;2;27;11;9;1;11;8;0;0;0;0;0;0
2020-11-05 07:15:00;61;28;17;3;273;5;32;10;7;1;8;4;0;0;0;0;1;0
2020-11-05 07:30:00;87;20;22;3;20;6;53;16;15;4;10;11;1;2;0;0;0;0
2020-11-05 07:45:00;90;45;25;0;35;8;56;25;7;1;25;5;0;0;0;0;0;0
2020-11-05 08:00:00;80;34;25;4;27;9;34;19;16;1;18;9;0;0;0;0;0;0
2020-11-05 08:15:00;70;39;30;3;34;8;42;13;13;3;10;6;0;0;0;0;0;0
2020-11-05 08:30:00;67;43;40;8;40;10;41;18;10;8;18;8;1;2;0;0;0;0
2020-11-05 08:45:00;83;36;30;0;32;10;55;19;14;9;22;13;0;0;0;1;1;0
2020-11-05 09:00:00;71;38;39;3;38;11;49;24;16;3;23;9;5;2;0;1;0;0
2020-11-05 09:15:00;89;39;26;4;38;9;45;22;9;5;20;10;0;0;0;1;2;0
2020-11-05 09:30:00;68;43;25;2;46;4;48;15;13;2;12;9;0;0;0;0;0;0
2020-11-05 09:45:00;83;42;20;4;42;9;55;23;15;5;20;14;0;0;0;0;0;0
2020-11-05 10:00:00;77;41;27;4;44;10;48;27;9;7;28;8;5;0;0;0;0;0
2020-11-05 10:15:00;73;59;18;0;54;9;63;17;17;1;17;14;0;0;0;0;0;0
