DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-05-14 00:00:00;7;5;0;0;0;6;6;4;1;4;0;0
2020-05-14 00:15:00;4;4;1;1;0;4;5;5;3;5;0;0
2020-05-14 00:30:00;3;3;2;1;3;6;4;3;4;3;0;0
2020-05-14 00:45:00;3;2;1;1;1;5;3;1;4;1;0;0
2020-05-14 01:00:00;9;6;1;0;0;9;4;1;2;3;0;0
2020-05-14 01:15:00;1;0;1;0;2;3;7;4;1;3;0;0
2020-05-14 01:30:00;1;1;0;0;0;2;5;3;0;1;0;0
2020-05-14 01:45:00;3;1;1;1;1;4;4;3;2;4;0;0
2020-05-14 02:00:00;2;3;1;0;1;3;4;4;0;0;0;0
2020-05-14 02:15:00;1;6;1;0;1;2;5;2;2;2;0;0
2020-05-14 02:30:00;3;1;0;0;0;1;2;1;1;2;0;0
2020-05-14 02:45:00;2;0;0;0;0;0;2;1;3;0;0;0
2020-05-14 03:00:00;2;4;0;0;1;2;2;0;1;2;0;0
2020-05-14 03:15:00;3;3;0;0;1;2;1;1;0;1;0;0
2020-05-14 03:30:00;1;2;0;0;0;0;5;6;5;5;0;0
2020-05-14 03:45:00;3;2;0;0;0;3;1;1;0;0;0;0
2020-05-14 04:00:00;2;1;0;0;2;4;2;0;2;0;0;0
2020-05-14 04:15:00;9;3;1;0;0;5;4;3;5;2;0;0
2020-05-14 04:30:00;6;4;0;1;0;4;4;4;7;7;0;0
2020-05-14 04:45:00;10;6;1;3;6;6;4;2;12;7;0;0
2020-05-14 05:00:00;31;13;0;3;3;15;10;5;15;5;0;0
2020-05-14 05:15:00;38;26;1;8;11;33;31;17;27;10;0;0
2020-05-14 05:30:00;39;14;1;6;6;40;39;8;50;17;1;2
2020-05-14 05:45:00;35;18;2;5;8;47;55;28;35;35;2;0
2020-05-14 06:00:00;34;14;2;4;6;46;48;28;41;17;0;10
2020-05-14 06:15:00;43;23;3;6;11;72;70;42;40;29;0;0
2020-05-14 06:30:00;47;37;5;9;16;94;94;46;57;36;2;3
2020-05-14 06:45:00;60;26;3;13;22;121;112;69;74;25;3;73
2020-05-14 07:00:00;57;30;6;17;20;116;108;73;65;33;2;11
2020-05-14 07:15:00;57;34;3;15;25;131;121;94;62;31;4;1
2020-05-14 07:30:00;47;29;2;10;14;135;119;96;75;28;2;4
2020-05-14 07:45:00;61;42;3;10;21;115;105;97;63;21;3;0
2020-05-14 08:00:00;61;23;6;11;15;80;90;65;46;19;1;0
2020-05-14 08:15:00;47;24;1;9;15;86;97;56;61;16;2;27
2020-05-14 08:30:00;59;32;3;15;14;84;82;66;73;24;1;0
2020-05-14 08:45:00;45;33;5;7;7;66;68;47;69;13;0;5
2020-05-14 09:00:00;59;31;5;9;13;63;66;59;58;20;5;10
2020-05-14 09:15:00;64;27;7;7;6;73;78;51;80;15;1;2
2020-05-14 09:30:00;73;39;3;11;12;74;73;55;71;24;3;14
2020-05-14 09:45:00;43;46;10;18;20;59;66;49;53;11;1;2
2020-05-14 10:00:00;72;36;4;8;9;76;73;56;70;17;2;11
2020-05-14 10:15:00;69;41;2;15;18;67;81;44;61;32;3;14
2020-05-14 10:30:00;73;39;8;7;13;71;72;65;72;32;2;10
2020-05-14 10:45:00;71;34;3;9;7;73;74;46;69;22;3;3
2020-05-14 11:00:00;70;35;3;34;21;63;76;53;64;24;6;5
2020-05-14 11:15:00;66;38;7;18;19;56;79;58;71;22;6;8
2020-05-14 11:30:00;79;62;6;14;13;45;47;42;67;20;0;28
2020-05-14 11:45:00;64;41;3;10;12;68;76;54;81;14;8;8
2020-05-14 12:00:00;73;51;5;14;15;73;76;63;71;20;5;2
2020-05-14 12:15:00;85;56;7;5;7;66;74;58;69;18;4;2
2020-05-14 12:30:00;72;48;4;9;8;62;74;65;69;15;5;0
2020-05-14 12:45:00;80;54;2;7;12;68;61;48;77;17;3;5
2020-05-14 13:00:00;86;53;3;10;8;54;69;52;95;16;4;4
2020-05-14 13:15:00;91;54;4;11;12;61;73;57;90;24;3;0
2020-05-14 13:30:00;84;50;3;17;15;72;74;52;82;20;4;17
2020-05-14 13:45:00;86;57;12;4;9;86;69;62;83;32;7;110
2020-05-14 14:00:00;81;66;3;20;23;71;85;64;89;21;1;1
2020-05-14 14:15:00;101;50;5;14;16;73;69;56;77;13;4;1
2020-05-14 14:30:00;94;61;10;13;18;93;73;62;85;24;9;5
2020-05-14 14:45:00;85;61;6;13;14;84;66;80;99;20;7;65
2020-05-14 15:00:00;101;66;8;18;17;84;70;64;89;24;2;7
2020-05-14 15:15:00;114;69;12;19;17;81;53;68;93;24;5;16
2020-05-14 15:30:00;107;59;6;7;9;64;64;56;103;15;2;11
2020-05-14 15:45:00;103;80;9;15;16;91;75;77;114;26;2;5
2020-05-14 16:00:00;118;57;6;10;17;97;78;67;112;41;1;15
2020-05-14 16:15:00;123;82;7;18;20;109;63;54;111;22;11;22
