DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-04-07 00:00:00;7;6;0;5;1;0;0;0;0;0
2020-04-07 00:15:00;1;2;0;4;0;0;0;0;0;0
2020-04-07 00:30:00;2;0;0;6;6;0;0;0;0;0
2020-04-07 00:45:00;4;1;0;5;4;0;0;0;0;0
2020-04-07 01:00:00;2;1;0;5;3;0;0;0;0;0
2020-04-07 01:15:00;2;3;0;6;3;0;0;0;0;0
2020-04-07 01:30:00;1;0;0;1;2;0;0;0;0;0
2020-04-07 01:45:00;5;2;0;1;1;0;0;0;0;0
2020-04-07 02:00:00;2;5;0;4;2;0;0;0;0;0
2020-04-07 02:15:00;7;2;0;4;1;0;0;0;0;0
2020-04-07 02:30:00;7;3;0;4;3;3;0;0;0;0
2020-04-07 02:45:00;5;2;0;5;6;0;0;0;0;0
2020-04-07 03:00:00;3;3;1;7;5;0;0;0;0;0
2020-04-07 03:15:00;5;1;0;7;3;0;0;0;0;0
2020-04-07 03:30:00;2;4;3;7;4;0;0;0;0;0
2020-04-07 03:45:00;9;7;0;3;2;0;0;0;0;0
2020-04-07 04:00:00;7;10;0;4;3;1;0;0;0;0
2020-04-07 04:15:00;5;3;1;7;4;1;0;0;0;0
2020-04-07 04:30:00;13;6;0;2;4;0;0;0;0;0
2020-04-07 04:45:00;12;7;0;5;5;1;0;0;0;0
2020-04-07 05:00:00;16;6;0;10;6;0;0;0;0;0
2020-04-07 05:15:00;26;12;0;16;5;1;0;0;0;0
2020-04-07 05:30:00;43;24;0;41;14;0;0;0;0;0
2020-04-07 05:45:00;46;11;1;44;15;1;0;0;0;0
2020-04-07 06:00:00;35;19;7;36;16;1;0;0;0;0
2020-04-07 06:15:00;39;18;0;49;24;1;0;0;0;0
2020-04-07 06:30:00;70;37;2;73;52;3;0;0;0;0
2020-04-07 06:45:00;90;64;1;64;36;3;3;0;0;0
2020-04-07 07:00:00;72;29;0;70;36;2;1;0;0;0
2020-04-07 07:15:00;92;32;0;82;39;3;0;0;0;0
2020-04-07 07:30:00;76;41;0;85;52;5;1;0;0;0
2020-04-07 07:45:00;75;31;0;77;32;5;0;0;0;0
2020-04-07 08:00:00;67;49;2;82;45;6;0;0;0;0
2020-04-07 08:15:00;64;28;0;55;30;1;0;0;0;0
2020-04-07 08:30:00;63;57;4;56;41;5;0;0;0;0
2020-04-07 08:45:00;81;39;0;73;38;8;0;0;0;0
2020-04-07 09:00:00;62;24;3;61;31;4;0;0;0;0
2020-04-07 09:15:00;69;35;3;74;34;5;0;0;0;0
2020-04-07 09:30:00;79;29;2;83;54;13;2;0;0;0
2020-04-07 09:45:00;67;30;0;65;46;5;0;0;0;0
2020-04-07 10:00:00;79;34;3;91;49;10;0;0;0;0
2020-04-07 10:15:00;85;42;0;74;57;260;0;0;0;0
2020-04-07 10:30:00;73;31;9;65;44;9;1;0;0;0
2020-04-07 10:45:00;88;38;1;62;39;6;4;0;0;0
2020-04-07 11:00:00;88;51;1;72;54;9;3;0;0;0
2020-04-07 11:15:00;88;43;4;87;58;263;0;0;0;0
2020-04-07 11:30:00;76;32;1;74;30;5;0;0;0;0
2020-04-07 11:45:00;75;46;2;78;40;6;0;0;0;0
2020-04-07 12:00:00;81;33;5;91;38;5;2;0;0;0
2020-04-07 12:15:00;85;42;5;71;37;9;3;0;0;0
2020-04-07 12:30:00;75;30;0;73;30;5;0;0;0;0
2020-04-07 12:45:00;74;44;7;72;44;6;10;0;0;0
2020-04-07 13:00:00;73;33;7;53;21;6;3;0;0;0
2020-04-07 13:15:00;68;21;7;70;38;8;0;0;0;0
2020-04-07 13:30:00;68;36;0;90;41;5;8;0;0;0
2020-04-07 13:45:00;79;45;0;64;43;9;0;0;0;0
2020-04-07 14:00:00;85;32;3;63;50;8;1;0;0;0
2020-04-07 14:15:00;87;42;5;77;49;9;0;0;0;0
2020-04-07 14:30:00;83;48;4;69;53;6;2;0;0;0
2020-04-07 14:45:00;81;40;5;59;45;4;0;0;0;0
2020-04-07 15:00:00;81;26;0;68;38;8;1;0;0;0
2020-04-07 15:15:00;79;28;1;74;34;9;7;0;0;0
2020-04-07 15:30:00;65;22;0;82;44;5;0;0;0;0
2020-04-07 15:45:00;102;52;2;65;33;8;0;0;0;0
2020-04-07 16:00:00;89;39;3;78;31;9;1;0;0;0
2020-04-07 16:15:00;78;31;0;90;46;8;0;0;0;0
2020-04-07 16:30:00;75;40;5;84;56;9;0;0;0;0
2020-04-07 16:45:00;74;47;3;85;59;5;0;0;0;0
