DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-04-28 00:00:00;3;1;0;6;2;0;0;0;0;0
2020-04-28 00:15:00;1;0;0;6;1;0;0;0;0;0
2020-04-28 00:30:00;2;0;0;6;3;0;0;0;0;0
2020-04-28 00:45:00;4;1;0;2;0;0;0;0;0;0
2020-04-28 01:00:00;1;1;0;1;0;0;0;0;0;0
2020-04-28 01:15:00;4;2;0;4;1;0;0;0;0;0
2020-04-28 01:30:00;4;2;0;2;0;0;0;0;0;0
2020-04-28 01:45:00;1;1;0;2;1;0;0;0;0;0
2020-04-28 02:00:00;5;3;0;4;1;0;0;0;0;0
2020-04-28 02:15:00;6;0;0;7;5;0;0;0;0;0
2020-04-28 02:30:00;8;2;0;6;5;0;0;0;0;0
2020-04-28 02:45:00;4;6;0;4;5;0;0;0;0;0
2020-04-28 03:00:00;3;3;0;7;4;1;0;0;0;0
2020-04-28 03:15:00;6;4;0;6;4;0;0;0;0;0
2020-04-28 03:30:00;10;4;0;10;7;0;0;0;0;0
2020-04-28 03:45:00;3;4;0;7;3;0;0;0;0;0
2020-04-28 04:00:00;9;4;0;4;5;2;0;0;0;0
2020-04-28 04:15:00;3;2;0;5;1;0;0;0;0;0
2020-04-28 04:30:00;10;7;0;5;3;0;0;0;0;0
2020-04-28 04:45:00;16;7;0;15;5;1;0;0;0;0
2020-04-28 05:00:00;19;16;0;18;6;3;0;0;0;0
2020-04-28 05:15:00;25;19;0;20;9;0;0;0;0;0
2020-04-28 05:30:00;40;19;0;40;23;0;0;0;0;0
2020-04-28 05:45:00;54;33;0;45;17;2;0;0;0;0
2020-04-28 06:00:00;42;23;4;41;17;0;0;0;0;0
2020-04-28 06:15:00;52;24;2;59;13;0;0;0;0;0
2020-04-28 06:30:00;77;43;0;79;40;6;0;0;0;0
2020-04-28 06:45:00;116;68;1;93;36;6;0;0;0;0
2020-04-28 07:00:00;79;39;0;95;37;4;2;0;0;0
