DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-11-26 00:00:00;4;0;0;0;11;0;0;0;0;0;0;0;0
2019-11-26 00:15:00;7;0;0;0;12;0;0;0;0;0;0;0;0
2019-11-26 00:30:00;9;0;0;0;12;0;0;0;0;0;0;0;0
2019-11-26 00:45:00;6;2;0;0;13;0;0;0;0;0;0;0;0
2019-11-26 01:00:00;4;0;0;1;2;0;0;0;0;0;0;0;0
2019-11-26 01:15:00;8;0;0;0;2;0;0;0;0;0;0;0;0
2019-11-26 01:30:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2019-11-26 01:45:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2019-11-26 02:00:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2019-11-26 02:15:00;8;0;0;0;2;0;0;0;0;0;0;0;0
2019-11-26 02:30:00;1;1;0;0;7;0;0;0;0;0;0;0;0
2019-11-26 02:45:00;3;0;0;0;6;0;0;0;0;0;0;0;0
2019-11-26 03:00:00;4;0;0;0;2;0;0;0;0;0;0;0;0
2019-11-26 03:15:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2019-11-26 03:30:00;6;0;0;0;9;1;0;0;0;0;0;0;0
2019-11-26 03:45:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2019-11-26 04:00:00;4;0;0;0;14;0;0;0;0;0;0;0;0
2019-11-26 04:15:00;13;0;2;0;9;0;0;0;0;0;0;0;0
2019-11-26 04:30:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2019-11-26 04:45:00;18;1;0;0;12;0;0;0;0;0;0;0;0
2019-11-26 05:00:00;33;1;0;1;20;0;0;0;0;0;0;0;0
2019-11-26 05:15:00;52;0;0;3;35;0;0;0;0;0;0;0;0
2019-11-26 05:30:00;75;0;1;4;43;0;0;0;0;0;0;0;0
2019-11-26 05:45:00;93;1;0;0;71;0;0;0;0;0;0;0;0
2019-11-26 06:00:00;91;2;1;3;87;0;0;0;0;0;0;0;0
