DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-11-17 00:00:00;0;4;0;5;6;0;0
2020-11-17 00:15:00;0;4;3;4;3;2;2
2020-11-17 00:30:00;0;11;3;10;5;1;1
2020-11-17 00:45:00;0;1;3;4;3;0;0
2020-11-17 01:00:00;0;3;2;5;1;0;0
2020-11-17 01:15:00;0;1;1;4;1;0;0
2020-11-17 01:30:00;0;5;3;6;1;0;0
2020-11-17 01:45:00;0;1;2;0;3;0;0
2020-11-17 02:00:00;0;3;2;4;2;0;0
2020-11-17 02:15:00;0;0;3;6;1;0;0
2020-11-17 02:30:00;0;2;0;0;1;0;0
2020-11-17 02:45:00;0;5;1;3;1;0;0
2020-11-17 03:00:00;0;2;0;6;1;0;0
2020-11-17 03:15:00;0;3;1;7;3;0;0
2020-11-17 03:30:00;0;6;1;7;0;0;0
2020-11-17 03:45:00;0;7;2;7;3;0;0
2020-11-17 04:00:00;0;7;2;9;3;0;0
2020-11-17 04:15:00;0;10;3;6;7;0;0
2020-11-17 04:30:00;0;9;5;12;5;0;0
2020-11-17 04:45:00;0;28;14;20;4;0;0
2020-11-17 05:00:00;0;63;59;35;18;0;0
2020-11-17 05:15:00;4;67;59;34;22;0;0
2020-11-17 05:30:00;1;65;75;39;28;1;1
2020-11-17 05:45:00;7;51;45;54;39;2;2
2020-11-17 06:00:00;46;57;59;68;78;5;5
2020-11-17 06:15:00;38;74;88;65;65;2;2
2020-11-17 06:30:00;18;86;109;84;67;8;8
2020-11-17 06:45:00;44;105;119;83;75;4;4
2020-11-17 07:00:00;4;125;128;70;57;6;6
2020-11-17 07:15:00;28;153;168;90;79;7;7
2020-11-17 07:30:00;6;163;169;93;112;4;4
2020-11-17 07:45:00;124;161;140;116;143;3;3
2020-11-17 08:00:00;11;98;106;102;95;8;7
2020-11-17 08:15:00;19;107;108;85;91;2;3
2020-11-17 08:30:00;7;94;99;97;91;6;6
2020-11-17 08:45:00;92;84;95;100;91;3;3
2020-11-17 09:00:00;22;74;77;90;88;4;4
2020-11-17 09:15:00;10;80;90;90;74;2;2
2020-11-17 09:30:00;8;108;66;121;93;4;4
2020-11-17 09:45:00;19;91;104;101;99;4;4
2020-11-17 10:00:00;20;74;86;113;82;3;3
2020-11-17 10:15:00;35;91;83;93;102;4;3
2020-11-17 10:30:00;10;89;85;119;101;4;5
2020-11-17 10:45:00;23;79;89;113;129;3;3
2020-11-17 11:00:00;1;102;96;124;113;4;3
2020-11-17 11:15:00;76;95;72;106;136;2;3
2020-11-17 11:30:00;23;101;82;124;129;6;6
2020-11-17 11:45:00;17;84;86;125;135;3;3
2020-11-17 12:00:00;12;102;79;119;139;4;4
2020-11-17 12:15:00;35;89;107;121;111;2;2
2020-11-17 12:30:00;17;97;85;132;132;4;4
2020-11-17 12:45:00;16;104;102;123;118;4;4
2020-11-17 13:00:00;19;117;107;116;138;4;4
2020-11-17 13:15:00;35;121;97;129;125;9;9
2020-11-17 13:30:00;22;95;115;105;128;6;6
2020-11-17 13:45:00;16;112;108;118;105;3;3
2020-11-17 14:00:00;43;105;107;116;122;4;5
2020-11-17 14:15:00;62;102;88;136;157;2;2
2020-11-17 14:30:00;22;106;94;123;139;5;5
2020-11-17 14:45:00;15;105;95;132;140;4;4
2020-11-17 15:00:00;49;108;91;141;149;6;6
2020-11-17 15:15:00;36;80;68;117;171;2;2
2020-11-17 15:30:00;8;107;97;130;144;6;6
2020-11-17 15:45:00;32;98;94;159;174;4;4
2020-11-17 16:00:00;80;103;109;148;179;3;3
2020-11-17 16:15:00;30;106;90;159;166;4;4
2020-11-17 16:30:00;35;117;103;151;169;3;3
2020-11-17 16:45:00;42;105;106;161;169;6;6
2020-11-17 17:00:00;48;116;107;139;172;4;4
2020-11-17 17:15:00;18;110;109;155;193;3;3
2020-11-17 17:30:00;18;98;96;131;159;6;6
2020-11-17 17:45:00;46;98;102;121;140;3;3
2020-11-17 18:00:00;8;94;98;98;115;4;4
2020-11-17 18:15:00;1;68;62;112;116;2;2
2020-11-17 18:30:00;23;69;66;86;77;6;6
2020-11-17 18:45:00;7;66;66;87;77;3;3
2020-11-17 19:00:00;18;68;55;94;86;3;3
2020-11-17 19:15:00;3;63;64;79;48;4;4
2020-11-17 19:30:00;7;46;48;62;56;4;4
2020-11-17 19:45:00;23;41;44;53;48;2;2
2020-11-17 20:00:00;0;43;44;62;50;3;3
2020-11-17 20:15:00;2;34;32;51;43;2;2
2020-11-17 20:30:00;12;41;41;44;37;3;3
2020-11-17 20:45:00;0;50;50;54;33;1;1
2020-11-17 21:00:00;1;38;52;35;23;3;3
2020-11-17 21:15:00;10;37;43;43;35;1;1
2020-11-17 21:30:00;0;27;27;44;24;1;1
2020-11-17 21:45:00;0;21;20;48;43;1;1
2020-11-17 22:00:00;0;16;16;67;68;2;2
2020-11-17 22:15:00;0;18;17;55;49;2;2
2020-11-17 22:30:00;10;23;19;31;20;2;2
2020-11-17 22:45:00;0;13;12;23;9;1;1
2020-11-17 23:00:00;0;9;10;14;12;2;2
2020-11-17 23:15:00;0;15;10;14;12;2;2
2020-11-17 23:30:00;0;9;11;9;5;1;1
