DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-05-02 00:00:00;6;6;0;1;3;6;5;3;0;0;0;0;0;0
2020-05-02 00:15:00;6;13;2;1;2;6;10;5;1;1;0;0;0;0
2020-05-02 00:30:00;9;8;0;1;4;8;12;7;0;1;0;0;0;0
2020-05-02 00:45:00;4;3;1;0;0;4;6;1;1;4;0;0;0;0
2020-05-02 01:00:00;3;3;1;0;1;4;5;2;1;0;0;0;0;0
2020-05-02 01:15:00;4;1;0;0;0;3;4;2;0;0;0;0;0;0
2020-05-02 01:30:00;1;1;1;0;2;4;5;2;1;0;0;0;0;0
2020-05-02 01:45:00;2;2;0;0;0;3;8;3;1;1;0;0;0;0
2020-05-02 02:00:00;5;6;2;1;1;2;10;4;0;0;0;0;0;0
2020-05-02 02:15:00;1;4;1;0;0;2;4;2;1;2;0;0;0;0
2020-05-02 02:30:00;1;1;1;2;3;6;2;0;0;0;0;0;0;0
2020-05-02 02:45:00;1;2;0;0;0;1;1;1;0;0;0;0;0;0
2020-05-02 03:00:00;1;3;1;0;1;2;3;1;0;0;0;0;0;0
2020-05-02 03:15:00;3;4;0;1;5;2;4;1;0;0;0;0;0;0
2020-05-02 03:30:00;4;1;0;0;0;0;1;1;0;0;0;0;0;0
2020-05-02 03:45:00;0;0;1;0;0;3;2;1;0;1;0;0;0;0
2020-05-02 04:00:00;3;1;0;0;0;1;3;4;0;1;0;0;0;0
2020-05-02 04:15:00;6;4;0;0;1;7;6;1;0;0;0;0;0;0
2020-05-02 04:30:00;6;4;0;5;3;3;3;2;1;0;0;0;0;0
2020-05-02 04:45:00;2;1;0;1;1;7;10;4;1;0;0;0;0;0
2020-05-02 05:00:00;4;6;1;1;0;9;8;2;1;1;0;0;0;0
2020-05-02 05:15:00;7;2;1;3;4;12;4;3;2;2;0;0;0;0
2020-05-02 05:30:00;20;17;2;3;4;14;9;6;1;2;0;0;0;0
2020-05-02 05:45:00;18;10;1;1;6;15;14;9;0;0;0;0;0;0
2020-05-02 06:00:00;10;17;4;4;3;11;12;5;4;3;0;0;0;0
2020-05-02 06:15:00;24;19;1;3;7;15;16;8;2;1;0;0;0;0
2020-05-02 06:30:00;20;8;4;7;8;23;16;11;7;6;0;0;0;0
2020-05-02 06:45:00;11;6;3;8;7;22;31;8;3;4;0;0;0;0
2020-05-02 07:00:00;14;11;4;14;10;29;32;9;4;3;0;0;0;0
2020-05-02 07:15:00;19;21;11;8;8;27;32;10;5;2;0;1;0;0
2020-05-02 07:30:00;27;27;7;10;7;25;27;5;4;2;0;0;0;0
2020-05-02 07:45:00;32;27;4;20;16;38;44;11;2;4;0;0;0;0
2020-05-02 08:00:00;28;32;9;18;8;48;48;14;5;3;0;0;0;0
2020-05-02 08:15:00;34;31;12;21;12;51;47;13;5;3;0;0;0;0
2020-05-02 08:30:00;48;52;15;28;16;48;53;18;4;1;0;0;0;0
