DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-12-12 00:00:00;8;9;0;0;13;2;4;4;1;0;9;9;1;15;3;0;0
2019-12-12 00:15:00;14;11;0;0;18;5;0;0;0;1;11;13;5;22;6;0;0
2019-12-12 00:30:00;17;6;0;0;13;10;3;4;4;1;16;6;9;23;9;0;0
2019-12-12 00:45:00;6;7;0;0;13;4;5;5;1;0;7;6;6;17;6;0;0
2019-12-12 01:00:00;7;4;0;0;9;5;1;1;1;0;6;5;4;13;4;0;0
2019-12-12 01:15:00;6;2;0;0;6;2;1;1;0;0;7;1;2;7;3;0;0
2019-12-12 01:30:00;6;3;0;0;8;3;1;1;0;0;6;1;2;10;2;0;0
2019-12-12 01:45:00;12;5;0;0;13;0;1;1;0;0;11;4;0;13;0;0;0
2019-12-12 02:00:00;8;5;0;0;5;3;1;1;1;0;7;4;3;9;4;0;0
2019-12-12 02:15:00;9;4;0;0;10;2;0;0;0;0;10;4;2;12;3;0;0
2019-12-12 02:30:00;6;0;0;0;4;1;2;2;1;0;5;0;1;5;1;0;0
2019-12-12 02:45:00;11;4;0;0;10;4;1;1;0;0;11;3;4;12;5;0;0
2019-12-12 03:00:00;8;2;0;0;11;5;3;3;4;0;5;1;5;17;6;0;0
2019-12-12 03:15:00;8;4;0;1;2;0;0;0;0;1;7;4;0;1;0;0;0
2019-12-12 03:30:00;8;1;1;0;12;3;1;1;0;0;6;2;3;16;3;0;0
2019-12-12 03:45:00;8;1;2;0;7;1;0;0;0;0;8;1;1;7;1;0;0
2019-12-12 04:00:00;12;3;0;0;11;2;1;1;2;0;9;3;2;12;1;0;0
2019-12-12 04:15:00;25;4;0;2;7;2;2;3;0;0;24;3;2;7;2;0;0
2019-12-12 04:30:00;27;4;0;0;14;3;3;3;3;1;26;5;3;16;3;0;0
2019-12-12 04:45:00;30;11;0;2;23;3;3;3;3;2;27;11;2;24;2;0;0
2019-12-12 05:00:00;29;18;2;1;31;13;0;0;0;3;20;18;13;44;14;0;0
2019-12-12 05:15:00;39;25;3;0;43;15;2;2;2;4;35;24;15;53;15;0;0
2019-12-12 05:30:00;54;32;2;0;53;33;4;4;4;3;51;32;31;75;31;0;0
2019-12-12 05:45:00;84;46;5;1;58;39;5;5;3;5;75;48;40;84;39;0;0
2019-12-12 06:00:00;66;44;1;0;67;31;2;2;3;4;61;45;27;89;28;0;0
2019-12-12 06:15:00;85;64;1;0;88;57;4;8;1;1;73;67;57;133;56;0;0
2019-12-12 06:30:00;110;124;0;0;110;66;5;9;2;7;93;126;63;147;64;0;0
2019-12-12 06:45:00;139;162;0;1;105;77;7;8;2;4;117;163;78;152;75;0;8
2019-12-12 07:00:00;132;145;1;3;130;101;10;12;6;1;114;147;101;198;103;0;0
2019-12-12 07:15:00;138;169;3;2;112;85;7;7;5;6;129;171;86;177;84;0;4
2019-12-12 07:30:00;167;198;1;1;114;88;12;12;4;5;145;202;87;182;85;0;0
2019-12-12 07:45:00;183;270;2;2;128;100;21;23;4;4;150;274;98;200;98;0;0
2019-12-12 08:00:00;136;231;3;1;102;80;14;15;9;3;126;227;77;155;75;0;0
2019-12-12 08:15:00;154;242;2;1;107;76;13;14;8;5;141;249;73;160;76;0;3
2019-12-12 08:30:00;129;221;5;2;109;65;18;18;8;3;120;220;68;151;68;0;0
2019-12-12 08:45:00;148;196;1;2;111;65;10;10;4;6;127;201;68;157;66;0;0
2019-12-12 09:00:00;127;163;2;1;76;57;16;17;7;4;120;162;57;117;55;0;0
2019-12-12 09:15:00;109;156;4;2;96;96;17;18;10;2;104;155;93;178;91;0;0
2019-12-12 09:30:00;118;129;3;0;128;97;13;14;4;1;114;133;97;208;98;0;0
2019-12-12 09:45:00;100;146;3;3;115;85;20;20;9;2;89;148;86;181;86;0;0
2019-12-12 10:00:00;88;121;1;3;119;69;14;14;11;4;86;123;73;172;73;0;2
2019-12-12 10:15:00;132;138;4;2;133;81;14;14;11;3;119;141;84;179;83;2;2
2019-12-12 10:30:00;130;152;4;1;111;95;21;21;9;1;117;149;91;185;90;0;5
2019-12-12 10:45:00;129;141;2;3;138;107;21;20;10;3;117;144;98;208;105;0;0
2019-12-12 11:00:00;91;108;2;2;142;85;26;27;14;1;78;108;90;206;92;0;0
2019-12-12 11:15:00;114;126;3;1;157;108;21;23;15;2;112;132;113;244;111;0;4
2019-12-12 11:30:00;114;154;1;5;157;93;20;20;7;3;106;159;96;230;98;0;0
2019-12-12 11:45:00;120;165;2;2;144;118;15;18;8;4;111;165;117;225;119;3;1
2019-12-12 12:00:00;90;135;2;8;150;111;23;24;21;5;81;149;120;226;118;1;11
2019-12-12 12:15:00;116;142;1;8;156;113;27;27;17;3;106;151;113;222;109;9;0
