2020-03-04 00:00:00;0;3;1;0;1;4;3;3;5;3;2;1;4;9;8;0;0;0;21;0;0;0;0;0
2020-03-04 00:15:00;13;6;5;2;1;10;4;3;3;3;4;2;8;17;10;0;0;0;30;0;0;0;0;0
2020-03-04 00:30:00;1;2;2;1;1;8;5;7;4;0;5;3;7;12;5;0;0;0;30;0;0;0;0;0
2020-03-04 00:45:00;0;2;2;1;0;7;5;0;1;1;4;1;7;13;8;1;0;0;30;0;0;0;0;0
2020-03-04 01:00:00;0;0;1;0;1;2;2;1;8;2;4;2;5;11;8;0;0;0;34;0;0;0;0;0
2020-03-04 01:15:00;2;1;1;2;0;1;1;2;1;0;3;1;2;5;3;0;0;0;39;0;0;0;0;0
2020-03-04 01:30:00;0;1;0;2;0;3;2;1;0;2;1;0;2;7;5;0;0;0;39;0;0;0;0;0
2020-03-04 01:45:00;0;0;0;0;0;3;3;2;2;1;1;2;5;7;4;0;0;0;39;0;0;0;0;0
2020-03-04 02:00:00;0;1;2;2;0;2;2;1;1;0;2;0;2;13;11;1;0;0;39;0;0;0;0;0
2020-03-04 02:15:00;0;0;0;0;0;3;5;2;5;0;2;1;1;7;6;0;0;0;39;0;0;0;0;0
2020-03-04 02:30:00;0;1;0;0;1;1;1;0;3;0;0;0;2;7;5;0;0;0;36;0;0;0;0;0
2020-03-04 02:45:00;0;0;0;0;2;2;0;0;2;0;2;0;2;5;5;0;0;0;39;0;0;0;0;0
2020-03-04 03:00:00;1;0;3;2;4;8;3;4;2;0;3;1;5;10;5;0;0;0;39;0;0;0;0;0
2020-03-04 03:15:00;0;0;0;0;0;7;6;0;4;0;4;0;6;10;5;1;0;0;39;0;0;0;0;0
2020-03-04 03:30:00;0;0;3;3;0;6;3;3;9;1;7;1;4;10;6;0;0;0;39;0;0;0;0;0
2020-03-04 03:45:00;0;0;1;2;2;5;2;1;2;0;3;0;3;9;6;1;0;0;39;0;0;0;0;0
2020-03-04 04:00:00;0;0;1;0;1;3;2;1;1;2;5;1;6;15;10;0;0;0;39;0;0;0;0;0
2020-03-04 04:15:00;0;0;0;4;0;7;2;0;4;0;9;4;9;17;12;1;0;0;36;0;0;0;0;0
2020-03-04 04:30:00;0;0;0;0;1;9;7;2;6;1;6;2;8;17;10;1;0;0;36;0;0;0;0;0
2020-03-04 04:45:00;2;2;1;2;3;12;7;2;8;2;12;8;11;33;22;1;0;0;39;0;0;0;0;0
2020-03-04 05:00:00;0;1;2;4;0;19;17;2;10;6;33;31;27;59;44;1;0;0;30;0;0;0;0;0
2020-03-04 05:15:00;0;0;1;3;1;27;16;10;10;8;53;57;27;65;54;2;0;0;30;0;0;0;0;0
2020-03-04 05:30:00;1;2;11;12;2;34;27;17;20;15;62;61;35;84;63;5;0;0;30;0;0;0;0;0
2020-03-04 05:45:00;4;3;13;13;9;27;34;16;16;25;46;44;66;105;83;5;0;0;30;0;0;0;0;0
2020-03-04 06:00:00;6;11;15;8;12;36;35;22;24;21;37;42;79;87;73;7;0;0;30;0;0;0;0;0
2020-03-04 06:15:00;9;8;22;15;15;44;38;26;22;29;66;62;75;113;96;21;0;0;30;0;0;0;0;0
2020-03-04 06:30:00;5;8;21;16;12;64;48;33;23;44;69;84;75;98;98;16;0;0;30;0;0;0;0;0
2020-03-04 06:45:00;8;14;19;18;29;66;63;27;26;53;78;76;78;121;100;16;0;0;30;0;0;0;0;0
2020-03-04 07:00:00;11;12;25;14;41;81;91;30;34;70;85;96;61;90;99;35;0;0;30;0;0;0;0;0
2020-03-04 07:15:00;15;16;22;30;60;74;81;25;39;92;80;91;75;101;106;46;0;0;30;0;0;0;0;0
2020-03-04 07:30:00;22;25;45;34;85;77;82;40;43;127;97;104;69;110;89;56;0;0;30;0;0;0;0;0
2020-03-04 07:45:00;19;29;46;35;62;75;81;54;48;82;76;70;88;88;86;61;0;0;30;0;0;0;0;0
2020-03-04 08:00:00;12;16;37;28;41;72;70;44;48;53;76;73;101;92;111;35;0;0;30;0;0;0;0;0
2020-03-04 08:15:00;15;19;22;30;27;70;65;44;38;61;75;63;83;78;86;31;0;0;30;0;0;0;0;0
2020-03-04 08:30:00;20;13;29;24;40;67;54;39;33;61;64;63;80;83;84;27;0;0;30;0;0;0;0;0
2020-03-04 08:45:00;16;18;19;19;34;68;61;39;40;47;69;62;90;78;89;38;0;0;30;0;0;0;0;0
2020-03-04 09:00:00;15;18;26;25;19;62;61;40;37;52;71;59;66;93;90;22;0;0;30;0;0;0;0;0
2020-03-04 09:15:00;17;21;25;17;30;54;54;38;38;45;57;59;95;93;88;25;0;0;30;0;0;0;0;0
2020-03-04 09:30:00;19;24;41;25;30;68;60;34;34;38;65;52;80;83;80;24;0;0;30;0;0;0;0;0
2020-03-04 09:45:00;18;21;17;15;27;76;69;45;43;61;62;58;82;88;75;29;0;0;30;0;0;0;0;0
2020-03-04 10:00:00;20;24;35;23;21;54;56;37;33;51;66;60;81;96;79;29;0;0;30;0;0;0;0;0
2020-03-04 10:15:00;23;21;24;31;22;61;52;34;41;43;55;38;81;88;89;28;0;0;30;0;0;0;0;0
2020-03-04 10:30:00;23;19;41;16;26;63;52;49;39;38;64;52;102;108;77;27;0;0;30;0;0;0;0;0
2020-03-04 10:45:00;22;27;30;20;30;63;73;50;47;38;54;48;95;123;91;19;0;0;30;0;0;0;0;0
2020-03-04 11:00:00;21;16;44;28;26;63;54;43;38;35;52;35;87;104;80;16;0;0;30;0;0;0;0;0
