DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-01-20 00:00:00;0;8;4;8;2;1;0;0;0;0;0;0;0
2020-01-20 00:15:00;2;7;5;17;6;0;0;0;0;0;0;0;0
2020-01-20 00:30:00;2;8;3;11;3;1;2;3;0;0;0;0;0
2020-01-20 00:45:00;0;7;1;9;3;0;0;0;0;0;0;0;0
2020-01-20 01:00:00;0;5;1;11;4;0;0;0;0;0;0;0;0
2020-01-20 01:15:00;0;4;4;5;2;1;0;0;0;0;0;0;0
2020-01-20 01:30:00;0;6;1;4;2;0;0;0;0;0;0;0;0
2020-01-20 01:45:00;0;6;3;2;0;0;0;0;0;0;0;0;0
2020-01-20 02:00:00;0;6;1;2;0;0;0;0;0;0;0;0;0
2020-01-20 02:15:00;0;7;1;3;0;0;0;0;0;0;0;0;0
2020-01-20 02:30:00;0;8;1;6;0;1;0;1;0;0;0;0;0
2020-01-20 02:45:00;1;3;1;4;1;0;1;2;0;0;0;0;0
2020-01-20 03:00:00;0;3;0;8;5;0;0;0;0;0;0;0;0
2020-01-20 03:15:00;0;4;1;3;1;0;0;0;0;0;0;0;0
2020-01-20 03:30:00;1;5;2;8;2;0;1;1;0;0;0;0;0
2020-01-20 03:45:00;1;6;4;8;3;0;0;1;0;0;0;0;0
2020-01-20 04:00:00;0;11;3;13;5;0;0;0;0;0;0;0;0
2020-01-20 04:15:00;2;16;2;21;6;1;0;0;0;0;0;0;0
2020-01-20 04:30:00;3;25;9;41;10;2;2;5;0;0;0;0;0
2020-01-20 04:45:00;0;17;10;46;20;0;0;0;0;0;0;0;0
2020-01-20 05:00:00;0;31;16;95;64;0;0;2;0;0;0;0;0
2020-01-20 05:15:00;0;36;35;133;117;2;0;1;0;0;0;0;0
2020-01-20 05:30:00;5;51;45;126;131;2;1;4;0;0;0;0;0
2020-01-20 05:45:00;11;68;56;131;145;5;4;6;0;0;0;0;0
2020-01-20 06:00:00;9;61;46;110;131;7;4;6;0;0;0;0;0
2020-01-20 06:15:00;4;70;58;149;164;11;6;13;0;0;0;0;0
2020-01-20 06:30:00;13;80;80;146;156;8;10;6;0;0;0;0;0
2020-01-20 06:45:00;13;75;93;139;159;12;8;8;0;4;12;0;0
2020-01-20 07:00:00;8;65;59;142;178;22;6;9;0;0;0;0;0
2020-01-20 07:15:00;15;59;62;145;163;23;6;10;0;0;0;3;0
2020-01-20 07:30:00;26;64;64;132;154;46;11;12;8;0;2;0;0
2020-01-20 07:45:00;32;93;82;109;131;37;12;12;1;0;0;0;0
2020-01-20 08:00:00;34;70;62;122;122;49;15;18;6;6;4;0;0
2020-01-20 08:15:00;22;83;60;116;114;25;15;19;1;0;5;0;0
2020-01-20 08:30:00;40;71;65;129;137;17;11;22;9;0;5;0;0
2020-01-20 08:45:00;34;76;57;118;103;31;14;26;9;0;4;0;0
2020-01-20 09:00:00;37;59;51;100;102;9;12;15;8;0;0;1;0
2020-01-20 09:15:00;23;72;62;93;111;15;13;25;2;0;4;0;0
2020-01-20 09:30:00;19;58;54;96;86;27;13;17;1;0;8;0;0
2020-01-20 09:45:00;29;64;68;90;74;18;14;23;3;2;2;0;0
2020-01-20 10:00:00;27;80;67;90;66;26;17;30;11;0;5;0;0
2020-01-20 10:15:00;31;81;68;83;65;17;23;30;3;0;8;0;0
2020-01-20 10:30:00;43;75;66;90;66;19;16;42;21;2;12;0;0
2020-01-20 10:45:00;22;71;54;90;78;13;34;32;4;0;8;11;0
2020-01-20 11:00:00;36;75;70;72;44;27;31;35;4;3;9;0;0
2020-01-20 11:15:00;28;86;72;78;55;19;40;39;3;0;2;0;0
2020-01-20 11:30:00;33;83;85;72;52;17;27;32;12;2;7;0;0
2020-01-20 11:45:00;33;84;82;79;48;21;29;48;10;0;9;2;0
2020-01-20 12:00:00;33;72;62;80;49;12;22;42;11;0;4;0;0
2020-01-20 12:15:00;29;92;111;84;68;23;25;30;6;0;2;7;3
2020-01-20 12:30:00;36;85;82;73;64;11;21;31;2;0;2;0;0
2020-01-20 12:45:00;27;97;76;78;73;13;28;26;7;0;2;1;0
2020-01-20 13:00:00;22;93;83;110;111;18;15;24;8;1;0;0;2
2020-01-20 13:15:00;26;110;81;133;129;26;11;31;6;0;8;0;0
2020-01-20 13:30:00;27;82;86;110;101;13;27;32;2;0;7;18;0
2020-01-20 13:45:00;21;93;97;101;88;26;20;26;9;1;23;0;0
2020-01-20 14:00:00;29;123;120;90;86;13;37;35;19;0;21;0;0
2020-01-20 14:15:00;32;142;134;88;70;20;34;49;10;0;5;1;2
2020-01-20 14:30:00;35;148;156;78;76;17;29;39;5;0;4;0;0
2020-01-20 14:45:00;27;178;176;81;62;14;28;29;4;0;19;1;0
2020-01-20 15:00:00;40;154;186;91;56;19;25;22;17;1;5;0;0
2020-01-20 15:15:00;46;157;160;92;70;21;39;35;7;0;5;0;0
2020-01-20 15:30:00;33;157;163;104;86;13;36;34;18;0;5;0;0
2020-01-20 15:45:00;23;164;179;80;74;15;39;33;4;1;3;0;0
2020-01-20 16:00:00;40;168;181;82;72;16;38;38;13;0;3;0;0
2020-01-20 16:15:00;38;167;193;96;82;24;32;29;6;0;4;0;0
2020-01-20 16:30:00;37;158;190;85;95;26;42;44;15;2;1;0;0
2020-01-20 16:45:00;39;137;161;96;74;23;34;34;5;2;9;2;0
2020-01-20 17:00:00;47;168;188;115;78;30;50;60;14;0;0;3;0
2020-01-20 17:15:00;39;172;195;91;85;26;48;62;7;0;2;0;0
2020-01-20 17:30:00;53;149;166;103;76;24;44;52;9;0;3;0;0
2020-01-20 17:45:00;52;135;166;85;79;29;47;43;6;6;5;1;0
2020-01-20 18:00:00;40;118;138;73;66;21;52;48;3;9;4;0;0
2020-01-20 18:15:00;35;107;125;80;72;34;39;36;5;0;3;0;0
2020-01-20 18:30:00;30;92;127;76;60;15;36;46;7;0;5;0;0
2020-01-20 18:45:00;29;71;59;55;36;12;32;37;2;2;5;0;0
2020-01-20 19:00:00;25;79;81;59;38;12;28;27;3;0;1;0;0
2020-01-20 19:15:00;23;62;61;54;40;11;28;23;3;0;2;1;0
2020-01-20 19:30:00;8;53;44;30;22;10;14;27;1;0;0;0;0
2020-01-20 19:45:00;12;51;48;33;27;7;12;21;2;0;1;0;0
2020-01-20 20:00:00;1;56;38;50;35;2;12;16;0;0;0;0;0
2020-01-20 20:15:00;1;41;39;62;32;1;3;8;0;0;0;0;0
2020-01-20 20:30:00;0;47;26;51;27;0;3;2;0;0;0;0;0
2020-01-20 20:45:00;2;34;22;51;26;0;9;11;2;0;14;0;0
2020-01-20 21:00:00;1;35;22;90;89;1;10;13;0;0;0;0;0
2020-01-20 21:15:00;0;34;24;87;67;0;0;5;0;0;0;0;0
2020-01-20 21:30:00;0;48;23;60;34;1;0;1;0;0;0;0;0
2020-01-20 21:45:00;1;95;76;27;18;0;0;1;0;0;0;0;0
2020-01-20 22:00:00;5;125;131;38;15;0;2;3;0;0;0;0;0
2020-01-20 22:15:00;2;102;92;40;19;0;1;1;0;0;0;0;0
2020-01-20 22:30:00;0;34;28;23;12;1;0;0;0;0;0;0;0
2020-01-20 22:45:00;0;19;9;12;7;0;0;0;0;0;0;0;0
2020-01-20 23:00:00;0;23;7;18;10;0;0;1;0;0;0;0;0
2020-01-20 23:15:00;1;11;8;14;4;0;1;1;0;0;0;0;0
2020-01-20 23:30:00;0;13;10;19;2;0;0;1;0;0;0;0;0
2020-01-20 23:45:00;1;5;2;16;2;1;0;0;0;0;0;0;0
