DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-12-20 00:00:00;13;15;36;2;1;24;0;0;0;0;0;0
2019-12-20 00:15:00;6;12;24;2;5;15;0;0;0;0;0;0
2019-12-20 00:30:00;1;12;29;0;0;17;0;0;0;0;0;0
2019-12-20 00:45:00;1;7;18;0;1;14;0;0;0;0;0;0
2019-12-20 01:00:00;5;4;20;1;0;16;0;0;0;0;0;0
2019-12-20 01:15:00;1;8;22;1;0;13;0;0;0;0;0;0
2019-12-20 01:30:00;5;8;14;0;0;7;0;0;0;0;0;0
2019-12-20 01:45:00;2;5;10;0;0;6;0;0;0;0;0;0
2019-12-20 02:00:00;2;5;15;0;0;11;0;0;0;0;0;0
2019-12-20 02:15:00;4;9;19;2;0;12;0;0;0;0;0;0
2019-12-20 02:30:00;3;6;16;0;1;7;0;0;0;0;0;0
2019-12-20 02:45:00;3;7;14;0;0;9;0;0;0;0;0;0
2019-12-20 03:00:00;4;5;14;0;0;8;0;0;0;0;0;0
2019-12-20 03:15:00;2;10;15;0;0;7;0;0;0;0;0;0
2019-12-20 03:30:00;6;8;11;1;0;4;0;0;0;0;0;0
2019-12-20 03:45:00;1;3;9;0;0;6;0;0;0;0;0;0
2019-12-20 04:00:00;0;4;10;0;0;4;0;0;0;0;0;0
2019-12-20 04:15:00;0;5;7;0;0;5;0;0;0;0;0;0
2019-12-20 04:30:00;0;2;5;0;0;3;0;0;0;0;0;0
2019-12-20 04:45:00;1;7;12;0;0;8;0;0;0;0;0;0
2019-12-20 05:00:00;3;10;14;2;1;5;0;0;0;0;0;0
2019-12-20 05:15:00;4;7;12;2;0;6;1;0;0;0;0;0
2019-12-20 05:30:00;10;13;22;1;3;10;0;0;0;0;0;0
2019-12-20 05:45:00;13;20;24;2;4;7;0;0;0;0;0;0
2019-12-20 06:00:00;11;18;35;4;8;22;0;0;0;0;0;0
2019-12-20 06:15:00;24;34;49;10;6;32;1;0;0;0;0;0
2019-12-20 06:30:00;26;29;46;8;10;29;0;0;0;0;0;0
2019-12-20 06:45:00;29;41;62;13;6;34;0;0;0;0;0;0
2019-12-20 07:00:00;29;58;64;32;9;29;0;0;2;0;0;0
2019-12-20 07:15:00;44;103;87;67;8;68;0;0;0;1;0;0
2019-12-20 07:30:00;80;154;89;81;17;82;0;0;0;5;0;0
2019-12-20 07:45:00;77;126;102;59;10;104;0;0;0;0;0;0
2019-12-20 08:00:00;43;64;98;18;9;63;0;0;2;0;0;0
2019-12-20 08:15:00;57;59;107;17;5;70;0;0;0;0;0;0
2019-12-20 08:30:00;54;62;95;17;10;65;0;0;0;0;0;0
2019-12-20 08:45:00;49;67;92;9;5;66;0;0;0;0;0;0
2019-12-20 09:00:00;49;58;88;6;9;51;1;0;1;0;0;0
2019-12-20 09:15:00;54;77;100;23;5;72;0;0;0;0;0;0
2019-12-20 09:30:00;65;73;86;13;8;58;2;0;0;0;0;0
2019-12-20 09:45:00;71;83;106;17;6;57;0;1;1;0;0;0
2019-12-20 10:00:00;57;91;108;30;8;67;0;2;0;0;0;0
2019-12-20 10:15:00;54;87;100;51;8;92;1;0;0;0;0;0
2019-12-20 10:30:00;52;66;110;62;6;83;0;1;13;0;0;0
2019-12-20 10:45:00;72;83;141;53;8;104;0;0;1;0;0;0
2019-12-20 11:00:00;48;61;138;30;8;127;0;1;0;0;0;0
2019-12-20 11:15:00;55;64;109;27;6;95;1;3;0;0;0;0
2019-12-20 11:30:00;57;68;152;29;14;117;0;3;2;0;0;0
2019-12-20 11:45:00;57;77;119;25;8;99;0;0;0;1;0;0
2019-12-20 12:00:00;46;75;156;25;7;128;0;0;4;0;0;0
2019-12-20 12:15:00;45;70;127;30;7;99;1;0;1;0;0;0
2019-12-20 12:30:00;56;73;169;23;8;145;0;0;1;1;0;0
2019-12-20 12:45:00;52;66;143;33;8;129;2;1;1;0;0;0
2019-12-20 13:00:00;52;59;117;42;7;109;1;0;0;0;0;0
2019-12-20 13:15:00;49;57;164;35;15;165;0;1;1;1;0;0
2019-12-20 13:30:00;62;72;151;43;11;123;0;0;0;0;0;0
2019-12-20 13:45:00;45;53;128;39;5;102;0;0;2;0;0;0
2019-12-20 14:00:00;55;69;165;35;10;138;0;0;1;0;0;0
2019-12-20 14:15:00;48;64;139;29;8;111;1;0;0;0;0;0
2019-12-20 14:30:00;50;69;124;27;9;105;0;4;0;0;0;0
2019-12-20 14:45:00;47;75;122;32;6;107;0;0;4;0;0;0
2019-12-20 15:00:00;43;66;134;35;8;120;0;2;0;0;0;0
2019-12-20 15:15:00;49;84;137;29;8;101;0;1;0;0;0;0
2019-12-20 15:30:00;48;75;144;28;9;118;1;0;2;1;0;0
2019-12-20 15:45:00;63;78;145;29;5;99;0;1;4;0;0;0
2019-12-20 16:00:00;53;62;131;31;8;109;0;5;1;1;0;0
2019-12-20 16:15:00;49;74;109;25;6;91;0;0;0;0;0;0
2019-12-20 16:30:00;41;45;131;24;8;109;0;0;3;0;0;0
2019-12-20 16:45:00;58;83;133;35;8;89;0;0;0;0;0;0
2019-12-20 17:00:00;55;69;104;23;8;87;0;1;7;0;0;0
2019-12-20 17:15:00;53;81;118;30;6;90;0;0;0;0;0;0
2019-12-20 17:30:00;49;69;121;41;11;100;8;1;1;1;0;0
2019-12-20 17:45:00;68;79;112;27;6;103;0;1;37;0;0;0
2019-12-20 18:00:00;51;76;136;21;6;118;1;0;2;0;0;0
2019-12-20 18:15:00;37;61;119;30;5;101;1;0;1;0;0;0
2019-12-20 18:30:00;41;68;107;34;12;73;1;0;1;1;0;0
2019-12-20 18:45:00;45;61;87;27;5;66;2;0;15;0;0;0
2019-12-20 19:00:00;29;58;119;23;8;85;0;0;5;0;0;0
2019-12-20 19:15:00;35;50;72;19;9;54;0;0;0;0;0;0
2019-12-20 19:30:00;24;35;68;13;7;50;1;0;0;0;0;0
2019-12-20 19:45:00;29;45;77;19;6;49;0;0;0;0;0;0
2019-12-20 20:00:00;23;37;92;18;7;62;0;1;0;0;0;0
2019-12-20 20:15:00;17;28;66;18;4;42;0;1;8;0;0;0
2019-12-20 20:30:00;9;23;57;13;7;37;0;2;0;0;0;0
2019-12-20 20:45:00;15;29;62;20;3;37;0;0;5;0;0;0
2019-12-20 21:00:00;13;17;64;11;4;42;0;0;0;0;0;0
2019-12-20 21:15:00;7;17;52;8;1;32;0;0;1;0;0;0
2019-12-20 21:30:00;9;17;44;4;1;33;0;0;2;0;0;0
2019-12-20 21:45:00;12;21;51;12;1;36;0;1;0;0;0;0
2019-12-20 22:00:00;36;24;56;16;4;41;0;12;0;0;0;0
2019-12-20 22:15:00;19;26;57;17;2;32;0;0;0;0;0;0
2019-12-20 22:30:00;15;25;56;8;1;32;0;0;0;0;0;0
2019-12-20 22:45:00;14;28;57;15;1;36;0;0;0;0;0;0
2019-12-20 23:00:00;9;17;50;5;4;32;0;0;0;0;0;0
2019-12-20 23:15:00;8;15;42;2;1;28;1;0;0;0;0;0
2019-12-20 23:30:00;6;18;46;10;2;30;0;0;0;0;0;0
2019-12-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
