DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-11-20 00:00:00;11;15;0;0;0;15;7;0;0
2019-11-20 00:15:00;13;9;0;0;1;9;5;0;1
2019-11-20 00:30:00;17;6;0;1;1;17;11;0;0
2019-11-20 00:45:00;13;8;0;0;2;13;5;0;0
2019-11-20 01:00:00;17;10;0;0;0;15;6;0;2
2019-11-20 01:15:00;10;7;0;0;0;11;5;0;0
2019-11-20 01:30:00;6;9;0;0;0;12;4;0;0
2019-11-20 01:45:00;10;5;0;0;0;11;5;0;3
2019-11-20 02:00:00;12;11;0;0;0;6;5;0;0
2019-11-20 02:15:00;8;4;0;0;0;12;6;0;2
2019-11-20 02:30:00;6;2;0;0;0;8;3;0;0
2019-11-20 02:45:00;16;6;0;0;0;7;3;0;0
2019-11-20 03:00:00;7;4;0;0;0;8;1;0;0
2019-11-20 03:15:00;11;6;0;0;1;10;6;0;0
2019-11-20 03:30:00;8;2;0;0;0;11;3;0;0
2019-11-20 03:45:00;11;2;0;0;0;13;2;0;0
2019-11-20 04:00:00;14;9;0;0;0;10;4;0;0
2019-11-20 04:15:00;9;6;1;1;0;13;6;0;0
2019-11-20 04:30:00;16;15;2;0;1;30;8;0;0
2019-11-20 04:45:00;26;21;0;1;0;63;24;0;0
2019-11-20 05:00:00;44;33;3;1;1;128;92;0;4
2019-11-20 05:15:00;40;48;2;0;2;186;159;0;7
2019-11-20 05:30:00;66;74;2;0;4;236;199;0;2
2019-11-20 05:45:00;144;154;1;1;6;173;176;0;4
2019-11-20 06:00:00;220;212;4;5;4;200;190;1;4
2019-11-20 06:15:00;145;152;5;1;2;223;189;0;7
2019-11-20 06:30:00;98;108;3;3;10;257;253;2;5
2019-11-20 06:45:00;106;118;9;2;10;185;269;4;7
2019-11-20 07:00:00;88;108;7;8;14;195;258;1;5
2019-11-20 07:15:00;115;113;11;12;14;182;241;2;10
2019-11-20 07:30:00;113;117;4;4;13;224;246;26;15
2019-11-20 07:45:00;109;103;9;11;16;200;260;9;27
2019-11-20 08:00:00;119;121;6;8;12;192;226;3;10
2019-11-20 08:15:00;115;115;5;8;16;195;235;5;58
2019-11-20 08:30:00;96;87;6;13;5;150;197;10;6
2019-11-20 08:45:00;107;119;11;14;18;215;185;17;8
2019-11-20 09:00:00;104;105;5;18;7;138;200;19;3
2019-11-20 09:15:00;90;112;10;20;18;114;177;13;1
2019-11-20 09:30:00;106;107;8;13;13;128;198;3;2
2019-11-20 09:45:00;89;113;15;16;21;132;188;6;5
2019-11-20 10:00:00;108;111;10;32;16;121;171;2;3
2019-11-20 10:15:00;105;119;10;27;22;121;154;17;2
2019-11-20 10:30:00;126;126;20;25;27;124;173;32;1
2019-11-20 10:45:00;104;121;13;23;23;120;163;2;3
2019-11-20 11:00:00;127;140;18;32;20;110;163;10;2
2019-11-20 11:15:00;132;131;12;27;18;119;192;54;0
2019-11-20 11:30:00;141;143;15;15;16;121;172;22;3
2019-11-20 11:45:00;112;128;9;30;11;116;158;1;2
2019-11-20 12:00:00;160;184;14;32;11;118;150;1;0
2019-11-20 12:15:00;156;197;13;20;17;110;172;9;0
2019-11-20 12:30:00;141;168;13;11;10;124;141;25;1
2019-11-20 12:45:00;143;171;17;23;17;114;163;92;4
2019-11-20 13:00:00;153;158;23;21;16;144;189;28;1
2019-11-20 13:15:00;146;172;20;17;19;182;215;1;0
2019-11-20 13:30:00;160;194;18;25;22;164;190;9;0
2019-11-20 13:45:00;161;177;10;32;19;173;209;10;2
2019-11-20 14:00:00;192;200;19;19;15;161;198;6;4
2019-11-20 14:15:00;261;263;14;20;11;127;148;11;0
2019-11-20 14:30:00;272;273;15;27;26;110;153;21;3
2019-11-20 14:45:00;259;260;22;23;15;119;146;41;0
2019-11-20 15:00:00;252;266;23;29;11;110;160;28;6
2019-11-20 15:15:00;286;282;13;28;24;116;174;21;5
2019-11-20 15:30:00;248;253;22;32;9;118;155;19;0
2019-11-20 15:45:00;252;256;21;25;25;125;163;7;1
2019-11-20 16:00:00;287;263;16;33;11;129;175;7;2
2019-11-20 16:15:00;228;227;19;18;18;122;166;56;6
2019-11-20 16:30:00;190;183;11;31;18;118;182;8;3
2019-11-20 16:45:00;172;184;7;18;13;115;160;39;2
2019-11-20 17:00:00;176;175;8;38;9;114;171;8;6
2019-11-20 17:15:00;273;245;24;17;17;143;188;15;7
2019-11-20 17:30:00;254;232;16;28;16;117;158;14;2
2019-11-20 17:45:00;278;272;11;24;11;117;179;9;8
2019-11-20 18:00:00;221;227;9;30;11;120;162;2;21
2019-11-20 18:15:00;192;190;6;11;10;121;159;11;4
2019-11-20 18:30:00;167;188;6;20;11;116;161;34;3
2019-11-20 18:45:00;129;175;2;20;1;103;141;6;4
2019-11-20 19:00:00;138;155;2;18;7;99;130;5;11
2019-11-20 19:15:00;129;138;1;8;1;95;88;10;0
2019-11-20 19:30:00;121;133;1;0;1;79;92;7;2
