DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-06-16 00:00:00;8;2;0;2;0;2;6;2;0;1;0
2020-06-16 00:15:00;4;3;1;0;0;2;9;3;0;1;0
2020-06-16 00:30:00;4;3;1;1;0;2;12;2;0;2;0
2020-06-16 00:45:00;6;2;0;0;0;1;16;3;0;1;0
2020-06-16 01:00:00;8;2;0;0;0;1;6;4;0;4;0
2020-06-16 01:15:00;7;5;1;0;0;3;4;1;0;0;0
2020-06-16 01:30:00;4;6;3;0;0;3;10;1;0;0;0
2020-06-16 01:45:00;1;2;1;0;0;4;12;1;0;1;0
2020-06-16 02:00:00;7;5;0;2;0;3;14;2;0;0;0
2020-06-16 02:15:00;6;5;2;4;1;5;9;3;0;2;0
2020-06-16 02:30:00;4;7;0;0;0;0;4;1;0;0;0
2020-06-16 03:00:00;4;3;1;1;0;2;4;4;0;0;0
2020-06-16 03:15:00;6;4;0;1;1;5;13;2;0;2;0
2020-06-16 03:30:00;3;4;1;2;0;6;6;1;0;0;0
2020-06-16 03:45:00;5;5;0;0;0;0;12;3;0;0;0
2020-06-16 04:00:00;2;3;1;0;0;0;13;1;0;0;0
2020-06-16 04:15:00;2;7;1;1;0;3;14;3;0;0;0
2020-06-16 04:30:00;10;12;7;0;0;2;26;5;0;1;0
2020-06-16 04:45:00;14;11;6;0;0;1;48;18;0;8;0
2020-06-16 05:00:00;20;17;8;0;0;2;90;54;0;2;0
2020-06-16 05:15:00;31;21;11;5;0;9;122;110;1;2;0
2020-06-16 05:30:00;38;31;22;10;0;15;113;88;0;1;0
2020-06-16 05:45:00;76;37;35;14;1;25;100;94;0;6;1
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;108;74;63;24;5;32;108;101;1;6;0
2020-06-16 06:30:00;77;50;46;30;11;44;128;133;2;4;1
2020-06-16 06:45:00;72;50;56;37;12;56;103;118;1;11;0
2020-06-16 07:00:00;69;35;37;49;20;69;116;147;1;7;2
2020-06-16 07:15:00;50;51;48;59;16;75;123;147;0;15;1
2020-06-16 07:30:00;73;43;51;47;24;68;137;154;4;13;2
2020-06-16 07:45:00;88;45;49;32;16;53;131;136;0;8;1
2020-06-16 08:00:00;87;34;38;34;10;46;129;146;2;12;1
2020-06-16 08:15:00;61;39;29;33;12;46;102;115;1;12;0
2020-06-16 08:30:00;62;42;38;32;5;37;113;96;2;7;0
2020-06-16 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 09:00:00;69;36;34;19;6;27;90;87;2;8;0
2020-06-16 09:15:00;65;42;38;28;8;40;93;79;1;8;3
2020-06-16 09:30:00;83;35;35;20;7;27;85;75;2;12;0
2020-06-16 09:45:00;82;42;28;24;6;31;91;86;0;8;0
2020-06-16 10:00:00;86;39;27;17;10;30;104;87;5;10;1
2020-06-16 10:15:00;85;34;27;18;3;21;81;69;0;7;2
2020-06-16 10:30:00;99;42;46;18;5;23;99;79;1;9;2
2020-06-16 10:45:00;86;30;33;16;6;23;97;63;0;6;1
2020-06-16 11:00:00;80;52;43;14;2;18;84;59;0;7;0
2020-06-16 11:15:00;81;42;36;16;3;15;91;74;3;8;1
2020-06-16 11:30:00;118;42;38;14;3;16;89;75;1;14;1
2020-06-16 11:45:00;104;39;40;15;3;20;90;68;1;6;3
2020-06-16 12:00:00;119;44;42;19;5;28;102;78;1;13;2
2020-06-16 12:15:00;99;45;48;26;8;28;90;56;2;9;0
2020-06-16 12:30:00;113;46;30;17;4;22;84;66;1;7;1
2020-06-16 12:45:00;100;51;40;20;3;23;102;79;2;16;2
2020-06-16 13:00:00;109;46;34;20;4;28;95;82;1;11;4
