DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-02-17 00:00:00;6;6;2;0;20;5;0;21;7;0;0
2020-02-17 00:15:00;7;7;0;0;12;4;0;12;8;0;0
2020-02-17 00:30:00;12;9;0;1;13;12;1;14;13;0;0
2020-02-17 00:45:00;7;6;1;0;11;10;1;12;9;0;0
2020-02-17 01:00:00;7;4;1;0;12;4;0;12;9;0;0
2020-02-17 01:15:00;7;10;3;1;8;2;0;7;4;0;0
2020-02-17 01:30:00;9;10;1;0;7;3;0;5;8;1;0
2020-02-17 01:45:00;6;7;1;0;7;4;0;7;4;0;0
2020-02-17 02:00:00;10;7;0;0;4;1;0;4;0;0;0
2020-02-17 02:15:00;6;8;0;0;2;1;0;2;1;0;0
2020-02-17 02:30:00;8;8;1;2;8;6;0;9;5;0;0
2020-02-17 02:45:00;8;12;1;1;7;3;0;6;7;0;0
2020-02-17 03:00:00;5;4;0;0;8;6;0;6;6;0;0
2020-02-17 03:15:00;5;3;0;0;3;1;0;3;2;0;0
2020-02-17 03:30:00;9;7;0;1;8;3;0;7;5;0;0
2020-02-17 03:45:00;8;9;3;0;2;2;1;3;3;0;0
2020-02-17 04:00:00;11;9;0;0;14;7;1;14;9;0;0
2020-02-17 04:15:00;10;11;1;1;7;3;0;8;5;0;0
2020-02-17 04:30:00;21;21;0;2;14;9;0;13;10;0;0
2020-02-17 04:45:00;21;17;0;0;17;11;0;17;11;0;0
2020-02-17 05:00:00;32;34;3;4;37;11;0;36;20;0;0
2020-02-17 05:15:00;33;45;3;1;39;21;0;42;22;0;0
2020-02-17 05:30:00;68;69;8;1;74;40;0;68;40;1;0
2020-02-17 05:45:00;69;92;18;4;81;49;3;82;54;0;1
2020-02-17 06:00:00;69;94;22;5;115;58;2;118;63;0;1
2020-02-17 06:15:00;73;113;30;7;122;67;4;118;68;0;0
2020-02-17 06:30:00;93;155;29;10;134;120;9;140;126;0;26
2020-02-17 06:45:00;102;143;16;4;135;137;10;128;138;0;8
2020-02-17 07:00:00;83;105;15;16;148;170;9;151;175;5;14
2020-02-17 07:15:00;91;135;11;10;157;189;14;150;189;6;17
2020-02-17 07:30:00;96;161;17;11;141;140;9;144;140;4;13
2020-02-17 07:45:00;78;139;15;13;140;130;17;137;144;6;36
2020-02-17 08:00:00;107;173;14;11;110;113;8;104;119;5;6
2020-02-17 08:15:00;94;144;8;7;111;117;9;112;116;6;9
2020-02-17 08:30:00;77;129;14;11;103;107;11;99;112;6;1
2020-02-17 08:45:00;79;119;9;8;101;95;4;100;105;11;8
2020-02-17 09:00:00;72;93;7;17;111;107;16;112;116;8;2
2020-02-17 09:15:00;83;127;17;7;91;84;9;96;86;6;0
2020-02-17 09:30:00;73;107;13;6;88;74;3;85;84;6;10
2020-02-17 09:45:00;100;98;9;14;108;89;15;110;98;5;0
2020-02-17 10:00:00;76;117;13;7;98;80;11;94;87;9;5
2020-02-17 10:15:00;81;112;14;8;100;92;9;93;96;5;0
2020-02-17 10:30:00;72;92;13;6;93;90;9;94;100;9;26
2020-02-17 10:45:00;70;105;9;9;92;95;10;88;104;9;0
2020-02-17 11:00:00;74;104;16;8;85;95;9;83;94;6;14
2020-02-17 11:15:00;68;100;13;9;88;75;12;85;92;9;4
2020-02-17 11:30:00;67;88;13;8;91;81;7;88;82;9;22
2020-02-17 11:45:00;84;105;16;20;85;94;9;99;83;8;10
2020-02-17 12:00:00;79;92;13;9;102;102;7;102;109;8;2
2020-02-17 12:15:00;72;123;14;6;83;97;12;82;98;5;0
2020-02-17 12:30:00;90;110;16;10;92;91;7;89;98;7;0
2020-02-17 12:45:00;96;118;14;9;112;87;5;107;90;4;8
2020-02-17 13:00:00;98;116;11;6;108;109;10;99;113;4;2
2020-02-17 13:15:00;97;117;11;15;99;93;10;93;102;6;19
2020-02-17 13:30:00;93;119;13;3;106;93;5;96;96;8;12
2020-02-17 13:45:00;83;113;9;7;105;100;1;99;107;4;0
2020-02-17 14:00:00;76;108;10;11;103;104;10;95;115;7;2
2020-02-17 14:15:00;95;121;18;9;119;118;7;113;120;3;0
2020-02-17 14:30:00;76;151;16;10;101;108;11;111;113;2;2
2020-02-17 14:45:00;45;166;19;10;112;107;11;107;104;5;1
2020-02-17 15:00:00;88;150;15;42;107;112;6;96;118;5;5
2020-02-17 15:15:00;94;147;19;13;112;116;6;113;116;9;18
2020-02-17 15:30:00;100;138;13;97;113;130;9;109;137;13;0
2020-02-17 15:45:00;102;138;11;127;135;153;16;133;159;7;0
2020-02-17 16:00:00;120;175;8;22;147;163;3;136;171;9;12
2020-02-17 16:15:00;96;130;13;39;158;181;7;164;172;8;9
2020-02-17 16:30:00;85;129;15;68;139;143;12;142;151;4;9
2020-02-17 16:45:00;88;147;10;40;159;174;8;161;176;8;18
2020-02-17 17:00:00;87;144;13;44;135;161;18;134;169;15;16
2020-02-17 17:15:00;85;204;18;32;145;163;5;143;156;17;16
2020-02-17 17:30:00;57;170;11;24;143;131;6;137;136;9;7
2020-02-17 17:45:00;96;126;12;20;140;160;5;142;167;5;31
2020-02-17 18:00:00;85;120;13;19;121;140;1;125;135;6;1
2020-02-17 18:15:00;80;102;8;14;104;134;1;105;138;2;7
2020-02-17 18:30:00;74;102;9;14;99;104;5;99;107;3;0
2020-02-17 18:45:00;64;90;8;5;133;115;4;133;120;0;35
2020-02-17 19:00:00;52;66;4;8;81;84;2;79;92;0;59
2020-02-17 19:15:00;62;97;9;10;77;80;5;75;75;1;0
2020-02-17 19:30:00;74;118;9;7;62;62;3;59;64;0;0
2020-02-17 19:45:00;38;57;9;18;91;69;3;87;67;0;14
2020-02-17 20:00:00;37;53;3;4;56;51;0;55;49;1;11
2020-02-17 20:15:00;39;45;1;3;57;54;1;51;58;0;7
2020-02-17 20:30:00;39;53;5;0;50;33;2;48;33;0;9
2020-02-17 20:45:00;33;45;5;4;40;24;2;38;31;0;0
2020-02-17 21:00:00;41;48;1;0;44;32;0;43;32;0;0
2020-02-17 21:15:00;49;36;4;1;34;27;1;35;25;0;0
2020-02-17 21:30:00;44;36;2;1;44;30;0;46;28;0;0
2020-02-17 21:45:00;31;25;5;1;28;18;2;31;23;0;0
2020-02-17 22:00:00;43;31;0;1;42;35;0;39;33;0;3
2020-02-17 22:15:00;28;32;5;2;18;17;0;18;19;0;0
2020-02-17 22:30:00;25;30;1;1;32;20;2;32;20;0;0
2020-02-17 22:45:00;19;28;2;1;26;24;1;26;28;0;0
2020-02-17 23:00:00;18;26;2;0;23;14;0;22;18;0;0
2020-02-17 23:15:00;16;15;2;1;28;15;0;25;18;0;0
2020-02-17 23:30:00;17;18;1;1;22;10;1;21;11;0;0
2020-02-17 23:45:00;10;9;0;0;20;9;0;20;10;0;0
