DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-12-29 00:00:00;9;6;0;1;2;2;10;2;2;0;0;0
2020-12-29 00:15:00;5;2;0;0;2;1;4;2;1;0;0;0
2020-12-29 00:30:00;4;2;0;0;4;1;4;3;1;0;0;0
2020-12-29 00:45:00;2;1;0;1;6;1;2;4;1;0;0;0
2020-12-29 01:00:00;3;3;1;0;3;3;3;4;3;1;0;1
2020-12-29 01:15:00;9;7;0;0;2;4;9;3;3;0;0;1
2020-12-29 01:30:00;3;1;0;1;1;3;3;1;1;0;0;0
2020-12-29 01:45:00;12;12;0;0;3;3;12;2;3;0;0;0
2020-12-29 02:00:00;3;3;0;5;4;1;3;3;1;0;0;0
2020-12-29 02:15:00;5;2;0;0;3;2;5;2;1;0;0;0
2020-12-29 02:30:00;7;5;0;0;2;1;7;2;1;0;0;0
2020-12-29 02:45:00;3;5;0;0;2;3;4;2;2;0;0;0
2020-12-29 03:00:00;3;1;0;0;1;5;3;1;5;0;0;0
2020-12-29 03:15:00;7;4;1;1;6;6;6;4;3;1;0;0
2020-12-29 03:30:00;11;7;1;1;1;3;12;3;1;0;0;0
2020-12-29 03:45:00;2;2;0;0;4;5;3;5;5;2;0;0
2020-12-29 04:00:00;8;5;0;2;3;6;8;6;8;5;0;0
2020-12-29 04:15:00;7;3;1;1;3;1;9;5;4;0;0;0
2020-12-29 04:30:00;14;12;0;0;3;6;15;3;7;3;0;0
2020-12-29 04:45:00;14;9;2;0;8;10;17;9;11;0;0;1
2020-12-29 05:00:00;24;10;2;2;5;10;24;9;15;2;1;0
2020-12-29 05:15:00;33;17;1;0;19;24;32;23;27;6;0;2
2020-12-29 05:30:00;42;16;2;1;22;36;43;25;28;3;0;1
2020-12-29 05:45:00;32;16;7;8;23;28;33;31;27;5;0;0
2020-12-29 06:00:00;23;13;4;6;24;28;25;19;32;1;0;0
2020-12-29 06:15:00;33;18;3;3;30;33;36;25;32;4;0;0
2020-12-29 06:30:00;52;25;0;4;36;47;55;28;39;2;0;4
2020-12-29 06:45:00;49;16;5;5;32;42;55;34;40;3;0;1
