DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-08-07 00:00:00;13;22;0;0;0;16;8;0;0
2019-08-07 00:15:00;12;15;1;0;0;11;4;0;0
2019-08-07 00:30:00;16;10;0;0;0;15;4;0;0
2019-08-07 00:45:00;9;11;1;0;0;15;1;0;0
2019-08-07 01:00:00;17;16;0;1;0;14;6;0;0
2019-08-07 01:15:00;10;9;0;0;0;16;7;0;0
2019-08-07 01:30:00;9;14;0;0;0;13;3;0;0
2019-08-07 01:45:00;10;7;0;0;0;11;6;0;0
2019-08-07 02:00:00;5;7;0;0;0;11;3;0;0
2019-08-07 02:15:00;9;6;0;0;0;5;2;0;0
2019-08-07 02:30:00;5;3;0;1;0;6;3;0;0
2019-08-07 02:45:00;7;9;0;0;0;9;3;0;0
2019-08-07 03:00:00;6;7;0;0;0;7;1;0;0
2019-08-07 03:15:00;3;8;0;0;0;11;1;0;0
2019-08-07 03:30:00;11;7;0;0;0;8;1;0;0
2019-08-07 03:45:00;7;4;0;0;0;9;5;0;0
2019-08-07 04:00:00;12;6;0;0;0;13;3;0;0
2019-08-07 04:15:00;16;11;1;0;1;18;2;0;0
2019-08-07 04:30:00;23;21;1;1;1;26;11;0;0
2019-08-07 04:45:00;18;21;1;1;0;42;17;0;0
2019-08-07 05:00:00;33;30;1;2;3;115;74;0;0
2019-08-07 05:15:00;30;43;2;1;3;150;112;0;0
2019-08-07 05:30:00;66;87;7;0;2;201;173;4;0
2019-08-07 05:45:00;102;134;6;3;1;160;127;0;0
2019-08-07 06:00:00;147;183;6;0;5;172;153;0;0
2019-08-07 06:15:00;93;131;5;1;1;189;156;0;0
2019-08-07 06:30:00;86;110;4;4;5;213;194;10;0
2019-08-07 06:45:00;63;93;7;3;13;215;221;23;4
2019-08-07 07:00:00;71;108;7;7;14;205;215;4;3
2019-08-07 07:15:00;93;129;14;18;16;211;232;2;0
2019-08-07 07:30:00;99;119;11;8;17;242;232;3;1
2019-08-07 07:45:00;101;126;10;16;14;219;237;4;3
2019-08-07 08:00:00;81;110;8;14;9;226;209;6;0
2019-08-07 08:15:00;91;128;9;14;18;167;174;4;13
2019-08-07 08:30:00;90;140;14;12;10;189;227;11;1
2019-08-07 08:45:00;92;122;15;12;11;172;186;3;2
2019-08-07 09:00:00;96;123;10;14;17;145;199;10;4
2019-08-07 09:15:00;71;98;16;16;14;128;173;8;1
2019-08-07 09:30:00;81;104;13;27;14;136;154;3;4
2019-08-07 09:45:00;94;142;12;20;26;127;178;32;1
2019-08-07 10:00:00;118;106;16;23;21;114;144;6;0
2019-08-07 10:15:00;89;108;12;31;19;129;146;3;1
2019-08-07 10:30:00;78;128;13;22;14;127;144;6;0
2019-08-07 10:45:00;107;121;15;15;17;121;145;5;2
2019-08-07 11:00:00;93;107;15;23;16;124;139;9;1
2019-08-07 11:15:00;103;127;11;16;13;118;132;10;0
2019-08-07 11:30:00;93;126;15;31;10;115;145;8;2
2019-08-07 11:45:00;107;143;15;23;9;140;150;8;1
2019-08-07 12:00:00;112;161;11;32;12;122;132;28;1
2019-08-07 12:15:00;96;138;10;19;11;131;136;17;0
2019-08-07 12:30:00;89;112;13;22;12;124;117;6;1
2019-08-07 12:45:00;101;130;18;13;19;118;143;15;0
2019-08-07 13:00:00;116;151;13;18;11;163;189;15;0
2019-08-07 13:15:00;120;171;18;15;10;200;205;16;0
2019-08-07 13:30:00;117;151;16;16;23;219;216;1;1
