DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-27 00:00:00;2;3;0;0;1;1;6;4;0;2;1;3;0;0;0;0;0;0
2020-08-27 00:15:00;1;3;0;0;2;2;3;6;6;0;7;2;0;0;0;0;0;0
2020-08-27 00:30:00;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-08-27 00:45:00;0;5;0;0;3;3;0;2;2;0;2;2;0;0;0;0;0;0
2020-08-27 01:00:00;0;1;0;0;1;2;0;2;1;2;3;3;0;0;0;0;0;0
2020-08-27 01:15:00;1;0;0;0;0;1;2;3;0;0;1;0;0;0;0;0;0;0
2020-08-27 01:30:00;0;1;0;0;0;2;0;2;2;1;2;1;0;0;0;0;0;0
2020-08-27 01:45:00;0;2;0;0;0;0;1;2;2;1;3;1;0;0;0;0;0;0
2020-08-27 02:00:00;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-08-27 02:15:00;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-27 02:30:00;0;0;0;0;0;3;1;2;1;1;1;1;0;0;0;0;0;0
2020-08-27 02:45:00;2;3;0;0;0;2;1;1;2;0;2;2;0;0;0;0;0;0
2020-08-27 03:00:00;0;1;0;1;0;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-27 03:15:00;0;1;1;1;1;0;1;2;0;0;0;1;0;0;0;0;0;0
2020-08-27 03:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-27 03:45:00;0;0;0;0;0;2;3;3;0;0;1;2;0;0;0;0;0;0
2020-08-27 04:00:00;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0
2020-08-27 04:15:00;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-08-27 04:30:00;1;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-27 04:45:00;2;2;0;0;0;3;3;3;4;2;4;4;0;0;0;0;0;0
2020-08-27 05:00:00;2;3;0;0;1;2;3;3;1;0;2;2;0;0;0;0;0;0
2020-08-27 05:15:00;3;3;0;0;1;7;7;8;3;1;3;6;0;0;0;0;0;0
2020-08-27 05:30:00;11;9;0;2;4;7;3;2;2;1;4;6;0;0;0;0;0;0
2020-08-27 05:45:00;25;27;0;0;11;7;8;12;2;2;2;6;0;0;0;0;0;0
2020-08-27 06:00:00;19;22;0;0;6;11;16;22;9;5;8;10;0;0;0;1;0;0
2020-08-27 06:15:00;29;31;0;0;8;12;13;10;4;3;4;7;0;0;0;0;0;0
2020-08-27 06:30:00;31;25;0;1;11;9;15;15;7;2;10;10;0;0;0;0;0;0
2020-08-27 06:45:00;31;34;0;2;19;11;12;19;9;4;7;9;0;0;0;0;0;1
2020-08-27 07:00:00;22;25;3;4;14;8;13;19;11;6;17;11;0;0;0;0;0;0
2020-08-27 07:15:00;39;34;11;4;21;11;17;19;9;5;11;13;0;0;0;0;0;0
2020-08-27 07:30:00;28;39;9;6;16;17;23;27;12;3;14;7;2;1;4;5;2;0
2020-08-27 07:45:00;29;30;1;1;21;16;27;24;9;2;10;4;0;0;0;0;0;0
2020-08-27 08:00:00;27;36;4;7;20;17;26;23;5;2;6;4;0;0;0;0;0;0
2020-08-27 08:15:00;21;32;17;11;28;20;25;23;21;5;23;11;0;0;1;0;0;0
2020-08-27 08:30:00;18;35;7;9;18;14;28;31;15;8;15;14;0;1;0;0;0;0
2020-08-27 08:45:00;25;30;15;11;23;24;27;27;15;7;17;11;1;1;0;2;0;0
2020-08-27 09:00:00;21;29;11;10;15;16;30;23;17;4;21;11;0;1;0;1;0;1
2020-08-27 09:15:00;19;27;6;8;17;20;30;32;14;6;15;13;0;1;0;0;0;0
2020-08-27 09:30:00;17;34;7;12;15;25;33;28;22;9;23;15;0;1;0;2;1;0
2020-08-27 09:45:00;22;38;10;13;20;19;22;18;19;10;23;15;1;2;0;0;0;0
2020-08-27 10:00:00;12;31;10;9;15;17;36;33;21;9;23;13;0;2;0;0;2;2
2020-08-27 10:15:00;17;36;14;21;16;26;43;32;20;8;22;12;0;0;0;0;0;1
2020-08-27 10:30:00;19;43;10;12;15;23;32;41;14;10;19;19;0;0;0;0;0;2
2020-08-27 10:45:00;20;48;19;15;20;19;24;33;21;13;23;16;2;0;0;0;0;1
2020-08-27 11:00:00;15;41;19;12;27;19;36;40;21;6;27;14;5;0;0;3;0;0
2020-08-27 11:15:00;16;32;15;16;19;22;29;37;22;7;23;13;0;2;0;0;0;0
2020-08-27 11:30:00;21;33;11;10;26;19;46;29;27;15;31;21;0;0;0;3;0;5
2020-08-27 11:45:00;20;30;18;8;21;18;47;34;27;16;26;23;0;1;0;0;0;1
2020-08-27 12:00:00;17;22;14;7;21;12;41;34;22;7;20;11;0;0;2;0;0;0
2020-08-27 12:15:00;19;29;13;16;14;20;37;30;17;8;16;10;0;0;0;1;0;3
2020-08-27 12:30:00;22;30;17;13;24;17;29;34;13;6;15;13;0;0;0;21;0;14
2020-08-27 12:45:00;13;30;36;11;39;17;35;28;21;12;24;18;2;2;1;1;0;0
2020-08-27 13:00:00;17;38;17;10;17;12;31;25;30;13;41;22;0;1;0;0;0;1
2020-08-27 13:15:00;22;37;14;8;18;16;31;34;27;7;30;16;1;0;0;1;0;2
2020-08-27 13:30:00;14;23;10;12;15;14;29;29;18;11;23;19;0;0;0;1;0;2
2020-08-27 13:45:00;22;43;14;15;15;26;38;27;27;7;30;11;0;1;0;1;0;0
