DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-06 00:00:00;
2020-04-06 00:15:00;
2020-04-06 00:30:00;
2020-04-06 00:45:00;
2020-04-06 01:00:00;1;5;1;0;0;4;5
2020-04-06 01:15:00;3;8;3;0;1;4;3
2020-04-06 01:30:00;2;15;2;1;0;1;1
2020-04-06 01:45:00;5;8;1;0;0;3;3
2020-04-06 02:00:00;1;10;1;0;2;1;4
2020-04-06 02:15:00;2;6;1;0;0;2;7
2020-04-06 02:30:00;1;2;1;2;0;2;2
2020-04-06 02:45:00;3;5;0;1;0;3;4
2020-04-06 03:00:00;2;2;1;0;0;3;8
2020-04-06 03:15:00;1;8;1;1;0;5;6
2020-04-06 03:30:00;1;2;0;2;0;2;3
2020-04-06 03:45:00;2;5;1;0;0;1;6
2020-04-06 04:00:00;5;3;2;0;0;7;2
2020-04-06 04:15:00;0;5;1;1;0;3;2
2020-04-06 04:30:00;4;9;1;0;0;0;6
2020-04-06 04:45:00;5;9;3;2;0;3;12
2020-04-06 05:00:00;2;4;1;4;1;2;6
2020-04-06 05:15:00;5;8;1;3;1;7;4
2020-04-06 05:30:00;4;6;1;3;1;10;11
2020-04-06 05:45:00;7;10;1;3;0;8;10
2020-04-06 06:00:00;9;21;5;9;0;19;25
2020-04-06 06:15:00;18;29;4;10;4;23;19
2020-04-06 06:30:00;37;91;19;12;13;20;38
2020-04-06 06:45:00;25;65;10;14;7;18;22
2020-04-06 07:00:00;26;59;20;25;9;23;34
2020-04-06 07:15:00;46;109;35;31;20;36;43
2020-04-06 07:30:00;47;129;36;37;20;48;54
2020-04-06 07:45:00;38;136;37;42;23;33;50
2020-04-06 08:00:00;51;116;32;40;29;50;55
2020-04-06 08:15:00;66;157;37;40;29;49;51
2020-04-06 08:30:00;64;131;33;44;20;58;63
2020-04-06 08:45:00;74;147;42;50;16;65;64
2020-04-06 09:00:00;52;115;33;36;19;61;52
2020-04-06 09:15:00;54;107;33;36;18;56;64
2020-04-06 09:30:00;38;139;38;48;12;49;57
2020-04-06 09:45:00;42;121;33;39;11;49;57
2020-04-06 10:00:00;38;112;37;25;15;48;53
2020-04-06 10:15:00;44;118;33;33;19;45;54
2020-04-06 10:30:00;49;121;42;45;11;61;70
2020-04-06 10:45:00;36;112;27;51;11;64;72
2020-04-06 11:00:00;46;114;27;19;9;63;67
2020-04-06 11:15:00;44;119;42;36;14;73;76
2020-04-06 11:30:00;57;129;33;43;10;72;74
2020-04-06 11:45:00;50;108;34;31;16;57;75
2020-04-06 12:00:00;46;112;41;36;17;74;82
2020-04-06 12:15:00;55;140;47;33;15;66;69
2020-04-06 12:30:00;37;120;44;43;15;77;72
2020-04-06 12:45:00;51;124;40;24;17;78;75
2020-04-06 13:00:00;56;122;44;41;8;68;75
2020-04-06 13:15:00;65;139;41;31;11;69;76
2020-04-06 13:30:00;41;108;37;35;16;74;73
2020-04-06 13:45:00;49;124;51;37;17;57;70
2020-04-06 14:00:00;54;143;52;33;13;75;87
2020-04-06 14:15:00;49;120;49;32;13;70;83
2020-04-06 14:30:00;44;135;52;38;17;62;79
2020-04-06 14:45:00;38;124;32;39;21;72;81
2020-04-06 15:00:00;49;121;45;40;10;77;72
2020-04-06 15:15:00;64;121;39;30;14;82;92
2020-04-06 15:30:00;45;109;37;39;16;65;66
2020-04-06 15:45:00;49;109;41;39;16;82;71
2020-04-06 16:00:00;48;112;40;41;23;68;69
2020-04-06 16:15:00;57;117;46;31;15;78;86
2020-04-06 16:30:00;58;109;44;29;12;85;85
2020-04-06 16:45:00;55;124;46;33;12;74;76
2020-04-06 17:00:00;51;140;54;37;10;110;105
2020-04-06 17:15:00;61;131;54;51;10;83;82
2020-04-06 17:30:00;57;142;58;36;16;107;98
2020-04-06 17:45:00;69;132;48;52;15;79;77
2020-04-06 18:00:00;54;128;55;35;15;85;82
2020-04-06 18:15:00;39;141;58;25;21;80;81
2020-04-06 18:30:00;54;108;33;27;19;76;70
2020-04-06 18:45:00;53;124;54;29;9;67;66
2020-04-06 19:00:00;45;116;32;29;11;67;59
2020-04-06 19:15:00;40;92;33;25;10;67;58
2020-04-06 19:30:00;32;90;32;29;12;55;65
2020-04-06 19:45:00;33;74;13;14;7;43;43
2020-04-06 20:00:00;38;67;24;19;10;53;52
2020-04-06 20:15:00;29;82;31;15;11;46;47
2020-04-06 20:30:00;26;63;23;18;3;37;46
2020-04-06 20:45:00;26;51;16;11;12;28;36
2020-04-06 21:00:00;12;51;16;10;11;31;31
2020-04-06 21:15:00;23;52;14;11;8;32;29
2020-04-06 21:30:00;16;42;18;18;2;21;33
2020-04-06 21:45:00;15;31;13;8;2;19;22
2020-04-06 22:00:00;8;33;8;6;0;18;27
2020-04-06 22:15:00;14;31;6;5;1;15;21
2020-04-06 22:30:00;14;23;7;4;1;10;14
2020-04-06 22:45:00;12;17;9;5;4;13;21
2020-04-06 23:00:00;5;17;6;5;1;13;24
2020-04-06 23:15:00;6;23;5;7;2;10;6
2020-04-06 23:30:00;11;15;4;3;0;9;11
2020-04-06 23:45:00;5;13;6;10;1;6;7
