DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-03-03 00:00:00;15;16;15;1;0;14;0;1;0;0;0;0;0;0;0;0
2020-03-03 00:15:00;11;15;16;0;1;18;2;1;3;3;3;3;0;0;0;0
2020-03-03 00:30:00;5;13;13;0;5;13;0;0;3;3;3;3;0;0;0;0
2020-03-03 00:45:00;6;18;18;0;1;12;0;6;6;7;6;6;0;0;0;0
2020-03-03 01:00:00;8;11;266;0;4;11;0;0;3;4;2;3;0;0;0;0
2020-03-03 01:15:00;9;1;260;1;2;2;1;0;2;3;2;2;0;0;0;0
2020-03-03 01:30:00;10;11;8;0;2;10;0;1;2;2;2;2;0;0;0;0
2020-03-03 01:45:00;5;3;4;0;3;3;0;0;1;1;1;1;0;0;0;0
2020-03-03 02:00:00;8;5;7;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-03-03 02:15:00;6;5;263;0;3;3;1;1;0;0;0;0;0;0;0;0
2020-03-03 02:30:00;6;7;6;1;4;7;0;0;1;1;1;1;0;0;0;0
2020-03-03 02:45:00;4;3;4;0;2;2;2;2;0;0;0;0;0;0;0;0
2020-03-03 03:00:00;6;8;9;3;3;8;0;0;2;1;2;2;0;0;0;0
2020-03-03 03:15:00;3;0;255;0;2;2;0;0;2;2;1;1;0;0;0;0
2020-03-03 03:30:00;8;9;8;0;2;10;0;0;0;0;0;0;0;0;0;0
2020-03-03 03:45:00;3;6;6;1;0;5;0;1;2;2;2;2;0;0;0;0
2020-03-03 04:00:00;8;6;13;0;3;6;0;3;0;0;0;0;0;0;0;0
2020-03-03 04:15:00;11;11;21;0;2;12;0;0;1;1;1;1;0;0;0;0
2020-03-03 04:30:00;7;14;20;0;2;12;1;2;7;7;7;7;0;0;0;0
2020-03-03 04:45:00;15;19;24;3;5;21;0;3;4;4;4;4;0;0;0;0
2020-03-03 05:00:00;20;22;26;1;10;19;0;5;12;11;10;10;0;0;0;0
2020-03-03 05:15:00;54;43;43;4;15;35;0;19;19;20;22;22;0;0;0;0
2020-03-03 05:30:00;41;63;46;5;12;61;1;22;34;33;34;34;0;0;0;0
2020-03-03 05:45:00;64;96;52;7;19;103;1;15;42;40;43;44;3;0;0;0
2020-03-03 06:00:00;69;69;56;10;40;64;0;17;33;32;28;29;0;0;0;0
2020-03-03 06:15:00;101;92;53;13;41;89;0;20;45;47;43;44;0;0;0;0
2020-03-03 06:30:00;108;126;82;13;32;119;1;40;48;49;53;56;0;0;0;0
2020-03-03 06:45:00;98;168;95;16;33;162;4;39;61;57;53;55;0;0;1;0
2020-03-03 07:00:00;169;148;86;19;48;152;5;60;73;69;73;73;0;0;0;0
2020-03-03 07:15:00;157;173;93;29;53;156;3;64;59;65;57;58;0;0;2;0
2020-03-03 07:30:00;206;219;85;28;104;193;11;77;72;71;73;74;1;7;2;0
2020-03-03 07:45:00;184;219;86;28;25;186;9;102;66;67;65;64;9;0;1;0
2020-03-03 08:00:00;156;161;77;47;37;134;7;75;81;86;76;76;0;0;3;3
2020-03-03 08:15:00;157;188;118;40;54;168;10;81;103;101;99;101;2;2;0;0
2020-03-03 08:30:00;159;164;84;33;44;144;8;64;76;74;73;77;0;0;0;1
2020-03-03 08:45:00;161;161;98;25;53;141;10;43;65;61;56;56;0;0;0;1
2020-03-03 09:00:00;138;156;79;28;52;139;9;48;58;61;54;54;0;0;0;2
2020-03-03 09:15:00;117;187;94;48;39;166;5;50;61;66;60;61;0;2;2;2
2020-03-03 09:30:00;155;195;84;34;46;164;8;51;58;55;49;53;1;0;0;2
2020-03-03 09:45:00;167;193;87;40;44;167;17;44;60;62;56;56;0;2;1;8
2020-03-03 10:00:00;142;153;84;31;46;138;17;45;80;75;70;73;3;0;1;0
2020-03-03 10:15:00;191;176;87;33;43;158;16;48;58;59;56;56;0;0;2;0
2020-03-03 10:30:00;192;220;104;49;32;180;19;72;60;61;60;61;0;0;0;0
2020-03-03 10:45:00;167;189;79;42;58;149;12;309;59;58;51;53;0;0;2;2
2020-03-03 11:00:00;130;167;78;33;42;141;9;50;60;65;55;56;0;0;0;0
2020-03-03 11:15:00;151;197;95;37;54;162;13;61;52;56;50;50;2;0;0;0
2020-03-03 11:30:00;172;183;92;40;54;161;10;50;77;82;73;76;0;0;0;1
2020-03-03 11:45:00;161;187;89;41;49;166;11;55;63;61;57;58;4;2;0;0
2020-03-03 12:00:00;152;143;76;28;48;124;13;53;59;59;58;57;0;0;1;2
2020-03-03 12:15:00;172;148;86;47;55;129;18;49;48;45;43;45;3;3;0;0
2020-03-03 12:30:00;192;162;80;41;49;161;8;61;59;59;52;58;0;0;3;0
2020-03-03 12:45:00;145;159;82;42;58;154;8;53;66;70;51;52;2;0;2;0
2020-03-03 13:00:00;171;185;79;44;51;161;7;50;57;57;54;55;0;8;1;6
2020-03-03 13:15:00;163;204;77;44;48;180;14;48;90;88;81;81;0;0;2;0
2020-03-03 13:30:00;154;159;70;37;67;151;2;54;62;62;48;48;0;0;0;0
2020-03-03 13:45:00;148;148;84;29;43;142;16;58;56;59;54;59;1;0;0;1
2020-03-03 14:00:00;160;194;82;48;68;169;11;53;57;55;54;58;0;4;0;0
2020-03-03 14:15:00;196;156;69;61;70;153;11;47;46;47;37;42;0;1;0;0
2020-03-03 14:30:00;181;183;78;69;59;160;14;52;50;49;43;50;0;0;0;0
2020-03-03 14:45:00;199;187;78;39;63;170;7;44;56;55;55;54;5;2;0;2
2020-03-03 15:00:00;174;177;72;47;59;155;10;44;49;53;291;293;2;0;2;1
2020-03-03 15:15:00;185;207;113;66;55;178;11;48;69;70;62;62;0;0;1;1
2020-03-03 15:30:00;202;198;111;62;54;180;10;49;68;61;52;53;0;0;0;0
2020-03-03 15:45:00;193;213;91;63;64;169;3;52;60;58;53;57;2;0;0;1
2020-03-03 16:00:00;209;199;89;61;48;187;19;57;66;66;66;66;1;1;0;1
2020-03-03 16:15:00;238;207;98;68;82;190;5;53;88;88;76;80;12;0;2;0
2020-03-03 16:30:00;197;229;77;73;58;214;10;49;59;61;56;56;0;0;0;2
2020-03-03 16:45:00;213;194;77;65;61;179;11;42;74;69;63;67;4;0;0;0
2020-03-03 17:00:00;216;205;74;84;62;174;16;59;58;58;53;53;0;1;3;0
2020-03-03 17:15:00;200;221;108;57;65;184;11;47;79;71;73;73;2;0;0;0
2020-03-03 17:30:00;191;184;93;51;69;155;13;48;71;69;60;63;0;0;12;0
2020-03-03 17:45:00;201;184;95;58;68;161;9;59;80;76;74;73;0;0;9;1
2020-03-03 18:00:00;188;184;100;62;82;164;7;42;49;52;54;52;0;0;12;0
2020-03-03 18:15:00;158;211;92;52;58;185;13;45;67;66;67;68;0;2;0;0
2020-03-03 18:30:00;195;178;102;57;54;157;16;51;61;64;59;59;0;0;1;0
2020-03-03 18:45:00;168;188;83;50;73;155;4;40;46;45;43;40;6;2;1;0
2020-03-03 19:00:00;166;142;83;46;64;131;7;36;51;52;46;47;1;1;0;7
2020-03-03 19:15:00;125;170;72;23;42;152;5;35;45;46;44;43;0;0;2;3
2020-03-03 19:30:00;115;96;57;24;44;82;2;30;35;37;32;38;1;0;0;0
2020-03-03 19:45:00;144;105;53;22;32;96;5;24;36;33;30;30;0;0;0;0
2020-03-03 20:00:00;131;115;48;13;51;103;3;23;32;36;34;33;0;0;0;0
2020-03-03 20:15:00;136;81;56;10;33;82;3;17;30;29;27;29;0;0;0;0
2020-03-03 20:30:00;90;69;37;4;24;63;3;16;18;20;18;18;0;0;0;1
2020-03-03 20:45:00;77;83;51;11;24;76;1;20;28;28;26;25;0;0;0;0
2020-03-03 21:00:00;69;75;41;4;13;73;4;13;23;25;21;22;0;0;0;0
2020-03-03 21:15:00;73;75;40;2;16;72;0;12;30;27;28;28;0;0;0;0
2020-03-03 21:30:00;40;72;39;3;19;76;1;6;26;29;26;26;0;0;0;0
2020-03-03 21:45:00;80;54;38;7;29;55;5;14;17;18;16;16;0;0;0;0
2020-03-03 22:00:00;82;64;44;24;27;59;1;10;20;22;18;18;0;0;1;0
2020-03-03 22:15:00;73;51;33;9;13;49;0;5;10;12;10;10;0;0;0;0
2020-03-03 22:30:00;63;50;32;11;8;70;1;4;12;14;12;12;0;0;0;0
2020-03-03 22:45:00;39;36;26;3;10;33;1;3;10;11;11;10;0;0;0;0
2020-03-03 23:00:00;29;30;23;1;12;28;1;5;14;14;12;13;0;0;0;0
2020-03-03 23:15:00;23;17;12;3;0;21;1;3;12;11;12;12;0;0;0;0
2020-03-03 23:30:00;11;30;21;1;4;28;1;2;5;5;8;6;0;0;0;0
