DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-09-16 00:00:00;10;0;0;5;2;0;0;0;0;0
2019-09-16 00:15:00;7;2;0;8;3;1;0;0;0;0
2019-09-16 00:30:00;9;5;0;5;4;0;0;0;0;0
2019-09-16 00:45:00;6;2;0;6;6;0;0;0;0;0
2019-09-16 01:00:00;3;2;0;4;4;0;0;0;0;0
2019-09-16 01:15:00;5;7;1;3;4;0;0;0;0;0
2019-09-16 01:30:00;10;8;1;3;1;0;0;0;0;0
2019-09-16 01:45:00;3;3;0;0;7;0;0;0;0;0
2019-09-16 02:00:00;6;5;0;5;3;1;0;0;0;0
2019-09-16 02:15:00;5;5;0;5;2;0;0;0;0;0
2019-09-16 02:30:00;7;1;1;4;2;0;0;0;0;0
2019-09-16 02:45:00;7;6;1;1;1;0;0;0;0;0
2019-09-16 03:00:00;4;3;0;5;2;0;0;0;0;0
2019-09-16 03:15:00;1;1;0;4;5;0;0;0;0;0
2019-09-16 03:30:00;8;6;1;6;3;1;0;0;0;0
2019-09-16 03:45:00;8;5;0;7;7;0;0;0;0;0
2019-09-16 04:00:00;12;7;0;5;9;0;0;0;0;0
2019-09-16 04:15:00;4;2;0;11;1;0;0;0;0;0
2019-09-16 04:30:00;7;1;0;7;5;1;0;0;0;0
2019-09-16 04:45:00;12;7;0;18;7;0;0;0;0;0
2019-09-16 05:00:00;31;14;0;29;16;2;0;0;0;0
2019-09-16 05:15:00;40;16;2;36;17;0;0;0;0;0
2019-09-16 05:30:00;46;22;5;40;21;0;0;0;0;0
2019-09-16 05:45:00;65;31;0;68;31;1;0;0;0;0
2019-09-16 06:00:00;51;15;4;80;36;0;0;0;0;0
2019-09-16 06:15:00;78;60;0;91;64;4;0;0;0;0
2019-09-16 06:30:00;81;51;1;94;52;4;1;0;0;0
2019-09-16 06:45:00;118;89;0;115;76;4;0;0;0;0
2019-09-16 07:00:00;87;58;0;111;64;4;0;0;0;0
2019-09-16 07:15:00;93;63;3;162;92;5;0;0;0;0
2019-09-16 07:30:00;115;56;2;138;94;6;0;0;0;0
2019-09-16 07:45:00;109;81;2;118;78;3;5;0;0;0
2019-09-16 08:00:00;101;91;0;130;71;6;1;0;0;0
2019-09-16 08:15:00;105;71;1;117;80;6;0;0;0;0
2019-09-16 08:30:00;112;91;1;99;58;9;0;0;0;0
2019-09-16 08:45:00;95;62;1;95;56;5;4;0;0;0
2019-09-16 09:00:00;89;58;3;97;51;6;2;0;0;0
2019-09-16 09:15:00;90;58;2;115;56;12;11;0;0;0
2019-09-16 09:30:00;85;58;1;95;54;6;16;0;0;0
2019-09-16 09:45:00;87;62;5;103;58;8;1;0;0;0
2019-09-16 10:00:00;87;62;6;108;64;9;2;0;0;0
2019-09-16 10:15:00;88;70;1;119;73;8;3;0;0;0
2019-09-16 10:30:00;80;53;3;99;62;10;1;0;0;0
2019-09-16 10:45:00;101;58;4;92;57;7;0;0;0;0
2019-09-16 11:00:00;99;74;7;78;55;9;0;0;0;0
2019-09-16 11:15:00;108;60;9;87;68;7;3;0;0;0
2019-09-16 11:30:00;94;54;4;89;45;265;1;0;0;0
2019-09-16 11:45:00;97;69;5;115;58;10;2;0;0;0
2019-09-16 12:00:00;104;70;7;104;62;7;5;0;0;0
2019-09-16 12:15:00;81;64;6;102;61;10;0;0;0;0
2019-09-16 12:30:00;103;79;11;101;72;6;0;0;0;0
2019-09-16 12:45:00;87;62;3;87;49;8;6;0;0;0
2019-09-16 13:00:00;111;75;7;108;52;260;13;0;0;0
2019-09-16 13:15:00;104;85;11;104;60;5;3;0;0;0
2019-09-16 13:30:00;121;61;6;97;64;8;1;0;0;0
2019-09-16 13:45:00;84;58;9;83;47;259;11;0;0;0
2019-09-16 14:00:00;107;68;10;100;58;10;13;0;0;0
2019-09-16 14:15:00;87;64;8;94;53;10;8;0;0;0
2019-09-16 14:30:00;111;77;7;101;76;11;9;0;0;0
2019-09-16 14:45:00;100;66;4;80;53;5;0;0;0;0
2019-09-16 15:00:00;90;53;3;117;70;6;3;0;0;0
2019-09-16 15:15:00;113;76;5;102;67;6;16;0;0;0
2019-09-16 15:30:00;110;70;6;107;77;11;5;0;0;0
2019-09-16 15:45:00;125;57;2;121;81;12;0;0;0;0
2019-09-16 16:00:00;129;82;6;121;53;9;0;0;0;0
2019-09-16 16:15:00;105;89;8;128;84;8;0;0;0;0
2019-09-16 16:30:00;142;102;6;135;100;14;0;0;0;0
2019-09-16 16:45:00;114;72;3;111;70;261;2;0;0;0
2019-09-16 17:00:00;135;96;10;136;97;9;1;0;0;0
2019-09-16 17:15:00;121;57;3;123;82;7;0;0;0;0
2019-09-16 17:30:00;91;45;4;122;68;12;5;0;0;0
2019-09-16 17:45:00;97;57;4;99;57;7;0;0;0;0
2019-09-16 18:00:00;75;61;2;108;58;8;0;0;0;0
