DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-04 00:00:00;2;3;0;0;0;0;0;1;0;0;0
2020-04-04 00:15:00;1;3;0;7;0;1;1;0;0;0;0
2020-04-04 00:30:00;1;1;0;3;1;1;0;2;0;0;0
2020-04-04 00:45:00;2;2;0;2;0;2;0;0;0;0;0
2020-04-04 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-04 01:15:00;0;1;0;1;1;1;0;0;0;0;0
2020-04-04 01:30:00;1;1;0;1;0;0;1;1;0;0;0
2020-04-04 01:45:00;2;2;0;0;0;0;1;1;0;0;0
2020-04-04 02:00:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-04 02:15:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-04 02:30:00;1;0;0;0;0;0;1;0;0;0;0
2020-04-04 02:45:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-04 03:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-04 03:15:00;2;1;0;1;0;1;0;0;0;0;0
2020-04-04 03:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-04 03:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-04 04:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-04 04:15:00;2;5;0;3;0;3;1;1;0;0;0
2020-04-04 04:30:00;0;0;0;3;0;3;0;0;0;0;0
2020-04-04 04:45:00;1;2;0;5;0;4;1;2;0;0;0
2020-04-04 05:00:00;0;0;0;2;1;2;0;0;0;0;0
2020-04-04 05:15:00;5;5;0;1;0;0;1;2;0;0;0
2020-04-04 05:30:00;4;4;0;3;0;1;0;4;0;0;0
2020-04-04 05:45:00;6;4;0;3;0;2;0;2;0;0;0
2020-04-04 06:00:00;4;5;0;4;0;2;0;2;0;0;0
2020-04-04 06:15:00;10;13;0;4;0;0;0;2;0;0;0
2020-04-04 06:30:00;5;7;0;6;0;3;1;1;0;0;0
2020-04-04 06:45:00;14;7;0;9;3;8;1;3;0;0;0
2020-04-04 07:00:00;15;10;0;11;2;6;1;0;0;0;0
2020-04-04 07:15:00;16;10;0;14;1;10;0;0;0;0;0
2020-04-04 07:30:00;27;18;0;19;1;18;2;0;0;0;0
2020-04-04 07:45:00;18;17;0;26;0;22;1;2;0;0;0
2020-04-04 08:00:00;13;21;0;27;2;23;1;1;0;0;0
2020-04-04 08:15:00;18;16;0;24;1;18;0;9;0;0;0
2020-04-04 08:30:00;15;25;0;29;4;21;3;3;0;0;0
2020-04-04 08:45:00;29;19;0;30;2;17;2;3;0;0;0
2020-04-04 09:00:00;21;15;0;21;1;23;2;3;0;0;0
2020-04-04 09:15:00;30;21;0;29;3;22;1;6;0;0;0
2020-04-04 09:30:00;30;26;0;37;2;33;0;4;0;0;0
2020-04-04 09:45:00;26;23;0;27;0;18;5;9;0;0;0
2020-04-04 10:00:00;25;28;0;33;0;25;3;3;0;0;0
2020-04-04 10:15:00;29;26;0;35;4;28;5;8;0;0;0
2020-04-04 10:30:00;28;27;0;37;4;29;4;8;0;0;0
2020-04-04 10:45:00;27;21;0;32;2;24;5;4;0;0;4
2020-04-04 11:00:00;24;33;0;37;4;27;7;6;0;0;2
2020-04-04 11:15:00;29;22;0;42;3;32;11;8;0;0;0
2020-04-04 11:30:00;24;26;0;40;6;36;5;10;0;0;0
2020-04-04 11:45:00;26;25;0;22;0;11;2;5;24;0;0
2020-04-04 12:00:00;20;14;0;36;1;20;3;9;0;4;0
2020-04-04 12:15:00;16;19;0;24;1;13;6;8;0;0;0
2020-04-04 12:30:00;11;21;0;38;6;23;4;13;0;0;0
2020-04-04 12:45:00;13;13;0;20;5;14;3;6;0;0;0
2020-04-04 13:00:00;17;16;0;48;4;32;3;6;0;0;0
2020-04-04 13:15:00;8;16;0;17;2;32;8;3;0;0;0
2020-04-04 13:30:00;12;15;0;30;6;21;4;9;0;0;0
2020-04-04 13:45:00;18;19;0;31;6;18;5;7;0;1;0
2020-04-04 14:00:00;13;24;0;25;5;19;2;7;0;0;0
2020-04-04 14:15:00;12;13;0;20;3;17;7;5;0;0;0
2020-04-04 14:30:00;13;17;0;27;6;17;6;8;0;0;0
2020-04-04 14:45:00;20;15;0;29;6;21;9;7;0;0;0
2020-04-04 15:00:00;11;13;0;25;4;13;7;11;0;0;0
2020-04-04 15:15:00;15;16;0;27;4;18;10;14;0;5;0
2020-04-04 15:30:00;10;17;0;22;5;17;12;15;0;0;0
2020-04-04 15:45:00;19;21;0;20;6;15;8;12;0;0;0
2020-04-04 16:00:00;16;17;0;27;2;25;6;5;0;0;0
2020-04-04 16:15:00;12;16;0;21;3;22;9;11;0;0;0
2020-04-04 16:30:00;18;17;0;27;3;16;4;7;0;0;0
2020-04-04 16:45:00;12;17;0;33;1;19;5;7;0;0;42
2020-04-04 17:00:00;14;21;0;18;3;11;7;11;0;0;0
2020-04-04 17:15:00;20;20;0;26;4;14;4;9;0;16;0
2020-04-04 17:30:00;13;19;0;29;3;24;5;11;41;0;0
2020-04-04 17:45:00;26;13;0;28;1;14;9;16;0;0;0
2020-04-04 18:00:00;11;18;0;26;3;16;2;6;0;0;0
2020-04-04 18:15:00;17;16;0;23;3;12;5;13;2;2;0
2020-04-04 18:30:00;18;17;0;32;1;21;7;8;0;0;0
2020-04-04 18:45:00;12;22;0;24;2;13;4;9;1;0;0
