DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-04-16 00:00:00;5;0;0;1;0;10;1;0;0
2020-04-16 00:15:00;3;1;0;1;0;14;0;0;0
2020-04-16 00:30:00;4;0;0;3;0;12;1;0;0
2020-04-16 00:45:00;1;0;0;3;0;13;1;0;0
2020-04-16 01:00:00;2;0;0;2;0;12;1;0;0
2020-04-16 01:15:00;1;1;0;3;0;14;1;0;0
2020-04-16 01:30:00;1;2;0;3;0;12;0;0;0
2020-04-16 01:45:00;4;0;0;3;0;14;1;0;0
2020-04-16 02:00:00;2;0;0;0;0;12;1;0;0
2020-04-16 02:15:00;5;1;0;4;0;14;1;0;0
2020-04-16 02:30:00;1;1;0;5;0;12;1;0;0
2020-04-16 02:45:00;1;1;0;2;0;13;0;0;0
2020-04-16 03:00:00;2;0;0;1;0;12;1;0;0
2020-04-16 03:15:00;1;1;0;2;0;14;1;0;0
2020-04-16 03:30:00;5;2;0;2;0;12;1;0;0
2020-04-16 03:45:00;3;1;0;2;0;14;1;0;0
2020-04-16 04:00:00;3;1;0;3;0;12;0;0;0
2020-04-16 04:15:00;0;1;2;5;0;13;1;0;0
2020-04-16 04:30:00;8;4;0;9;0;12;1;0;0
2020-04-16 04:45:00;7;0;1;5;0;14;1;0;0
2020-04-16 05:00:00;9;0;1;8;0;9;0;0;0
2020-04-16 05:15:00;26;5;0;18;0;11;1;0;0
2020-04-16 05:30:00;57;9;3;49;0;9;1;0;0
2020-04-16 05:45:00;64;15;0;74;0;11;0;0;0
2020-04-16 06:00:00;63;13;0;49;0;9;1;0;0
2020-04-16 06:15:00;58;23;7;84;0;11;1;0;0
2020-04-16 06:30:00;75;17;2;77;0;9;0;0;0
2020-04-16 06:45:00;74;17;4;121;0;10;1;0;0
2020-04-16 07:00:00;63;16;8;100;0;11;0;0;0
2020-04-16 07:15:00;68;20;6;105;0;9;1;0;0
2020-04-16 07:30:00;78;10;4;90;0;10;1;0;0
2020-04-16 07:45:00;61;13;9;107;0;10;0;0;0
2020-04-16 08:00:00;66;18;7;78;0;10;1;0;0
2020-04-16 08:15:00;53;18;2;94;0;10;1;0;0
2020-04-16 08:30:00;68;9;5;82;0;10;0;0;0
2020-04-16 08:45:00;65;17;8;93;0;10;1;0;0
2020-04-16 09:00:00;41;15;4;79;0;11;1;0;0
2020-04-16 09:15:00;64;17;9;103;0;13;0;0;0
2020-04-16 09:30:00;73;16;9;68;1;13;1;0;0
2020-04-16 09:45:00;74;25;9;93;2;13;1;0;0
2020-04-16 10:00:00;77;39;16;84;6;13;1;0;0
2020-04-16 10:15:00;62;19;13;91;4;13;1;0;0
2020-04-16 10:30:00;70;16;6;97;0;12;0;0;0
2020-04-16 10:45:00;86;17;12;88;1;13;1;0;0
2020-04-16 11:00:00;76;19;17;80;1;13;1;0;0
2020-04-16 11:15:00;69;7;14;91;2;13;1;0;0
2020-04-16 11:30:00;80;16;13;95;0;13;0;0;0
2020-04-16 11:45:00;93;22;12;84;0;13;1;0;0
2020-04-16 12:00:00;83;12;7;90;0;13;1;0;0
