DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-06-16 00:00:00;2;5;0;1;3;2;2;1;2;2;0;0
2020-06-16 00:15:00;2;1;0;0;0;3;2;1;1;3;0;0
2020-06-16 00:30:00;6;4;1;1;2;8;4;3;2;3;0;0
2020-06-16 00:45:00;8;5;0;1;1;6;7;5;3;2;0;0
2020-06-16 01:00:00;3;5;2;2;3;1;3;1;4;1;0;0
2020-06-16 01:15:00;0;2;1;0;0;7;10;2;1;1;0;0
2020-06-16 01:30:00;0;0;0;0;0;5;2;1;1;1;0;0
2020-06-16 01:45:00;1;2;1;1;2;4;3;3;2;0;0;0
2020-06-16 02:00:00;0;1;0;0;0;0;1;0;0;1;0;0
2020-06-16 02:15:00;0;1;0;0;0;5;4;1;2;1;0;0
2020-06-16 02:30:00;1;1;0;0;0;3;4;3;1;1;0;0
2020-06-16 03:00:00;1;2;0;0;0;1;4;3;2;1;0;0
2020-06-16 03:15:00;0;1;1;0;1;2;6;3;1;0;0;0
2020-06-16 03:30:00;2;2;0;0;1;1;2;2;5;1;0;0
2020-06-16 03:45:00;2;2;0;0;0;3;2;1;3;1;0;0
2020-06-16 04:00:00;3;4;1;0;1;3;2;0;1;1;0;0
2020-06-16 04:15:00;6;3;0;2;2;5;1;0;3;0;0;0
2020-06-16 04:30:00;8;2;0;3;1;6;4;2;8;2;0;0
2020-06-16 04:45:00;9;8;0;4;6;8;12;4;10;6;0;0
2020-06-16 05:00:00;23;15;1;4;6;25;16;4;9;5;0;0
2020-06-16 05:15:00;42;19;2;5;5;38;33;6;25;8;0;0
2020-06-16 05:30:00;44;28;1;6;10;35;55;16;41;16;1;3
2020-06-16 05:45:00;52;26;3;1;10;63;56;26;46;8;4;0
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;63;22;5;8;9;79;81;49;39;26;2;0
2020-06-16 06:30:00;75;28;2;12;16;104;108;45;48;15;4;0
