DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-12-12 00:00:00;8;2;3;0;0;9;3;9;0;1;0
2019-12-12 00:15:00;7;3;0;0;0;9;2;9;1;1;0
2019-12-12 00:30:00;5;5;6;0;0;5;2;5;0;2;0
2019-12-12 00:45:00;1;0;0;0;0;3;0;3;1;0;0
2019-12-12 01:00:00;1;0;0;0;0;4;1;4;0;0;0
2019-12-12 01:15:00;3;2;2;0;0;2;2;2;3;2;0
2019-12-12 01:30:00;5;3;1;0;0;1;3;1;2;0;0
2019-12-12 01:45:00;3;4;2;0;0;5;2;5;2;3;0
2019-12-12 02:00:00;3;3;1;0;0;9;5;9;1;4;0
2019-12-12 02:15:00;10;6;5;0;0;6;7;6;0;1;0
2019-12-12 02:30:00;8;6;5;0;0;2;6;2;3;8;0
2019-12-12 02:45:00;5;3;1;0;0;5;8;5;2;4;0
2019-12-12 03:00:00;4;2;1;0;0;1;5;1;2;4;0
2019-12-12 03:15:00;3;3;1;0;0;7;2;7;0;2;0
2019-12-12 03:30:00;11;8;5;1;0;3;4;3;2;7;0
2019-12-12 03:45:00;7;2;2;0;0;2;2;2;0;1;0
2019-12-12 04:00:00;7;4;2;0;0;5;4;5;4;4;0
2019-12-12 04:15:00;7;4;4;0;0;7;6;7;0;2;0
2019-12-12 04:30:00;14;9;6;0;0;8;4;8;3;7;0
2019-12-12 04:45:00;14;5;4;0;0;9;4;9;3;2;0
2019-12-12 05:00:00;31;12;8;0;2;19;10;19;3;5;0
2019-12-12 05:15:00;47;5;4;0;0;21;5;21;1;4;0
2019-12-12 05:30:00;81;6;5;0;1;44;10;44;0;9;1
2019-12-12 05:45:00;93;5;4;0;0;35;12;35;5;7;0
2019-12-12 06:00:00;102;5;5;0;0;76;10;76;7;12;0
2019-12-12 06:15:00;128;9;4;0;0;60;15;61;10;6;0
2019-12-12 06:30:00;169;2;1;0;0;81;13;81;11;3;0
2019-12-12 06:45:00;193;2;2;1;1;88;14;87;6;2;0
2019-12-12 07:00:00;209;0;0;0;2;74;25;75;7;6;0
2019-12-12 07:15:00;238;4;2;0;2;63;26;64;6;6;0
2019-12-12 07:30:00;206;2;1;0;1;72;8;71;14;8;0
2019-12-12 07:45:00;224;5;5;0;1;73;25;73;6;7;0
2019-12-12 08:00:00;174;3;1;0;3;75;27;75;17;13;0
2019-12-12 08:15:00;171;2;0;0;4;50;28;50;14;13;0
2019-12-12 08:30:00;144;3;1;0;2;75;30;75;22;14;0
2019-12-12 08:45:00;138;1;1;0;4;54;30;55;25;8;0
2019-12-12 09:00:00;117;2;0;0;1;59;41;56;30;7;1
2019-12-12 09:15:00;125;4;3;0;0;70;33;70;31;17;0
2019-12-12 09:30:00;134;0;0;0;0;75;34;74;34;8;0
2019-12-12 09:45:00;113;2;3;0;1;84;33;83;29;12;0
2019-12-12 10:00:00;115;2;3;0;1;71;32;71;27;17;0
2019-12-12 10:15:00;101;2;1;0;0;84;35;84;39;16;0
2019-12-12 10:30:00;100;3;3;0;1;91;35;90;33;23;0
2019-12-12 10:45:00;102;2;1;0;2;74;49;74;36;12;0
2019-12-12 11:00:00;121;1;0;0;3;95;28;95;41;16;0
2019-12-12 11:15:00;96;3;2;1;2;103;42;103;42;13;0
2019-12-12 11:30:00;107;2;0;0;3;95;37;96;30;19;2
2019-12-12 11:45:00;121;4;2;0;3;104;52;101;34;15;0
2019-12-12 12:00:00;87;1;1;1;2;89;40;88;36;12;0
2019-12-12 12:15:00;105;4;2;1;6;104;32;103;33;8;0
2019-12-12 12:30:00;85;2;2;0;0;107;35;105;35;14;0
2019-12-12 12:45:00;86;1;0;0;1;92;32;92;24;19;0
2019-12-12 13:00:00;102;2;0;0;1;114;29;115;40;14;0
2019-12-12 13:15:00;113;0;0;0;2;114;35;115;33;18;0
2019-12-12 13:30:00;117;1;1;1;1;114;32;115;29;9;0
2019-12-12 13:45:00;110;1;2;1;2;102;23;102;24;23;0
2019-12-12 14:00:00;108;1;1;0;4;114;29;115;34;16;0
2019-12-12 14:15:00;136;4;1;0;0;111;39;110;34;16;0
2019-12-12 14:30:00;120;2;1;0;2;138;37;137;23;18;0
2019-12-12 14:45:00;132;3;0;0;1;119;38;119;28;8;0
2019-12-12 15:00:00;121;4;1;0;0;147;22;147;23;20;0
2019-12-12 15:15:00;128;4;1;0;1;133;30;133;17;10;0
2019-12-12 15:30:00;138;3;2;0;1;151;26;152;25;14;0
2019-12-12 15:45:00;122;0;0;0;1;148;25;147;19;9;0
2019-12-12 16:00:00;165;0;0;0;0;200;16;201;20;11;0
2019-12-12 16:15:00;168;5;2;0;1;218;32;216;17;15;0
2019-12-12 16:30:00;136;3;2;1;1;212;16;212;20;10;0
2019-12-12 16:45:00;180;4;2;0;1;196;20;196;25;15;0
2019-12-12 17:00:00;148;1;1;0;1;167;11;167;23;6;0
2019-12-12 17:15:00;131;4;3;0;0;185;21;182;13;8;0
2019-12-12 17:30:00;130;2;3;0;0;161;20;162;13;5;0
2019-12-12 17:45:00;95;3;0;0;0;143;19;141;18;2;0
2019-12-12 18:00:00;107;0;0;0;1;135;19;136;13;4;0
2019-12-12 18:15:00;97;2;0;1;0;107;23;106;16;6;0
2019-12-12 18:30:00;85;5;2;0;0;116;37;115;7;5;0
2019-12-12 18:45:00;77;4;1;0;1;91;38;91;11;6;1
2019-12-12 19:00:00;51;3;1;0;0;90;31;91;9;6;0
2019-12-12 19:15:00;52;3;3;0;1;74;12;74;6;1;0
2019-12-12 19:30:00;33;2;1;0;0;53;9;53;7;1;0
2019-12-12 19:45:00;37;0;0;0;0;59;3;59;2;0;0
2019-12-12 20:00:00;34;1;1;0;0;62;4;62;3;0;0
2019-12-12 20:15:00;26;1;0;0;0;79;3;78;2;1;0
