DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-08-07 00:00:00;14;17;7;0;19;23;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 00:15:00;11;15;6;1;12;13;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 00:30:00;9;15;14;0;13;19;2;12;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 00:45:00;14;17;6;1;6;8;5;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 01:00:00;7;8;3;1;8;12;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 01:15:00;7;7;1;0;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 01:30:00;5;4;3;1;9;9;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 01:45:00;6;7;2;0;7;6;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 02:00:00;5;6;3;0;5;7;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 02:15:00;7;5;4;0;4;6;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 02:30:00;3;5;4;0;4;6;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 02:45:00;5;6;2;0;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 03:00:00;1;3;5;0;7;8;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 03:15:00;4;6;4;1;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 03:30:00;3;2;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 03:45:00;3;4;2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 04:00:00;5;8;7;0;9;11;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 04:15:00;12;10;2;1;13;15;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 04:30:00;10;7;3;0;11;16;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-07 04:45:00;23;17;3;1;15;16;3;4;0;0;0;0;0;0;0;0;0;0;0
