DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-09-18 00:00:00;7;14;11;10;1;2;0
2020-09-18 00:15:00;16;14;19;5;1;3;0
2020-09-18 00:30:00;2;10;10;13;0;4;0
2020-09-18 00:45:00;9;7;9;8;2;3;0
2020-09-18 01:00:00;6;4;12;5;0;3;0
2020-09-18 01:15:00;6;5;7;7;0;2;0
2020-09-18 01:30:00;9;12;13;3;0;2;0
2020-09-18 01:45:00;6;3;7;4;0;0;0
2020-09-18 02:00:00;10;5;6;2;0;1;0
2020-09-18 02:15:00;8;11;7;4;0;0;0
2020-09-18 02:30:00;1;4;4;5;2;0;0
2020-09-18 02:45:00;13;6;7;3;0;2;0
2020-09-18 03:00:00;3;2;1;4;0;1;0
2020-09-18 03:15:00;7;7;6;10;0;1;0
2020-09-18 03:30:00;5;10;6;2;0;1;0
2020-09-18 03:45:00;7;3;8;4;0;1;0
2020-09-18 04:00:00;5;6;12;3;1;1;0
2020-09-18 04:15:00;15;14;12;10;2;0;0
2020-09-18 04:30:00;14;16;15;4;3;2;0
2020-09-18 04:45:00;22;16;35;14;2;3;0
2020-09-18 05:00:00;32;20;89;44;3;7;0
2020-09-18 05:15:00;34;49;175;87;3;15;0
2020-09-18 05:30:00;50;63;176;98;6;15;0
2020-09-18 05:45:00;114;164;149;91;10;16;0
2020-09-18 06:00:00;161;208;120;94;155;19;0
2020-09-18 06:15:00;98;124;142;105;15;24;0
2020-09-18 06:30:00;80;118;198;147;13;36;1
2020-09-18 06:45:00;85;110;222;167;16;33;0
2020-09-18 07:00:00;74;105;149;151;22;25;0
2020-09-18 07:15:00;69;101;144;143;51;33;0
2020-09-18 07:30:00;74;128;182;214;41;42;8
2020-09-18 07:45:00;96;137;184;172;60;39;3
2020-09-18 08:00:00;89;109;168;157;21;33;0
2020-09-18 08:15:00;85;124;140;115;16;22;2
2020-09-18 08:30:00;83;114;155;146;78;26;2
2020-09-18 08:45:00;63;104;111;133;23;25;0
2020-09-18 09:00:00;66;82;99;91;23;17;6
2020-09-18 09:15:00;72;122;92;130;18;25;2
2020-09-18 09:30:00;81;94;117;164;24;36;0
2020-09-18 09:45:00;73;116;103;120;34;15;0
2020-09-18 10:00:00;88;126;111;127;38;28;0
2020-09-18 10:15:00;99;152;101;131;15;24;4
2020-09-18 10:30:00;100;136;113;135;26;17;0
2020-09-18 10:45:00;93;147;97;110;36;19;0
2020-09-18 11:00:00;72;116;85;124;20;21;0
2020-09-18 11:15:00;99;150;106;114;23;19;1
2020-09-18 11:30:00;106;142;113;132;21;33;0
2020-09-18 11:45:00;103;180;108;119;18;35;0
2020-09-18 12:00:00;139;193;132;156;26;23;0
2020-09-18 12:15:00;136;193;118;138;28;27;0
2020-09-18 12:30:00;153;209;124;125;26;30;0
2020-09-18 12:45:00;100;150;119;136;15;34;2
2020-09-18 13:00:00;133;189;186;151;21;44;5
2020-09-18 13:15:00;140;209;209;177;26;31;0
2020-09-18 13:30:00;150;202;191;164;14;43;0
2020-09-18 13:45:00;141;192;214;189;19;34;0
2020-09-18 14:00:00;180;250;171;148;18;39;0
2020-09-18 14:15:00;204;278;108;142;24;29;0
2020-09-18 14:30:00;226;294;110;134;16;27;4
2020-09-18 14:45:00;181;249;114;125;19;30;1
2020-09-18 15:00:00;165;225;108;118;19;29;3
2020-09-18 15:15:00;179;263;125;150;21;30;0
2020-09-18 15:30:00;143;214;134;157;22;32;0
2020-09-18 15:45:00;145;207;131;145;20;30;0
2020-09-18 16:00:00;139;183;113;155;121;32;0
2020-09-18 16:15:00;138;185;112;133;23;30;0
2020-09-18 16:30:00;130;177;115;136;22;29;0
2020-09-18 16:45:00;121;175;118;125;23;35;5
2020-09-18 17:00:00;121;196;115;147;24;24;0
2020-09-18 17:15:00;117;178;123;139;18;28;0
2020-09-18 17:30:00;103;164;115;134;39;17;0
2020-09-18 17:45:00;94;166;120;152;65;28;0
2020-09-18 18:00:00;96;144;116;123;14;27;0
2020-09-18 18:15:00;87;155;123;145;11;33;0
2020-09-18 18:30:00;96;146;109;106;24;28;0
2020-09-18 18:45:00;93;146;98;121;20;19;1
2020-09-18 19:00:00;102;142;99;101;19;28;2
2020-09-18 19:15:00;74;105;76;91;6;27;0
2020-09-18 19:30:00;82;99;79;84;9;23;0
2020-09-18 19:45:00;76;98;86;84;20;23;0
2020-09-18 20:00:00;77;98;93;111;7;21;0
2020-09-18 20:15:00;72;103;76;80;3;13;0
2020-09-18 20:30:00;61;77;77;87;6;20;0
2020-09-18 20:45:00;45;63;93;68;6;9;0
2020-09-18 21:00:00;55;73;187;88;5;12;0
2020-09-18 21:15:00;39;70;185;102;4;6;0
2020-09-18 21:30:00;60;91;154;74;8;12;0
2020-09-18 21:45:00;115;126;76;58;10;7;0
2020-09-18 22:00:00;203;226;51;45;6;5;0
2020-09-18 22:15:00;81;88;38;31;1;6;0
2020-09-18 22:30:00;50;62;40;39;4;7;0
2020-09-18 22:45:00;32;32;29;29;4;7;0
2020-09-18 23:00:00;38;39;33;27;1;7;0
2020-09-18 23:15:00;20;26;33;21;2;5;0
2020-09-18 23:30:00;23;30;27;34;4;4;0
2020-09-18 23:45:00;23;19;31;19;3;1;0
