DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-10-02 00:00:00;11;15;0;0;0;0;0
2019-10-02 00:15:00;27;20;0;0;0;0;0
2019-10-02 00:30:00;25;11;0;0;0;0;0
2019-10-02 00:45:00;15;8;1;1;0;0;0
2019-10-02 01:00:00;25;7;0;0;0;0;0
2019-10-02 01:15:00;9;12;0;0;0;0;0
2019-10-02 01:30:00;9;14;0;0;0;0;0
2019-10-02 01:45:00;4;11;0;0;0;0;0
2019-10-02 02:00:00;5;5;0;0;0;0;0
2019-10-02 02:15:00;4;4;0;0;0;0;0
2019-10-02 02:30:00;3;2;0;0;0;0;0
2019-10-02 02:45:00;9;7;0;0;0;0;0
2019-10-02 03:00:00;7;5;0;0;0;0;0
2019-10-02 03:15:00;5;5;0;0;0;0;0
2019-10-02 03:30:00;1;7;0;0;0;0;0
2019-10-02 03:45:00;12;3;0;0;0;0;0
2019-10-02 04:00:00;7;6;0;0;0;0;0
2019-10-02 04:15:00;11;19;0;0;0;0;0
2019-10-02 04:30:00;15;20;0;0;0;0;0
2019-10-02 04:45:00;17;18;0;0;0;0;0
2019-10-02 05:00:00;30;27;0;0;0;0;0
2019-10-02 05:15:00;79;38;2;2;0;0;0
2019-10-02 05:30:00;83;52;1;1;0;0;0
2019-10-02 05:45:00;121;68;4;4;0;0;0
2019-10-02 06:00:00;91;73;3;3;0;0;0
2019-10-02 06:15:00;144;116;3;3;0;0;0
2019-10-02 06:30:00;170;112;7;7;0;0;0
2019-10-02 06:45:00;207;129;3;3;0;0;0
2019-10-02 07:00:00;199;172;13;13;4;0;0
2019-10-02 07:15:00;228;216;7;7;24;0;0
2019-10-02 07:30:00;224;233;23;23;9;0;0
2019-10-02 07:45:00;257;205;17;17;6;0;0
2019-10-02 08:00:00;216;199;8;8;1;0;0
2019-10-02 08:15:00;205;171;6;6;13;0;0
2019-10-02 08:30:00;205;199;7;7;1;0;0
2019-10-02 08:45:00;169;151;10;10;11;0;0
2019-10-02 09:00:00;206;172;7;7;6;0;0
2019-10-02 09:15:00;198;154;14;14;6;0;0
2019-10-02 09:30:00;184;174;12;12;0;0;0
2019-10-02 09:45:00;197;175;9;9;8;0;0
2019-10-02 10:00:00;227;190;10;10;11;0;0
2019-10-02 10:15:00;203;181;6;6;0;0;0
2019-10-02 10:30:00;214;195;8;8;0;0;0
2019-10-02 10:45:00;233;181;11;11;0;0;0
2019-10-02 11:00:00;205;184;12;12;1;0;0
2019-10-02 11:15:00;194;189;12;12;5;0;0
2019-10-02 11:30:00;248;199;7;7;10;0;0
2019-10-02 11:45:00;193;175;8;8;5;0;0
2019-10-02 12:00:00;225;167;7;7;0;0;0
2019-10-02 12:15:00;202;189;10;10;4;0;0
2019-10-02 12:30:00;199;196;12;12;6;0;0
2019-10-02 12:45:00;225;199;10;10;0;0;0
2019-10-02 13:00:00;213;180;16;16;1;0;0
2019-10-02 13:15:00;223;202;11;11;12;0;0
2019-10-02 13:30:00;235;208;11;11;21;0;0
2019-10-02 13:45:00;204;183;13;13;2;0;0
2019-10-02 14:00:00;225;192;7;7;2;0;0
2019-10-02 14:15:00;231;236;9;9;7;0;0
2019-10-02 14:30:00;221;204;13;13;16;0;0
2019-10-02 14:45:00;209;204;9;9;12;0;0
2019-10-02 15:00:00;231;213;3;3;0;0;0
2019-10-02 15:15:00;221;216;9;9;64;0;0
2019-10-02 15:30:00;235;213;9;9;51;0;0
2019-10-02 15:45:00;240;204;11;11;0;0;0
2019-10-02 16:00:00;254;201;7;7;2;0;0
2019-10-02 16:15:00;261;197;8;8;19;0;0
2019-10-02 16:30:00;204;174;14;14;15;0;0
2019-10-02 16:45:00;244;199;14;14;8;0;0
2019-10-02 17:00:00;257;226;11;11;7;0;0
2019-10-02 17:15:00;253;198;10;10;33;0;0
2019-10-02 17:30:00;248;198;6;6;49;0;0
2019-10-02 17:45:00;221;195;14;14;7;0;0
2019-10-02 18:00:00;226;227;11;11;2;0;0
2019-10-02 18:15:00;236;201;6;6;17;0;0
2019-10-02 18:30:00;215;222;13;13;6;0;0
2019-10-02 18:45:00;211;215;9;9;4;0;0
2019-10-02 19:00:00;216;194;9;9;6;0;0
2019-10-02 19:15:00;184;184;10;10;1;0;0
2019-10-02 19:30:00;179;195;17;17;4;0;0
2019-10-02 19:45:00;154;206;7;7;7;0;0
2019-10-02 20:00:00;134;210;6;6;0;0;0
2019-10-02 20:15:00;123;196;7;7;13;0;0
2019-10-02 20:30:00;107;106;3;3;0;0;0
2019-10-02 20:45:00;125;115;3;3;4;0;0
2019-10-02 21:00:00;103;93;3;3;0;0;0
2019-10-02 21:15:00;122;78;4;4;0;0;0
2019-10-02 21:30:00;87;89;10;10;0;0;0
2019-10-02 21:45:00;106;102;4;4;0;0;0
2019-10-02 22:00:00;81;104;2;2;0;0;0
2019-10-02 22:15:00;94;91;7;7;0;0;0
2019-10-02 22:30:00;65;56;4;4;0;0;0
2019-10-02 22:45:00;96;88;5;5;0;0;0
2019-10-02 23:00:00;75;96;2;2;0;0;0
2019-10-02 23:15:00;87;79;0;0;0;0;0
2019-10-02 23:30:00;72;63;1;1;0;0;0
2019-10-02 23:45:00;89;77;0;0;0;0;0
