DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-10-23 00:00:00;20;7;16;5;3;3;0
2019-10-23 00:15:00;11;8;10;7;5;1;2
2019-10-23 00:30:00;13;4;10;2;3;5;3
2019-10-23 00:45:00;16;2;6;5;4;4;4
2019-10-23 01:00:00;6;4;9;1;1;2;3
2019-10-23 01:15:00;6;3;5;4;2;2;5
2019-10-23 01:30:00;15;5;12;3;3;1;0
2019-10-23 01:45:00;12;3;12;2;3;3;3
2019-10-23 02:00:00;3;2;7;2;4;1;4
2019-10-23 02:15:00;10;4;10;4;2;5;4
2019-10-23 02:30:00;4;1;6;0;1;4;0
2019-10-23 02:45:00;4;2;9;2;5;2;1
2019-10-23 03:00:00;8;3;5;2;3;5;5
2019-10-23 03:15:00;12;3;5;0;3;7;8
2019-10-23 03:30:00;11;3;6;1;2;11;2
2019-10-23 03:45:00;7;0;14;1;6;2;5
2019-10-23 04:00:00;7;3;11;1;6;8;5
2019-10-23 04:15:00;5;4;20;4;1;3;1
2019-10-23 04:30:00;12;10;27;3;6;4;1
2019-10-23 04:45:00;20;15;52;10;4;3;3
2019-10-23 05:00:00;26;19;77;21;5;3;2
2019-10-23 05:15:00;47;27;99;31;0;1;1
2019-10-23 05:30:00;50;31;114;53;5;1;1
2019-10-23 05:45:00;71;49;139;69;3;1;1
2019-10-23 06:00:00;69;54;132;61;2;2;2
2019-10-23 06:15:00;99;64;166;87;4;2;0
2019-10-23 06:30:00;129;69;196;107;11;0;0
2019-10-23 06:45:00;132;69;185;104;7;2;1
2019-10-23 07:00:00;185;100;200;117;7;1;4
2019-10-23 07:15:00;190;113;224;128;12;1;1
2019-10-23 07:30:00;189;129;198;131;24;0;0
2019-10-23 07:45:00;183;126;230;126;16;0;1
2019-10-23 08:00:00;184;119;192;115;16;3;0
2019-10-23 08:15:00;184;114;174;94;6;2;1
2019-10-23 08:30:00;148;94;166;90;9;2;0
2019-10-23 08:45:00;161;92;181;112;11;0;2
2019-10-23 09:00:00;107;81;133;93;16;4;0
2019-10-23 09:15:00;137;93;155;71;12;3;0
2019-10-23 09:30:00;148;104;138;83;9;1;4
2019-10-23 09:45:00;118;99;139;78;14;1;1
2019-10-23 10:00:00;133;105;164;68;10;3;2
2019-10-23 10:15:00;141;95;143;92;4;1;1
2019-10-23 10:30:00;153;92;152;76;9;5;5
2019-10-23 10:45:00;123;105;150;75;4;3;3
2019-10-23 11:00:00;127;96;157;82;13;2;5
2019-10-23 11:15:00;141;111;128;74;14;1;2
2019-10-23 11:30:00;138;115;167;71;7;5;6
2019-10-23 11:45:00;147;104;175;86;7;2;3
2019-10-23 12:00:00;149;110;159;95;13;5;5
2019-10-23 12:15:00;150;100;154;93;9;7;6
2019-10-23 12:30:00;152;94;163;100;4;3;5
2019-10-23 12:45:00;150;106;183;115;8;7;3
2019-10-23 13:00:00;148;106;164;99;10;4;3
2019-10-23 13:15:00;153;129;180;117;8;0;1
2019-10-23 13:30:00;162;122;158;97;10;4;3
2019-10-23 13:45:00;146;108;190;121;11;2;2
2019-10-23 14:00:00;154;110;162;91;8;6;2
2019-10-23 14:15:00;170;120;172;101;13;1;1
2019-10-23 14:30:00;176;115;176;87;8;3;8
2019-10-23 14:45:00;167;148;182;99;14;4;2
2019-10-23 15:00:00;171;133;156;112;11;2;3
2019-10-23 15:15:00;202;126;170;99;8;2;6
2019-10-23 15:30:00;199;176;188;100;12;3;8
2019-10-23 15:45:00;218;175;181;115;18;0;3
2019-10-23 16:00:00;200;172;205;117;22;9;9
2019-10-23 16:15:00;223;170;197;110;18;10;5
2019-10-23 16:30:00;215;171;189;132;10;11;6
2019-10-23 16:45:00;249;193;193;83;20;9;3
2019-10-23 17:00:00;230;195;217;130;11;4;5
2019-10-23 17:15:00;232;193;186;110;12;8;9
2019-10-23 17:30:00;208;168;171;107;15;2;7
2019-10-23 17:45:00;215;186;171;89;17;3;6
2019-10-23 18:00:00;211;158;169;101;9;4;1
2019-10-23 18:15:00;224;173;182;110;13;4;2
2019-10-23 18:30:00;186;141;171;89;10;3;1
2019-10-23 18:45:00;173;138;166;80;10;3;3
2019-10-23 19:00:00;164;109;128;63;10;2;2
2019-10-23 19:15:00;136;99;128;49;3;0;0
2019-10-23 19:30:00;127;73;118;62;3;1;1
2019-10-23 19:45:00;116;89;92;61;5;2;0
2019-10-23 20:00:00;102;69;107;62;3;3;0
2019-10-23 20:15:00;94;74;125;65;4;1;0
2019-10-23 20:30:00;82;57;114;43;3;3;2
2019-10-23 20:45:00;76;53;97;40;3;1;1
2019-10-23 21:00:00;62;55;126;42;0;0;0
2019-10-23 21:15:00;93;53;113;55;2;1;0
2019-10-23 21:30:00;64;47;87;33;3;0;1
2019-10-23 21:45:00;72;62;62;33;4;0;0
2019-10-23 22:00:00;79;70;79;40;1;0;2
2019-10-23 22:15:00;71;56;86;34;3;5;1
2019-10-23 22:30:00;45;27;57;26;3;0;0
2019-10-23 22:45:00;29;24;49;14;1;0;0
2019-10-23 23:00:00;28;27;32;8;5;1;6
2019-10-23 23:15:00;28;11;40;15;4;2;2
2019-10-23 23:30:00;19;20;20;6;4;1;0
2019-10-23 23:45:00;29;17;22;12;2;3;2
