DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-19 00:00:00;9;2;7;11;0;0;0;0;0;0;0;0
2020-06-19 00:15:00;14;10;11;13;0;0;0;0;0;0;0;0
2020-06-19 00:30:00;2;2;3;4;0;0;0;0;0;0;0;0
2020-06-19 00:45:00;12;5;8;8;0;0;0;0;0;0;0;0
2020-06-19 01:00:00;8;3;3;4;0;0;0;0;0;0;0;0
2020-06-19 01:15:00;10;8;9;6;0;0;0;0;0;0;0;0
2020-06-19 01:30:00;8;3;5;4;0;0;0;0;0;0;0;0
2020-06-19 01:45:00;4;5;4;3;0;0;0;0;0;0;0;0
2020-06-19 02:00:00;3;1;6;5;0;0;0;0;0;0;0;0
2020-06-19 02:15:00;9;2;5;0;0;0;0;0;0;0;0;0
2020-06-19 02:30:00;8;1;4;9;0;0;0;0;0;0;0;0
2020-06-19 02:45:00;7;2;8;6;0;0;0;0;0;0;0;0
2020-06-19 03:00:00;14;3;6;5;0;0;0;0;0;0;0;0
2020-06-19 03:15:00;7;0;5;0;0;0;0;0;0;0;0;0
2020-06-19 03:30:00;7;1;1;0;0;0;0;0;0;0;0;0
2020-06-19 03:45:00;6;0;1;1;0;0;0;0;0;0;0;0
2020-06-19 04:00:00;3;3;7;4;0;0;0;0;0;0;0;0
2020-06-19 04:15:00;5;2;6;7;0;0;0;0;0;0;0;0
2020-06-19 04:30:00;5;2;5;8;0;0;0;0;0;0;0;0
2020-06-19 04:45:00;16;3;10;6;0;0;0;0;0;0;0;0
2020-06-19 05:00:00;12;11;12;10;0;0;0;0;0;0;0;0
2020-06-19 05:15:00;24;15;16;25;0;0;0;0;0;0;0;0
2020-06-19 05:30:00;57;18;29;32;0;0;0;0;0;0;0;0
2020-06-19 05:45:00;71;36;41;39;0;0;0;0;0;0;0;0
2020-06-19 06:00:00;48;25;38;40;0;0;0;0;0;0;0;0
2020-06-19 06:15:00;71;39;60;74;0;0;0;0;0;0;0;0
2020-06-19 06:30:00;113;60;63;86;4;1;0;0;0;6;0;0
2020-06-19 06:45:00;105;57;59;91;8;3;0;0;4;13;0;0
