DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-11-03 00:00:00;10;18;18;1;5;8;17;11
2019-11-03 00:15:00;11;20;20;4;6;10;28;19
2019-11-03 00:30:00;5;17;16;5;7;9;26;6
2019-11-03 00:45:00;14;14;14;2;6;7;14;8
2019-11-03 01:00:00;13;18;18;1;1;9;15;10
2019-11-03 01:15:00;12;17;17;2;7;8;13;11
2019-11-03 01:30:00;16;13;14;0;2;8;7;6
2019-11-03 01:45:00;12;11;11;1;3;13;17;6
2019-11-03 02:00:00;7;8;8;3;3;3;14;6
2019-11-03 02:15:00;3;9;9;2;4;6;13;7
2019-11-03 02:30:00;4;10;10;1;3;5;8;8
2019-11-03 02:45:00;3;9;9;2;4;6;9;6
2019-11-03 03:00:00;5;10;10;1;3;4;8;7
2019-11-03 03:15:00;6;8;8;2;6;5;9;6
2019-11-03 03:30:00;7;11;11;0;0;2;11;6
2019-11-03 03:45:00;4;6;6;0;0;3;5;7
2019-11-03 04:00:00;1;4;4;3;4;0;7;3
2019-11-03 04:15:00;3;12;12;2;3;5;9;4
2019-11-03 04:30:00;1;5;5;0;3;4;4;5
2019-11-03 04:45:00;1;9;8;1;1;1;9;5
2019-11-03 05:00:00;1;5;6;0;2;5;3;3
2019-11-03 05:15:00;3;7;7;1;2;2;10;3
2019-11-03 05:30:00;4;6;6;0;2;7;7;2
2019-11-03 05:45:00;6;7;7;1;1;8;11;1
2019-11-03 06:00:00;4;10;9;2;4;6;7;0
2019-11-03 06:15:00;10;11;11;3;1;2;7;4
2019-11-03 06:30:00;7;5;5;2;2;1;4;1
2019-11-03 06:45:00;4;8;7;3;4;3;9;2
2019-11-03 07:00:00;5;6;6;5;6;4;4;2
2019-11-03 07:15:00;10;5;5;3;3;2;9;6
2019-11-03 07:30:00;7;6;6;1;4;8;11;4
2019-11-03 07:45:00;5;8;8;4;10;9;9;9
2019-11-03 08:00:00;14;11;11;2;5;6;11;6
2019-11-03 08:15:00;14;16;15;8;8;5;13;4
2019-11-03 08:30:00;13;14;15;5;13;9;16;7
2019-11-03 08:45:00;13;16;16;6;5;13;30;11
2019-11-03 09:00:00;32;26;26;8;3;13;21;6
2019-11-03 09:15:00;29;26;27;10;19;9;23;7
2019-11-03 09:30:00;25;27;28;10;18;13;37;16
2019-11-03 09:45:00;39;42;43;10;17;16;42;20
2019-11-03 10:00:00;35;31;31;9;13;10;28;18
2019-11-03 10:15:00;33;48;47;11;19;18;32;25
2019-11-03 10:30:00;34;25;27;11;11;6;27;10
2019-11-03 10:45:00;52;50;47;10;17;6;43;22
2019-11-03 11:00:00;43;40;41;11;12;6;49;32
2019-11-03 11:15:00;35;40;39;10;10;7;41;21
2019-11-03 11:30:00;40;40;41;9;14;12;30;17
2019-11-03 11:45:00;48;41;42;16;22;15;45;30
2019-11-03 12:00:00;55;56;56;12;21;16;40;21
2019-11-03 12:15:00;31;27;28;7;15;12;35;25
2019-11-03 12:30:00;26;40;40;12;15;11;46;19
2019-11-03 12:45:00;43;47;47;15;19;19;51;22
2019-11-03 13:00:00;31;38;37;11;17;12;55;31
2019-11-03 13:15:00;52;48;46;12;30;13;50;27
2019-11-03 13:30:00;49;48;45;12;17;11;52;32
2019-11-03 13:45:00;44;48;47;21;25;13;45;22
2019-11-03 14:00:00;50;42;39;16;15;17;62;34
2019-11-03 14:15:00;48;56;51;23;33;13;60;33
2019-11-03 14:30:00;57;41;39;13;17;15;65;44
2019-11-03 14:45:00;53;56;57;20;21;13;54;21
2019-11-03 15:00:00;52;60;59;18;9;11;57;38
2019-11-03 15:15:00;45;45;43;13;17;13;65;26
2019-11-03 15:30:00;40;41;41;11;27;11;54;27
2019-11-03 15:45:00;59;47;48;13;17;11;44;21
2019-11-03 16:00:00;50;42;43;16;22;18;61;33
2019-11-03 16:15:00;58;42;40;15;24;14;62;25
2019-11-03 16:30:00;45;39;39;17;22;8;59;31
2019-11-03 16:45:00;51;47;50;16;29;14;56;33
2019-11-03 17:00:00;65;59;55;11;19;17;67;27
2019-11-03 17:15:00;67;52;51;21;28;19;51;34
2019-11-03 17:30:00;35;42;40;10;19;11;51;31
2019-11-03 17:45:00;46;44;41;9;14;17;50;43
2019-11-03 18:00:00;37;49;46;12;17;20;33;27
